Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
426.4,197.3,78.42,3.74,193.56,74.68,0.413611,0.413611
426.9,197.3,77.6,3.64,193.66,73.96,0.418043,0.418043
427.4,198.32,77.86,3.9,194.42,73.96,0.419744,0.419744
428,198.98,77.98,3.92,195.06,74.06,0.420585,0.420585
428.5,199.88,77.88,3.94,195.94,73.94,0.423244,0.423244
429,200.58,76.86,3.78,196.8,73.08,0.430227,0.430227
429.6,201.76,77.32,3.96,197.8,73.36,0.430767,0.430767
430.1,202.86,77.58,3.78,199.08,73.8,0.430971,0.430971
430.6,203.54,77.34,3.9,199.64,73.44,0.434315,0.434315
431.1,203.76,76.32,3.6,200.16,72.72,0.439723,0.439723
431.7,205.7,76.76,3.84,201.86,72.92,0.442204,0.442204
432.2,207.58,77.28,3.84,203.74,73.44,0.443144,0.443144
432.7,208.8,76.94,3.88,204.92,73.06,0.447905,0.447905
433.2,209.82,75.92,3.56,206.26,72.36,0.454916,0.454916
433.8,211.9,76.1,3.66,208.24,72.44,0.458586,0.458586
434.3,214.04,76.4,3.7,210.34,72.7,0.461387,0.461387
434.8,215.88,76.66,3.76,212.12,72.9,0.463854,0.463854
435.4,217.68,75.78,3.54,214.14,72.24,0.47192,0.47192
435.9,220.24,76,3.7,216.54,72.3,0.4764,0.4764
436.4,222.7,75.72,3.64,219.06,72.08,0.482748,0.482748
436.9,224.22,75.78,3.7,220.52,72.08,0.485633,0.485633
437.5,226.66,74.88,3.42,223.24,71.46,0.494709,0.494709
438,229.68,75.18,3.58,226.1,71.6,0.499388,0.499388
438.5,232.46,75.38,3.5,228.96,71.88,0.503152,0.503152
439,234.96,75.42,3.6,231.36,71.82,0.508043,0.508043
439.6,238.1,74.6,3.34,234.76,71.26,0.517778,0.517778
440.1,242.26,75.26,3.46,238.8,71.8,0.52191,0.52191
440.6,245.76,75.64,3.38,242.38,72.26,0.525599,0.525599
441.2,248.38,75.7,3.46,244.92,72.24,0.530247,0.530247
441.7,252.14,75.06,3.38,248.76,71.68,0.540383,0.540383
442.2,256.34,75.6,3.48,252.86,72.12,0.544824,0.544824
442.7,259.96,75.8,3.32,256.64,72.48,0.549106,0.549106
443.3,263.3,75.84,3.46,259.84,72.38,0.555087,0.555087
443.8,267.04,75.62,3.24,263.8,72.38,0.561656,0.561656
444.3,271.1,75.98,3.44,267.66,72.54,0.567006,0.567006
444.8,274.58,76.46,3.36,271.22,73.1,0.569404,0.569404
445.4,277.86,76.46,3.44,274.42,73.02,0.574974,0.574974
445.9,281.24,75.92,3.34,277.9,72.58,0.583072,0.583072
446.4,285.5,76.34,3.48,282.02,72.86,0.587791,0.587791
447,288.72,76.72,3.46,285.26,73.26,0.590374,0.590374
447.5,290.9,76.5,3.46,287.44,73.04,0.594986,0.594986
448,293.88,76.2,3.26,290.62,72.94,0.60036,0.60036
448.5,296.74,76.88,3.5,293.24,73.38,0.601646,0.601646
449.1,298.86,77.02,3.46,295.4,73.56,0.603769,0.603769
449.6,300.56,76.9,3.52,297.04,73.38,0.607237,0.607237
450.1,302.86,76.46,3.34,299.52,73.12,0.61239,0.61239
450.6,305.54,77.04,3.48,302.06,73.56,0.613451,0.613451
451.2,307.5,77.34,3.5,304,73.84,0.614582,0.614582
451.7,308.86,77.42,3.6,305.26,73.82,0.616496,0.616496
452.2,310.1,76.86,3.52,306.58,73.34,0.621203,0.621203
452.8,311.6,77.36,3.7,307.9,73.66,0.621178,0.621178
453.3,312.82,77.82,3.58,309.24,74.24,0.619658,0.619658
453.8,313.78,77.78,3.68,310.1,74.1,0.621684,0.621684
454.3,314.52,77.5,3.38,311.14,74.12,0.62302,0.62302
454.9,315.94,78.4,3.64,312.3,74.76,0.620903,0.620903
455.4,316.68,78.72,3.58,313.1,75.14,0.619812,0.619812
455.9,316.64,78.38,3.66,312.98,74.72,0.62208,0.62208
456.4,316.78,77.68,3.46,313.32,74.22,0.625467,0.625467
457,318.02,78.26,3.58,314.44,74.68,0.624333,0.624333
457.5,318.82,78.5,3.52,315.3,74.98,0.623779,0.623779
458,318.54,78.42,3.64,314.9,74.78,0.624387,0.624387
458.5,318.54,77.9,3.34,315.2,74.56,0.62608,0.62608
459.1,319.4,78.2,3.5,315.9,74.7,0.626229,0.626229
459.6,319.92,78.5,3.36,316.56,75.14,0.624585,0.624585
460.1,320.28,78.82,3.48,316.8,75.34,0.62376,0.62376
460.7,320.76,78.28,3.44,317.32,74.84,0.627364,0.627364
461.2,321.58,78.56,3.58,318,74.98,0.627482,0.627482
461.7,322.06,78.78,3.48,318.58,75.3,0.626424,0.626424
462.2,322.66,79.26,3.72,318.94,75.54,0.625532,0.625532
462.8,323.36,78.84,3.62,319.74,75.22,0.628464,0.628464
463.3,324.86,79.28,3.74,321.12,75.54,0.62849,0.62849
463.8,325.94,79.76,3.64,322.3,76.12,0.626762,0.626762
464.3,326.46,80.26,3.72,322.74,76.54,0.624964,0.624964
464.9,327.74,79.74,3.58,324.16,76.16,0.629032,0.629032
465.4,330.12,80.68,3.82,326.3,76.86,0.627917,0.627917
465.9,332.12,80.92,3.8,328.32,77.12,0.62913,0.62913
466.5,333.62,80.88,3.86,329.76,77.02,0.631594,0.631594
467,335.62,80.58,3.7,331.92,76.88,0.63522,0.63522
467.5,338.68,81.06,3.84,334.84,77.22,0.637108,0.637108
468,341.14,81.36,3.78,337.36,77.58,0.638344,0.638344
468.6,343.26,81.48,3.94,339.32,77.54,0.641084,0.641084
469.1,346.36,81.06,3.64,342.72,77.42,0.646086,0.646086
469.6,349.52,81.26,3.84,345.68,77.42,0.649821,0.649821
470.1,352,81.4,3.78,348.22,77.62,0.65188,0.65188
470.7,354.56,81.46,3.84,350.72,77.62,0.654987,0.654987
471.2,357.46,80.94,3.42,354.04,77.52,0.659639,0.659639
471.7,361.14,81.66,3.72,357.42,77.94,0.661418,0.661418
472.3,364.62,82.02,3.54,361.08,78.48,0.662844,0.662844
472.8,367.26,82.06,3.64,363.62,78.42,0.666221,0.666221
473.3,369.76,81.68,3.32,366.44,78.36,0.669908,0.669908
473.8,373.22,82.46,3.54,369.68,78.92,0.670639,0.670639
474.4,376.62,82.82,3.32,373.3,79.5,0.671691,0.671691
474.9,379.54,82.98,3.44,376.1,79.54,0.674718,0.674718
475.4,382.88,83,3.18,379.7,79.82,0.677329,0.677329
475.9,386.46,83.44,3.38,383.08,80.06,0.679874,0.679874
476.5,390.28,84.14,3.4,386.88,80.74,0.680488,0.680488
477,392.92,84.14,3.6,389.32,80.54,0.684295,0.684295
477.5,395.72,84.04,3.42,392.3,80.62,0.687176,0.687176
478.1,399.34,84.66,3.64,395.7,81.02,0.688774,0.688774
478.6,402.4,85,3.52,398.88,81.48,0.689791,0.689791
479.1,405.38,85.06,3.56,401.82,81.5,0.692874,0.692874
479.6,408.74,84.88,3.3,405.44,81.58,0.696343,0.696343
480.2,412.52,85.36,3.46,409.06,81.9,0.698503,0.698503
480.7,415.94,85.62,3.36,412.58,82.26,0.700319,0.700319
481.2,418.74,86.12,3.5,415.24,82.62,0.701214,0.701214
481.7,421.78,85.96,3.24,418.54,82.72,0.704126,0.704126
482.3,425.74,86.56,3.44,422.3,83.12,0.705916,0.705916
482.8,429.56,87.04,3.44,426.12,83.6,0.707326,0.707326
483.3,432.38,87.42,3.48,428.9,83.94,0.708387,0.708387
483.9,435.22,87.44,3.26,431.96,84.18,0.710235,0.710235
484.4,438.32,88.1,3.38,434.94,84.72,0.710443,0.710443
484.9,441.14,88.72,3.28,437.86,85.44,0.709674,0.709674
485.4,443.72,89.2,3.46,440.26,85.74,0.710526,0.710526
486,446.4,89.46,3.24,443.16,86.22,0.710953,0.710953
486.5,449.36,90.36,3.34,446.02,87.02,0.709735,0.709735
487,451.86,91.06,3.28,448.58,87.78,0.708444,0.708444
487.5,453.66,91.98,3.44,450.22,88.54,0.706285,0.706285
488.1,456.04,92.74,3.28,452.76,89.46,0.704239,0.704239
488.6,458.5,94,3.28,455.22,90.72,0.700518,0.700518
489.1,460.54,95.84,3.26,457.28,92.58,0.693665,0.693665
489.7,462.02,97.26,3.44,458.58,93.82,0.68912,0.68912
490.2,463.84,98.12,3.36,460.48,94.76,0.686586,0.686586
490.7,465.84,100.22,3.54,462.3,96.68,0.679587,0.679587
491.2,467.66,102.26,3.54,464.12,98.72,0.672225,0.672225
491.8,468.88,103.32,3.56,465.32,99.76,0.668795,0.668795
492.3,470.02,104.68,3.32,466.7,101.36,0.663171,0.663171
492.8,471.28,106.26,3.4,467.88,102.86,0.657888,0.657888
493.3,472.48,107.64,3.46,469.02,104.18,0.653407,0.653407
493.9,473.42,109.34,3.64,469.78,105.7,0.64782,0.64782
494.4,474.34,110.48,3.62,470.72,106.86,0.643947,0.643947
494.9,475.54,111.94,3.6,471.94,108.34,0.639098,0.639098
495.5,476.18,113.4,3.7,472.48,109.7,0.634177,0.634177
496,476.56,115.5,3.72,472.84,111.78,0.62635,0.62635
496.5,477.14,117.18,3.54,473.6,113.64,0.61988,0.61988
497,478.22,119.98,3.62,474.6,116.36,0.610524,0.610524
497.6,478.8,122.86,3.58,475.22,119.28,0.600327,0.600327
498.1,479.42,125.34,3.72,475.7,121.62,0.592328,0.592328
498.6,479.92,127.42,3.5,476.42,123.92,0.584849,0.584849
499.1,480.74,130.06,3.68,477.06,126.38,0.576895,0.576895
499.7,481.24,132.54,3.5,477.74,129.04,0.568467,0.568467
500.2,481.72,134.58,3.5,478.22,131.08,0.562091,0.562091
500.7,482.32,136.76,3.14,479.18,133.62,0.554627,0.554627
501.3,483.22,140.32,3.34,479.88,136.98,0.544475,0.544475
501.8,483.8,143.42,3.18,480.62,140.24,0.53493,0.53493
502.3,483.66,145.34,3.3,480.36,142.04,0.529156,0.529156
502.8,484.04,147.34,3.1,480.94,144.24,0.523005,0.523005
503.4,484.86,150.94,3.32,481.54,147.62,0.513487,0.513487
503.9,485.18,153.36,3.12,482.06,150.24,0.506316,0.506316
504.4,485.5,155.02,3.14,482.36,151.88,0.501871,0.501871
504.9,486.4,157.16,2.98,483.42,154.18,0.496297,0.496297
505.5,487.52,160.76,3.2,484.32,157.56,0.487686,0.487686
506,487.96,163.54,3.1,484.86,160.44,0.480304,0.480304
506.5,488.56,166.48,3.32,485.24,163.16,0.473343,0.473343
507.1,489.78,169.36,3.3,486.48,166.06,0.4668,0.4668
507.6,490.74,172.9,3.44,487.3,169.46,0.458729,0.458729
508.1,491.7,176.08,3.52,488.18,172.56,0.45164,0.45164
508.6,492.2,179.18,3.68,488.52,175.5,0.444605,0.444605
509.2,493.56,182.42,3.64,489.92,178.78,0.437806,0.437806
509.7,495.38,186.46,3.72,491.66,182.74,0.429831,0.429831
510.2,496.82,189.96,3.72,493.1,186.24,0.422862,0.422862
510.7,497.9,192.7,3.76,494.14,188.94,0.417526,0.417526
511.3,499.44,195.74,3.58,495.86,192.16,0.411696,0.411696
511.8,501.38,200.16,3.82,497.56,196.34,0.403837,0.403837
512.3,503.14,204.22,3.72,499.42,200.5,0.396352,0.396352
512.8,504.38,207.38,3.82,500.56,203.56,0.390764,0.390764
513.4,505.72,210.52,3.54,502.18,206.98,0.384931,0.384931
513.9,507.72,214.82,3.64,504.08,211.18,0.377847,0.377847
514.4,509.38,219.4,3.66,505.72,215.74,0.369979,0.369979
515,510.78,222.42,3.64,507.14,218.78,0.36512,0.36512
515.5,512.42,225.74,3.36,509.06,222.38,0.359673,0.359673
516,514.62,230.7,3.54,511.08,227.16,0.352157,0.352157
516.5,516.58,235.38,3.4,513.18,231.98,0.344819,0.344819
517.1,518.12,239.48,3.46,514.66,236.02,0.338572,0.338572
517.6,520.08,244.1,3.36,516.72,240.74,0.331707,0.331707
518.1,522.58,249.6,3.44,519.14,246.16,0.324067,0.324067
518.6,524.4,254.92,3.5,520.9,251.42,0.316355,0.316355
519.2,526.12,259.3,3.5,522.62,255.8,0.310285,0.310285
519.7,528.18,264.44,3.18,525,261.26,0.303086,0.303086
520.2,530.72,270.24,3.36,527.36,266.88,0.295791,0.295791
520.8,532.5,275.32,3.52,528.98,271.8,0.28919,0.28919
521.3,533.96,279.98,3.62,530.34,276.36,0.283079,0.283079
521.8,535.84,284.7,3.4,532.44,281.3,0.277101,0.277101
522.3,538.24,290.16,3.5,534.74,286.66,0.270776,0.270776
522.9,540.72,295.54,3.52,537.2,292.02,0.264723,0.264723
523.4,542.62,299.96,3.6,539.02,296.36,0.259785,0.259785
523.9,544.2,304.56,3.42,540.78,301.14,0.254252,0.254252
524.4,546.34,310.64,3.56,542.78,307.08,0.247372,0.247372
525,548.18,315.64,3.64,544.54,312,0.241875,0.241875
525.5,549.66,320.26,3.68,545.98,316.58,0.236693,0.236693
526,551.32,325.06,3.58,547.74,321.48,0.23142,0.23142
526.6,553.58,330.86,3.68,549.9,327.18,0.225497,0.225497
527.1,555.36,336.66,3.64,551.72,333.02,0.219248,0.219248
527.6,556.9,341.64,3.64,553.26,338,0.214013,0.214013
528.1,558.4,346.6,3.38,555.02,343.22,0.208736,0.208736
528.7,560.36,352.9,3.54,556.82,349.36,0.202442,0.202442
529.2,561.64,358.32,3.52,558.12,354.8,0.196744,0.196744
529.7,562.68,362.86,3.52,559.16,359.34,0.192031,0.192031
530.2,564.32,367.74,3.34,560.98,364.4,0.187369,0.187369
530.8,566.32,373.14,3.56,562.76,369.58,0.182615,0.182615
531.3,567.36,377.22,3.54,563.82,373.68,0.178641,0.178641
531.8,568.12,380.48,3.6,564.52,376.88,0.175476,0.175476
532.4,569.36,383.9,3.48,565.88,380.42,0.172461,0.172461
532.9,570.66,387.98,3.58,567.08,384.4,0.168861,0.168861
533.4,571.42,391.44,3.52,567.9,387.92,0.16553,0.16553
533.9,571.92,394.26,3.64,568.28,390.62,0.162808,0.162808
534.5,572.4,397.3,3.46,568.94,393.84,0.159747,0.159747
535,573.58,400.94,3.66,569.92,397.28,0.156717,0.156717
535.5,574.18,403.84,3.68,570.5,400.16,0.154022,0.154022
536,574.5,406.34,3.72,570.78,402.62,0.151573,0.151573
536.6,574.8,409,3.58,571.22,405.42,0.148898,0.148898
537.1,575.68,412.54,3.76,571.92,408.78,0.145846,0.145846
537.6,576.1,415.48,3.7,572.4,411.78,0.143034,0.143034
538.2,576.54,418.02,3.78,572.76,414.24,0.140721,0.140721
538.7,576.8,420.5,3.7,573.1,416.8,0.138303,0.138303
539.2,577.42,423.38,3.78,573.64,419.6,0.135804,0.135804
539.7,577.7,425.94,3.84,573.86,422.1,0.133391,0.133391
540.3,577.72,427.92,3.9,573.82,424.02,0.131389,0.131389
540.8,578.06,430.06,3.72,574.34,426.34,0.129413,0.129413
541.3,578.5,432.46,3.88,574.62,428.58,0.127349,0.127349
541.8,578.26,435.08,3.94,574.32,431.14,0.124536,0.124536
542.4,578.08,436.58,3.96,574.12,432.62,0.122896,0.122896
542.9,577.92,438.28,3.64,574.28,434.64,0.120994,0.120994
543.4,578.12,440.28,3.72,574.4,436.56,0.11917,0.11917
544,578.14,442.26,3.74,574.4,438.52,0.117225,0.117225
544.5,578.02,443.64,3.8,574.22,439.84,0.115784,0.115784
545,577.76,444.88,3.3,574.46,441.58,0.11425,0.11425
545.5,578.14,446.72,3.4,574.74,443.32,0.112754,0.112754
546.1,578.02,448.32,3.38,574.64,444.94,0.111094,0.111094
546.6,577.84,449.58,3.46,574.38,446.12,0.109748,0.109748
547.1,578.04,451.38,3.24,574.8,448.14,0.108103,0.108103
547.6,578.28,453.26,3.26,575.02,450,0.10647,0.10647
548.2,578,454.44,3.22,574.78,451.22,0.105113,0.105113
548.7,577.98,455.86,3.32,574.66,452.54,0.103754,0.103754
549.2,577.86,457.52,3.26,574.6,454.26,0.102061,0.102061
549.8,578.44,459.44,3.44,575,456,0.100703,0.100703
550.3,578.28,460.88,3.46,574.82,457.42,0.0992167,0.0992167
550.8,577.98,461.92,3.48,574.5,458.44,0.0980075,0.0980075
551.3,578,463.14,3.24,574.76,459.9,0.0968231,0.0968231
551.9,578.5,464.92,3.4,575.1,461.52,0.0955528,0.0955528
552.4,578.48,466.44,3.4,575.08,463.04,0.0941098,0.0941098
552.9,578.26,467.66,3.48,574.78,464.18,0.0928152,0.0928152
553.4,578.08,469.04,3.22,574.86,465.82,0.091344,0.091344
554,579.02,471.22,3.34,575.68,467.88,0.0900467,0.0900467
554.5,579.36,472.66,3.44,575.92,469.22,0.0889856,0.0889856
555,579.34,474.1,3.5,575.84,470.6,0.0876499,0.0876499
555.6,579.82,476.04,3.4,576.42,472.64,0.0862086,0.0862086
556.1,580.68,478.4,3.5,577.18,474.9,0.0847091,0.0847091
556.6,580.96,479.84,3.44,577.52,476.4,0.0835953,0.0835953
