Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
403.7,160.98,65.14,3.78,157.2,61.36,0.408567,0.408567
404.3,162.7,65.3,4,158.7,61.3,0.413116,0.413116
404.8,163.92,65.06,3.94,159.98,61.12,0.417882,0.417882
405.3,164.72,64.58,3.92,160.8,60.66,0.423384,0.423384
405.8,165.32,63.84,3.62,161.7,60.22,0.428969,0.428969
406.4,167.22,64.04,3.88,163.34,60.16,0.433785,0.433785
406.9,168.98,63.78,3.8,165.18,59.98,0.439951,0.439951
407.4,170.3,63.5,3.98,166.32,59.52,0.446282,0.446282
407.9,171.3,62.98,3.78,167.52,59.2,0.451745,0.451745
408.5,173.52,63.06,3.94,169.58,59.12,0.45764,0.45764
409,175.28,62.9,4,171.28,58.9,0.463591,0.463591
409.5,176.68,62.82,4.14,172.54,58.68,0.4684,0.4684
410,177.74,62.08,4.06,173.68,58.02,0.476172,0.476172
410.6,180.18,62.56,4.2,175.98,58.36,0.479348,0.479348
411.1,181.96,62.9,4.36,177.6,58.54,0.48199,0.48199
411.6,183.02,62.68,4.42,178.6,58.26,0.486511,0.486511
412.2,183.78,61.78,4.14,179.64,57.64,0.493679,0.493679
412.7,185.7,61.74,4.3,181.4,57.44,0.499423,0.499423
413.2,187.18,61.58,4.22,182.96,57.36,0.503747,0.503747
413.7,188,61.4,4.32,183.68,57.08,0.507578,0.507578
414.3,188.66,60.9,3.98,184.68,56.92,0.511155,0.511155
414.8,190.5,61.14,4.2,186.3,56.94,0.514795,0.514795
415.3,191.3,60.88,4.08,187.22,56.8,0.518004,0.518004
415.8,191.68,60.74,3.94,187.74,56.8,0.519208,0.519208
416.4,191.86,60.28,3.8,188.06,56.48,0.522402,0.522402
416.9,192.86,60.24,3.82,189.04,56.42,0.525121,0.525121
417.4,193.38,60.16,3.6,189.78,56.56,0.525741,0.525741
418,193.72,60.04,3.8,189.92,56.24,0.528525,0.528525
418.5,193.62,59.06,3.4,190.22,55.66,0.533713,0.533713
419,194.4,58.98,3.58,190.82,55.4,0.537114,0.537114
419.5,194.46,59.22,3.44,191.02,55.78,0.5346,0.5346
420.1,194.42,58.78,3.52,190.9,55.26,0.538395,0.538395
420.6,194.2,57.56,3.2,191,54.36,0.545754,0.545754
421.1,195.28,58.04,3.5,191.78,54.54,0.546088,0.546088
421.6,195.32,57.9,3.34,191.98,54.56,0.546382,0.546382
422.2,195.2,57.72,3.4,191.8,54.32,0.547889,0.547889
422.7,195.12,57.16,3.44,191.68,53.72,0.552441,0.552441
423.2,195.88,57.8,3.6,192.28,54.2,0.549935,0.549935
423.8,196.08,57.76,3.66,192.42,54.1,0.551053,0.551053
424.3,195.66,57.36,3.66,192,53.7,0.553327,0.553327
424.8,195.18,56.48,3.4,191.78,53.08,0.557872,0.557872
425.3,196.12,57.04,3.62,192.5,53.42,0.556727,0.556727
425.9,196.78,57.1,3.68,193.1,53.42,0.558078,0.558078
426.4,197.3,57.1,3.74,193.56,53.36,0.5596,0.5596
426.9,197.3,56.06,3.64,193.66,52.42,0.567543,0.567543
427.4,198.32,56.68,3.9,194.42,52.78,0.566272,0.566272
428,198.98,56.84,3.92,195.06,52.92,0.566548,0.566548
428.5,199.88,56.74,3.94,195.94,52.8,0.569489,0.569489
429,200.58,55.9,3.78,196.8,52.12,0.577021,0.577021
429.6,201.76,56.72,3.96,197.8,52.76,0.573922,0.573922
430.1,202.86,56.74,3.78,199.08,52.96,0.57508,0.57508
430.6,203.54,56.76,3.9,199.64,52.86,0.57712,0.57712
431.1,203.76,55.84,3.6,200.16,52.24,0.583374,0.583374
431.7,205.7,56.16,3.84,201.86,52.32,0.586383,0.586383
432.2,207.58,56.62,3.84,203.74,52.78,0.586607,0.586607
432.7,208.8,56.48,3.88,204.92,52.6,0.590599,0.590599
433.2,209.82,55.48,3.56,206.26,51.92,0.59908,0.59908
433.8,211.9,56,3.66,208.24,52.34,0.59973,0.59973
434.3,214.04,56,3.7,210.34,52.3,0.60442,0.60442
434.8,215.88,56.12,3.76,212.12,52.36,0.607582,0.607582
435.4,217.68,55.48,3.54,214.14,51.94,0.615196,0.615196
435.9,220.24,55.66,3.7,216.54,51.96,0.619869,0.619869
436.4,222.7,55.5,3.64,219.06,51.86,0.625731,0.625731
436.9,224.22,55.58,3.7,220.52,51.88,0.628448,0.628448
437.5,226.66,54.74,3.42,223.24,51.32,0.638485,0.638485
438,229.68,54.94,3.58,226.1,51.36,0.643676,0.643676
438.5,232.46,55,3.5,228.96,51.5,0.647952,0.647952
439,234.96,54.9,3.6,231.36,51.3,0.654171,0.654171
439.6,238.1,54.2,3.34,234.76,50.86,0.664248,0.664248
440.1,242.26,54.84,3.46,238.8,51.38,0.66724,0.66724
440.6,245.76,54.86,3.38,242.38,51.48,0.672858,0.672858
441.2,248.38,54.88,3.46,244.92,51.42,0.677892,0.677892
441.7,252.14,54.32,3.38,248.76,50.94,0.688722,0.688722
442.2,256.34,54.82,3.48,252.86,51.34,0.692424,0.692424
442.7,259.96,55.04,3.32,256.64,51.72,0.695666,0.695666
443.3,263.3,55.22,3.46,259.84,51.76,0.700712,0.700712
443.8,267.04,54.66,3.24,263.8,51.42,0.710143,0.710143
444.3,271.1,55.38,3.44,267.66,51.94,0.712082,0.712082
444.8,274.58,55.48,3.36,271.22,52.12,0.716317,0.716317
445.4,277.86,55.58,3.44,274.42,52.14,0.721245,0.721245
445.9,281.24,54.92,3.34,277.9,51.58,0.731407,0.731407
446.4,285.5,55.76,3.48,282.02,52.28,0.731944,0.731944
447,288.72,56.18,3.46,285.26,52.72,0.733265,0.733265
447.5,290.9,55.78,3.46,287.44,52.32,0.739879,0.739879
448,293.88,55.2,3.26,290.62,51.94,0.747824,0.747824
448.5,296.74,55.96,3.5,293.24,52.46,0.747395,0.747395
449.1,298.86,55.76,3.46,295.4,52.3,0.751909,0.751909
449.6,300.56,55.98,3.52,297.04,52.46,0.752987,0.752987
450.1,302.86,55.56,3.34,299.52,52.22,0.758589,0.758589
450.6,305.54,56.16,3.48,302.06,52.68,0.758447,0.758447
451.2,307.5,56.4,3.5,304,52.9,0.759418,0.759418
451.7,308.86,56.3,3.6,305.26,52.7,0.762859,0.762859
452.2,310.1,55.52,3.52,306.58,52,0.77054,0.77054
452.8,311.6,56.3,3.7,307.9,52.6,0.767424,0.767424
453.3,312.82,56.66,3.58,309.24,53.08,0.765365,0.765365
453.8,313.78,56.9,3.68,310.1,53.22,0.765427,0.765427
454.3,314.52,56.08,3.38,311.14,52.7,0.771145,0.771145
454.9,315.94,56.78,3.64,312.3,53.14,0.76915,0.76915
455.4,316.68,57.06,3.58,313.1,53.48,0.767492,0.767492
455.9,316.64,56.8,3.66,312.98,53.14,0.770095,0.770095
456.4,316.78,55.88,3.46,313.32,52.42,0.776491,0.776491
457,318.02,56.76,3.58,314.44,53.18,0.771789,0.771789
457.5,318.82,56.66,3.52,315.3,53.14,0.773302,0.773302
458,318.54,56.72,3.64,314.9,53.08,0.773242,0.773242
458.5,318.54,56.14,3.34,315.2,52.8,0.775952,0.775952
459.1,319.4,56.3,3.5,315.9,52.8,0.776916,0.776916
459.6,319.92,56.48,3.36,316.56,53.12,0.775198,0.775198
460.1,320.28,56.94,3.48,316.8,53.46,0.772756,0.772756
460.7,320.76,55.9,3.44,317.32,52.46,0.781669,0.781669
461.2,321.58,56.16,3.58,318,52.58,0.781607,0.781607
461.7,322.06,56.2,3.48,318.58,52.72,0.781243,0.781243
462.2,322.66,56.64,3.72,318.94,52.92,0.780089,0.780089
462.8,323.36,56.2,3.62,319.74,52.58,0.783976,0.783976
463.3,324.86,56.76,3.74,321.12,53.02,0.782228,0.782228
463.8,325.94,57.12,3.64,322.3,53.48,0.780069,0.780069
464.3,326.46,57.64,3.72,322.74,53.92,0.777103,0.777103
464.9,327.74,57.08,3.58,324.16,53.5,0.782406,0.782406
465.4,330.12,57.86,3.82,326.3,54.04,0.780902,0.780902
465.9,332.12,58.22,3.8,328.32,54.42,0.780539,0.780539
466.5,333.62,58.16,3.86,329.76,54.3,0.783398,0.783398
467,335.62,57.46,3.7,331.92,53.76,0.790574,0.790574
467.5,338.68,58.22,3.84,334.84,54.38,0.789398,0.789398
468,341.14,58.54,3.78,337.36,54.76,0.78963,0.78963
468.6,343.26,58.58,3.94,339.32,54.64,0.793099,0.793099
469.1,346.36,58.04,3.64,342.72,54.4,0.799341,0.799341
469.6,349.52,58,3.84,345.68,54.16,0.804996,0.804996
470.1,352,58.18,3.78,348.22,54.4,0.806255,0.806255
470.7,354.56,58.48,3.84,350.72,54.64,0.80745,0.80745
471.2,357.46,58.18,3.42,354.04,54.76,0.810589,0.810589
471.7,361.14,58.58,3.72,357.42,54.86,0.813923,0.813923
472.3,364.62,58.66,3.54,361.08,55.12,0.816294,0.816294
472.8,367.26,58.64,3.64,363.62,55,0.820285,0.820285
473.3,369.76,58.04,3.32,366.44,54.72,0.825857,0.825857
473.8,373.22,58.56,3.54,369.68,55.02,0.827305,0.827305
474.4,376.62,58.82,3.32,373.3,55.5,0.827765,0.827765
474.9,379.54,58.72,3.44,376.1,55.28,0.832735,0.832735
475.4,382.88,58.36,3.18,379.7,55.18,0.837659,0.837659
475.9,386.46,58.88,3.38,383.08,55.5,0.838996,0.838996
476.5,390.28,59.18,3.4,386.88,55.78,0.841098,0.841098
477,392.92,59.42,3.6,389.32,55.82,0.843517,0.843517
477.5,395.72,59.14,3.42,392.3,55.72,0.847607,0.847607
478.1,399.34,59.64,3.64,395.7,56,0.849178,0.849178
478.6,402.4,60.04,3.52,398.88,56.52,0.84864,0.84864
479.1,405.38,59.9,3.56,401.82,56.34,0.853215,0.853215
479.6,408.74,59.24,3.3,405.44,55.94,0.860204,0.860204
480.2,412.52,60.2,3.46,409.06,56.74,0.857898,0.857898
480.7,415.94,60.24,3.36,412.58,56.88,0.860549,0.860549
481.2,418.74,60.26,3.5,415.24,56.76,0.864257,0.864257
481.7,421.78,59.76,3.24,418.54,56.52,0.869535,0.869535
482.3,425.74,60.32,3.44,422.3,56.88,0.870661,0.870661
482.8,429.56,60.7,3.44,426.12,57.26,0.871681,0.871681
483.3,432.38,60.66,3.48,428.9,57.18,0.875112,0.875112
483.9,435.22,60.06,3.26,431.96,56.8,0.881095,0.881095
484.4,438.32,60.28,3.38,434.94,56.9,0.883317,0.883317
484.9,441.14,60.6,3.28,437.86,57.32,0.883029,0.883029
485.4,443.72,60.64,3.46,440.26,57.18,0.886465,0.886465
486,446.4,60.12,3.24,443.16,56.88,0.891601,0.891601
486.5,449.36,60.18,3.34,446.02,56.84,0.8947,0.8947
487,451.86,60.62,3.28,448.58,57.34,0.893382,0.893382
487.5,453.66,60.76,3.44,450.22,57.32,0.895119,0.895119
488.1,456.04,60.52,3.28,452.76,57.24,0.898168,0.898168
488.6,458.5,60.76,3.28,455.22,57.48,0.898705,0.898705
489.1,460.54,61,3.26,457.28,57.74,0.898705,0.898705
489.7,462.02,61.2,3.44,458.58,57.76,0.899788,0.899788
490.2,463.84,61.04,3.36,460.48,57.68,0.902186,0.902186
490.7,465.84,61.62,3.54,462.3,58.08,0.900897,0.900897
491.2,467.66,61.8,3.54,464.12,58.26,0.90126,0.90126
491.8,468.88,61.52,3.56,465.32,57.96,0.904623,0.904623
492.3,470.02,61.14,3.32,466.7,57.82,0.90696,0.90696
492.8,471.28,61.56,3.4,467.88,58.16,0.90551,0.90551
493.3,472.48,61.64,3.46,469.02,58.18,0.906418,0.906418
493.9,473.42,61.82,3.64,469.78,58.18,0.907121,0.907121
494.4,474.34,61.68,3.62,470.72,58.06,0.908886,0.908886
494.9,475.54,61.76,3.6,471.94,58.16,0.909262,0.909262
495.5,476.18,62.04,3.7,472.48,58.34,0.908417,0.908417
496,476.56,62.22,3.72,472.84,58.5,0.907558,0.907558
496.5,477.14,61.88,3.54,473.6,58.34,0.909445,0.909445
497,478.22,62.16,3.62,474.6,58.54,0.908875,0.908875
497.6,478.8,62.54,3.58,475.22,58.96,0.906337,0.906337
498.1,479.42,62.6,3.72,475.7,58.88,0.907365,0.907365
498.6,479.92,62.68,3.5,476.42,59.18,0.905815,0.905815
499.1,480.74,62.98,3.68,477.06,59.3,0.905518,0.905518
499.7,481.24,63.16,3.5,477.74,59.66,0.903508,0.903508
500.2,481.72,63.12,3.5,478.22,59.62,0.904236,0.904236
500.7,482.32,62.94,3.14,479.18,59.8,0.903797,0.903797
501.3,483.22,63.1,3.34,479.88,59.76,0.904722,0.904722
501.8,483.8,63.34,3.18,480.62,60.16,0.902494,0.902494
502.3,483.66,63.26,3.3,480.36,59.96,0.903705,0.903705
502.8,484.04,63.16,3.1,480.94,60.06,0.903506,0.903506
503.4,484.86,63.3,3.32,481.54,59.98,0.904626,0.904626
503.9,485.18,63.3,3.12,482.06,60.18,0.903649,0.903649
504.4,485.5,63.26,3.14,482.36,60.12,0.904352,0.904352
504.9,486.4,63.16,2.98,483.42,60.18,0.904872,0.904872
505.5,487.52,63.62,3.2,484.32,60.42,0.903952,0.903952
506,487.96,64.3,3.1,484.86,61.2,0.898865,0.898865
506.5,488.56,64.7,3.32,485.24,61.38,0.89793,0.89793
507.1,489.78,65.02,3.3,486.48,61.72,0.896639,0.896639
507.6,490.74,65.68,3.44,487.3,62.24,0.893727,0.893727
508.1,491.7,65.98,3.52,488.18,62.46,0.892978,0.892978
508.6,492.2,66.44,3.68,488.52,62.76,0.891199,0.891199
509.2,493.56,66.54,3.64,489.92,62.9,0.891475,0.891475
509.7,495.38,67.52,3.72,491.66,63.8,0.886844,0.886844
510.2,496.82,67.94,3.72,493.1,64.22,0.885265,0.885265
510.7,497.9,68.46,3.76,494.14,64.7,0.882946,0.882946
511.3,499.44,68.64,3.58,495.86,65.06,0.882045,0.882045
511.8,501.38,70.24,3.82,497.56,66.42,0.874547,0.874547
512.3,503.14,71.06,3.72,499.42,67.34,0.870193,0.870193
512.8,504.38,71.92,3.82,500.56,68.1,0.866309,0.866309
513.4,505.72,71.9,3.54,502.18,68.36,0.866057,0.866057
513.9,507.72,73.84,3.64,504.08,70.2,0.856162,0.856162
514.4,509.38,75.82,3.66,505.72,72.16,0.845614,0.845614
515,510.78,77.26,3.64,507.14,73.62,0.838132,0.838132
515.5,512.42,78.42,3.36,509.06,75.06,0.83136,0.83136
516,514.62,80.9,3.54,511.08,77.36,0.819972,0.819972
516.5,516.58,82.58,3.4,513.18,79.18,0.811654,0.811654
517.1,518.12,83.94,3.46,514.66,80.48,0.805832,0.805832
517.6,520.08,85.22,3.36,516.72,81.86,0.800184,0.800184
518.1,522.58,87.54,3.44,519.14,84.1,0.790488,0.790488
518.6,524.4,89.68,3.5,520.9,86.18,0.781348,0.781348
519.2,526.12,91.8,3.5,522.62,88.3,0.772225,0.772225
519.7,528.18,94.12,3.18,525,90.94,0.761404,0.761404
520.2,530.72,97.44,3.36,527.36,94.08,0.74861,0.74861
520.8,532.5,101.46,3.52,528.98,97.94,0.732479,0.732479
521.3,533.96,104.38,3.62,530.34,100.76,0.721266,0.721266
521.8,535.84,107.16,3.4,532.44,103.76,0.710241,0.710241
522.3,538.24,110.68,3.5,534.74,107.18,0.698029,0.698029
522.9,540.72,114.74,3.52,537.2,111.22,0.683953,0.683953
523.4,542.62,118.46,3.6,539.02,114.86,0.671436,0.671436
523.9,544.2,121.98,3.42,540.78,118.56,0.659082,0.659082
524.4,546.34,126.4,3.56,542.78,122.84,0.645284,0.645284
525,548.18,130.92,3.64,544.54,127.28,0.63127,0.63127
525.5,549.66,134.86,3.68,545.98,131.18,0.619309,0.619309
526,551.32,138.66,3.58,547.74,135.08,0.607983,0.607983
526.6,553.58,143.84,3.68,549.9,140.16,0.59366,0.59366
527.1,555.36,148.58,3.64,551.72,144.94,0.58053,0.58053
527.6,556.9,152.56,3.64,553.26,148.92,0.569976,0.569976
528.1,558.4,156.58,3.38,555.02,153.2,0.55905,0.55905
528.7,560.36,162.62,3.54,556.82,159.08,0.544099,0.544099
529.2,561.64,167.78,3.52,558.12,164.26,0.531196,0.531196
529.7,562.68,171.94,3.52,559.16,168.42,0.521142,0.521142
530.2,564.32,176.62,3.34,560.98,173.28,0.510199,0.510199
530.8,566.32,182.3,3.56,562.76,178.74,0.498101,0.498101
531.3,567.36,187.42,3.54,563.82,183.88,0.486606,0.486606
531.8,568.12,191.58,3.6,564.52,187.98,0.477568,0.477568
532.4,569.36,196.68,3.48,565.88,193.2,0.466717,0.466717
532.9,570.66,201.94,3.58,567.08,198.36,0.45619,0.45619
533.4,571.42,207,3.52,567.9,203.48,0.44575,0.44575
533.9,571.92,211.4,3.64,568.28,207.76,0.437,0.437
534.5,572.4,216.08,3.46,568.94,212.62,0.427462,0.427462
535,573.58,221.58,3.66,569.92,217.92,0.417517,0.417517
535.5,574.18,226.36,3.68,570.5,222.68,0.408574,0.408574
536,574.5,230.64,3.72,570.78,226.92,0.400596,0.400596
536.6,574.8,235.12,3.58,571.22,231.54,0.392177,0.392177
537.1,575.68,240.96,3.76,571.92,237.2,0.382221,0.382221
537.6,576.1,245.98,3.7,572.4,242.28,0.373382,0.373382
538.2,576.54,250.9,3.78,572.76,247.12,0.365065,0.365065
538.7,576.8,255.12,3.7,573.1,251.42,0.357831,0.357831
539.2,577.42,259.92,3.78,573.64,256.14,0.350162,0.350162
539.7,577.7,264.96,3.84,573.86,261.12,0.341966,0.341966
540.3,577.72,269.26,3.9,573.82,265.36,0.33494,0.33494
540.8,578.06,273.58,3.72,574.34,269.86,0.328031,0.328031
541.3,578.5,278.24,3.88,574.62,274.36,0.32106,0.32106
541.8,578.26,282.64,3.94,574.32,278.7,0.314017,0.314017
542.4,578.08,286.14,3.96,574.12,282.18,0.308476,0.308476
542.9,577.92,289.7,3.64,574.28,286.06,0.302667,0.302667
543.4,578.12,293.84,3.72,574.4,290.12,0.296637,0.296637
544,578.14,297.74,3.74,574.4,294,0.290867,0.290867
544.5,578.02,301.32,3.8,574.22,297.52,0.285562,0.285562
545,577.76,304.34,3.3,574.46,301.04,0.280636,0.280636
545.5,578.14,308.38,3.4,574.74,304.98,0.2752,0.2752
546.1,578.02,311.22,3.38,574.64,307.84,0.271071,0.271071
546.6,577.84,314.58,3.46,574.38,311.12,0.266271,0.266271
547.1,578.04,317.74,3.24,574.8,314.5,0.261896,0.261896
547.6,578.28,321.72,3.26,575.02,318.46,0.256628,0.256628
548.2,578,325.24,3.22,574.78,322.02,0.251619,0.251619
548.7,577.98,328.46,3.32,574.66,325.14,0.247341,0.247341
549.2,577.86,331.46,3.26,574.6,328.2,0.243227,0.243227
549.8,578.44,335.14,3.44,575,331.7,0.238922,0.238922
550.3,578.28,338.2,3.46,574.82,334.74,0.234824,0.234824
550.8,577.98,340.86,3.48,574.5,337.38,0.231171,0.231171
551.3,578,343.76,3.24,574.76,340.52,0.227344,0.227344
551.9,578.5,347.6,3.4,575.1,344.2,0.222933,0.222933
552.4,578.48,350.92,3.4,575.08,347.52,0.218748,0.218748
552.9,578.26,353.58,3.48,574.78,350.1,0.21531,0.21531
553.4,578.08,355.66,3.22,574.86,352.44,0.212477,0.212477
554,579.02,359.74,3.34,575.68,356.4,0.208243,0.208243
554.5,579.36,362.9,3.44,575.92,359.46,0.204712,0.204712
555,579.34,364.96,3.5,575.84,361.46,0.202242,0.202242
555.6,579.82,367.8,3.4,576.42,364.4,0.199161,0.199161
556.1,580.68,370.98,3.5,577.18,367.48,0.196078,0.196078
556.6,580.96,373.64,3.44,577.52,370.2,0.193131,0.193131
557.1,581.38,375.8,3.66,577.72,372.14,0.191011,0.191011
557.7,581.94,378.24,3.62,578.32,374.62,0.188577,0.188577
558.2,583.08,381.58,3.72,579.36,377.86,0.185618,0.185618
558.7,583.28,384.1,3.9,579.38,380.2,0.182951,0.182951
559.2,583.74,386.2,3.94,579.8,382.26,0.180919,0.180919
559.8,584.3,388.66,3.7,580.6,384.96,0.178461,0.178461
560.3,585.5,391.58,3.78,581.72,387.8,0.176106,0.176106
560.8,586.18,393.82,3.6,582.58,390.22,0.174046,0.174046
561.4,586.52,396.16,3.68,582.84,392.48,0.171732,0.171732
561.9,587.36,398.7,3.28,584.08,395.42,0.169414,0.169414
562.4,588.88,402.12,3.46,585.42,398.66,0.166865,0.166865
562.9,589.72,404.48,3.34,586.38,401.14,0.164883,0.164883
563.5,590.16,406.52,3.46,586.7,403.06,0.163046,0.163046
564,590.96,409.1,3.26,587.7,405.84,0.160801,0.160801
564.5,592.5,412.32,3.42,589.08,408.9,0.158557,0.158557
565,593.5,414.88,3.46,590.04,411.42,0.156596,0.156596
565.6,594.22,416.8,3.54,590.68,413.26,0.155129,0.155129
566.1,595.2,419.04,3.34,591.86,415.7,0.153439,0.153439
566.6,596.62,422.18,3.44,593.18,418.74,0.151242,0.151242
567.1,597.6,424.82,3.42,594.18,421.4,0.149223,0.149223
567.7,598.38,427.08,3.5,594.88,423.58,0.147494,0.147494
568.2,599.8,429.52,3.28,596.52,426.24,0.145971,0.145971
568.7,601.44,432.5,3.5,597.94,429,0.1442,0.1442
569.3,602.68,435.18,3.66,599.02,431.52,0.14244,0.14244
569.8,603.74,437.2,3.7,600.04,433.5,0.141191,0.141191
570.3,604.98,439.58,3.62,601.36,435.96,0.139688,0.139688
570.8,606.56,442.3,3.74,602.82,438.56,0.138159,0.138159
571.4,607.96,445.04,3.7,604.26,441.34,0.136451,0.136451
571.9,609.28,447.68,3.76,605.52,443.92,0.134824,0.134824
572.4,610.52,450.28,3.6,606.92,446.68,0.133135,0.133135
572.9,612.34,453.42,3.66,608.68,449.76,0.131408,0.131408
573.5,613.86,455.76,3.64,610.22,452.12,0.130233,0.130233
574,614.82,458.16,3.76,611.06,454.4,0.128646,0.128646
574.5,616.38,460.72,3.6,612.78,457.12,0.127274,0.127274
575.1,618.14,463.7,3.64,614.5,460.06,0.125707,0.125707
575.6,619.58,466.4,3.64,615.94,462.76,0.124183,0.124183
576.1,620.88,468.82,3.76,617.12,465.06,0.122861,0.122861
576.6,622.34,471.28,3.7,618.64,467.58,0.121582,0.121582
577.2,624.38,474.22,3.88,620.5,470.34,0.12033,0.12033
577.7,625.88,476.56,3.78,622.1,472.78,0.119201,0.119201
578.2,627.28,478.52,3.74,623.54,474.78,0.118372,0.118372
578.7,629.14,480.7,3.74,625.4,476.96,0.117676,0.117676
579.3,631.16,483.38,3.84,627.32,479.54,0.116664,0.116664
579.8,632.44,485.48,3.72,628.72,481.76,0.115627,0.115627
580.3,633.52,487.22,3.74,629.78,483.48,0.11481,0.11481
580.9,634.94,489.22,3.66,631.28,485.56,0.113979,0.113979
581.4,636.88,492.08,3.6,633.28,488.48,0.112749,0.112749
581.9,638.38,494.38,3.48,634.9,490.9,0.111712,0.111712
582.4,639.38,496,3.74,635.64,492.26,0.111017,0.111017
583,640.7,497.96,3.52,637.18,494.44,0.110149,0.110149
583.5,642.32,500.68,3.62,638.7,497.06,0.108888,0.108888
584,643.88,502.48,3.64,640.24,498.84,0.108382,0.108382
584.5,644.96,504,3.7,641.26,500.3,0.107804,0.107804
585.1,645.7,505.3,3.58,642.12,501.72,0.107155,0.107155
585.6,647.26,507.38,3.6,643.66,503.78,0.106416,0.106416
586.1,648.56,509.26,3.64,644.92,505.62,0.105682,0.105682
586.7,649.44,510.68,3.76,645.68,506.92,0.105078,0.105078
587.2,650.5,512.32,3.64,646.86,508.68,0.104366,0.104366
587.7,651.8,514.12,3.72,648.08,510.4,0.103718,0.103718
588.2,652.16,515.42,4.14,648.02,511.28,0.10293,0.10293
588.8,652.74,516.38,4.2,648.54,512.18,0.102514,0.102514
589.3,653.58,517.76,4,649.58,513.76,0.101872,0.101872
589.8,654.78,519.44,3.88,650.9,515.56,0.101235,0.101235
590.3,655.42,520.54,3.92,651.5,516.62,0.100743,0.100743
590.9,655.58,521.18,3.88,651.7,517.3,0.100305,0.100305
591.4,656.02,522,3.86,652.16,518.14,0.099907,0.099907
591.9,656.64,522.88,3.9,652.74,518.98,0.0995896,0.0995896
592.5,656.92,523.66,3.92,653,519.74,0.099127,0.099127
593,656.8,524.08,3.9,652.9,520.18,0.098693,0.098693
593.5,656.94,524.66,3.92,653.02,520.74,0.0983055,0.0983055
594,657.62,525.54,4.08,653.54,521.46,0.0980512,0.0980512
594.6,657.62,525.78,4.12,653.5,521.66,0.0978581,0.0978581
595.1,657.32,525.84,4.1,653.22,521.74,0.0976053,0.0976053
595.6,657.22,526.36,3.76,653.46,522.6,0.0970496,0.0970496
596.1,657.52,527.2,3.76,653.76,523.44,0.0965514,0.0965514
596.7,657.4,527.42,3.58,653.82,523.84,0.0962595,0.0962595
597.2,656.92,527.3,3.62,653.3,523.68,0.0960467,0.0960467
597.7,656.38,527.44,3.52,652.86,523.92,0.0955551,0.0955551
598.3,656.5,527.82,3.56,652.94,524.26,0.0953266,0.0953266
598.8,656.32,527.84,3.72,652.6,524.12,0.0952163,0.0952163
599.3,655.64,527.8,3.74,651.9,524.06,0.0948,0.0948
599.8,655.12,527.72,3.62,651.5,524.1,0.0945003,0.0945003
600.4,654.86,527.82,3.74,651.12,524.08,0.0942634,0.0942634
600.9,654.46,527.72,3.76,650.7,523.96,0.0940827,0.0940827
601.4,653.72,527.5,3.88,649.84,523.62,0.0937902,0.0937902
601.9,653.08,527.38,3.74,649.34,523.64,0.0934393,0.0934393
602.5,652.96,527.62,3.74,649.22,523.88,0.0931601,0.0931601
603,652.02,527.3,3.68,648.34,523.62,0.0927866,0.0927866
603.5,650.8,526.76,3.76,647.04,523,0.0924294,0.0924294
604.1,650.24,526.76,3.52,646.72,523.24,0.0920154,0.0920154
604.6,650.08,527.06,3.74,646.34,523.32,0.0916937,0.0916937
605.1,649.48,526.8,3.6,645.88,523.2,0.0914841,0.0914841
605.6,648.46,526.18,3.68,644.78,522.5,0.0913253,0.0913253
606.2,647.88,525.94,3.48,644.4,522.46,0.0911025,0.0911025
606.7,647.86,526,3.5,644.36,522.5,0.0910423,0.0910423
607.2,647,525.82,3.5,643.5,522.32,0.0906119,0.0906119
607.7,645.9,525.38,3.64,642.26,521.74,0.0902567,0.0902567
608.3,645.48,525.16,3.5,641.98,521.66,0.090134,0.090134
608.8,645.78,525.3,3.56,642.22,521.74,0.0902297,0.0902297
609.3,645.14,525.18,3.76,641.38,521.42,0.0899277,0.0899277
609.9,643.96,524.64,3.7,640.26,520.94,0.0895687,0.0895687
610.4,643.48,524.56,3.74,639.74,520.82,0.0893159,0.0893159
610.9,643.62,524.94,3.8,639.82,521.14,0.0891034,0.0891034
611.4,643.36,525.08,3.88,639.48,521.2,0.0888226,0.0888226
612,642.88,524.8,3.76,639.12,521.04,0.0887113,0.0887113
612.5,642.66,524.98,3.66,639,521.32,0.0883965,0.0883965
613,642.54,525.26,3.78,638.76,521.48,0.0881001,0.0881001
613.5,642.36,525.38,3.86,638.5,521.52,0.0878899,0.0878899
614.1,642,525.3,3.72,638.28,521.58,0.0876903,0.0876903
614.6,641.56,525.16,3.56,638,521.6,0.0874831,0.0874831
615.1,641.6,525.42,3.5,638.1,521.92,0.0872848,0.0872848
615.6,641.3,525.6,3.5,637.8,522.1,0.0869308,0.0869308
616.2,640.96,525.32,3.66,637.3,521.66,0.0869564,0.0869564
616.7,640.94,525.66,3.32,637.62,522.34,0.0866086,0.0866086
617.2,641.08,526.18,3.26,637.82,522.92,0.0862629,0.0862629
617.8,641,526.24,3.48,637.52,522.76,0.0861915,0.0861915
618.3,640.72,526.34,3.56,637.16,522.78,0.0859295,0.0859295
618.8,640.76,526.66,3.5,637.26,523.16,0.0856821,0.0856821
619.3,641.22,527.06,3.5,637.72,523.56,0.0856636,0.0856636
619.9,641.06,527.32,3.5,637.56,523.82,0.085339,0.085339
