Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
462.2,322.66,62.22,3.72,318.94,58.5,0.736553,0.736553
462.8,323.36,62.14,3.62,319.74,58.52,0.737493,0.737493
463.3,324.86,62.46,3.74,321.12,58.72,0.737881,0.737881
463.8,325.94,62.44,3.64,322.3,58.8,0.738883,0.738883
464.3,326.46,62.56,3.72,322.74,58.84,0.73918,0.73918
464.9,327.74,62.36,3.58,324.16,58.78,0.74153,0.74153
465.4,330.12,62.9,3.82,326.3,59.08,0.742177,0.742177
465.9,332.12,63.24,3.8,328.32,59.44,0.742219,0.742219
466.5,333.62,63.26,3.86,329.76,59.4,0.744412,0.744412
467,335.62,63.22,3.7,331.92,59.52,0.74637,0.74637
467.5,338.68,63.62,3.84,334.84,59.78,0.748281,0.748281
468,341.14,63.58,3.78,337.36,59.8,0.751392,0.751392
468.6,343.26,63.86,3.94,339.32,59.92,0.753038,0.753038
469.1,346.36,63.72,3.64,342.72,60.08,0.75621,0.75621
469.6,349.52,63.82,3.84,345.68,59.98,0.760668,0.760668
470.1,352,63.82,3.78,348.22,60.04,0.763413,0.763413
470.7,354.56,63.94,3.84,350.72,60.1,0.766086,0.766086
471.2,357.46,63.5,3.42,354.04,60.08,0.770322,0.770322
471.7,361.14,63.82,3.72,357.42,60.1,0.774304,0.774304
472.3,364.62,63.98,3.54,361.08,60.44,0.776279,0.776279
472.8,367.26,64.26,3.64,363.62,60.62,0.778032,0.778032
473.3,369.76,63.94,3.32,366.44,60.62,0.781387,0.781387
473.8,373.22,64.24,3.54,369.68,60.7,0.784637,0.784637
474.4,376.62,64.24,3.32,373.3,60.92,0.787298,0.787298
474.9,379.54,64.44,3.44,376.1,61,0.789973,0.789973
475.4,382.88,64.42,3.18,379.7,61.24,0.792405,0.792405
475.9,386.46,64.8,3.38,383.08,61.42,0.79498,0.79498
476.5,390.28,65.28,3.4,386.88,61.88,0.796026,0.796026
477,392.92,65.44,3.6,389.32,61.84,0.799037,0.799037
477.5,395.72,65.32,3.42,392.3,61.9,0.801928,0.801928
478.1,399.34,65.6,3.64,395.7,61.96,0.805255,0.805255
478.6,402.4,65.98,3.52,398.88,62.46,0.80524,0.80524
479.1,405.38,66,3.56,401.82,62.44,0.808569,0.808569
479.6,408.74,65.46,3.3,405.44,62.16,0.814416,0.814416
480.2,412.52,66.12,3.46,409.06,62.66,0.814797,0.814797
480.7,415.94,66.26,3.36,412.58,62.9,0.816858,0.816858
481.2,418.74,66.52,3.5,415.24,63.02,0.818821,0.818821
481.7,421.78,66.02,3.24,418.54,62.78,0.823916,0.823916
482.3,425.74,66.34,3.44,422.3,62.9,0.82697,0.82697
482.8,429.56,66.68,3.44,426.12,63.24,0.82854,0.82854
483.3,432.38,66.82,3.48,428.9,63.34,0.830678,0.830678
483.9,435.22,66.66,3.26,431.96,63.4,0.833354,0.833354
484.4,438.32,66.96,3.38,434.94,63.58,0.835109,0.835109
484.9,441.14,67.12,3.28,437.86,63.84,0.836242,0.836242
485.4,443.72,67.38,3.46,440.26,63.92,0.838072,0.838072
486,446.4,67.04,3.24,443.16,63.8,0.84174,0.84174
486.5,449.36,67.26,3.34,446.02,63.92,0.843718,0.843718
487,451.86,67.4,3.28,448.58,64.12,0.844846,0.844846
487.5,453.66,67.74,3.44,450.22,64.3,0.845214,0.845214
488.1,456.04,67.54,3.28,452.76,64.26,0.847927,0.847927
488.6,458.5,68,3.28,455.22,64.72,0.847183,0.847183
489.1,460.54,68.5,3.26,457.28,65.24,0.845668,0.845668
489.7,462.02,68.92,3.44,458.58,65.48,0.845306,0.845306
490.2,463.84,68.68,3.36,460.48,65.32,0.848165,0.848165
490.7,465.84,69.6,3.54,462.3,66.06,0.844985,0.844985
491.2,467.66,70.14,3.54,464.12,66.6,0.843156,0.843156
491.8,468.88,70.44,3.56,465.32,66.88,0.842455,0.842455
492.3,470.02,70.22,3.32,466.7,66.9,0.843612,0.843612
492.8,471.28,71.02,3.4,467.88,67.62,0.840059,0.840059
493.3,472.48,71.48,3.46,469.02,68.02,0.838555,0.838555
493.9,473.42,72.22,3.64,469.78,68.58,0.835697,0.835697
494.4,474.34,72.4,3.62,470.72,68.78,0.8353,0.8353
494.9,475.54,72.76,3.6,471.94,69.16,0.834032,0.834032
495.5,476.18,73.06,3.7,472.48,69.36,0.833274,0.833274
496,476.56,73.98,3.72,472.84,70.26,0.828006,0.828006
496.5,477.14,74.12,3.54,473.6,70.58,0.82673,0.82673
497,478.22,75.3,3.62,474.6,71.68,0.82093,0.82093
497.6,478.8,76.24,3.58,475.22,72.66,0.815599,0.815599
498.1,479.42,76.84,3.72,475.7,73.12,0.813297,0.813297
498.6,479.92,77.5,3.5,476.42,74,0.808758,0.808758
499.1,480.74,78.74,3.68,477.06,75.06,0.803164,0.803164
499.7,481.24,79.9,3.5,477.74,76.4,0.796098,0.796098
500.2,481.72,80.86,3.5,478.22,77.36,0.791111,0.791111
500.7,482.32,81.64,3.14,479.18,78.5,0.785629,0.785629
501.3,483.22,83.02,3.34,479.88,79.68,0.779783,0.779783
501.8,483.8,84.24,3.18,480.62,81.06,0.772995,0.772995
502.3,483.66,85.08,3.3,480.36,81.78,0.76892,0.76892
502.8,484.04,85.8,3.1,480.94,82.7,0.764585,0.764585
503.4,484.86,87.04,3.32,481.54,83.72,0.759803,0.759803
503.9,485.18,88.56,3.12,482.06,85.44,0.75144,0.75144
504.4,485.5,89.68,3.14,482.36,86.54,0.746154,0.746154
504.9,486.4,90.4,2.98,483.42,87.42,0.742714,0.742714
505.5,487.52,92.58,3.2,484.32,89.38,0.733892,0.733892
506,487.96,94.5,3.1,484.86,91.4,0.72467,0.72467
506.5,488.56,96.52,3.32,485.24,93.2,0.716541,0.716541
507.1,489.78,97.92,3.3,486.48,94.62,0.711082,0.711082
507.6,490.74,100.58,3.44,487.3,97.14,0.700398,0.700398
508.1,491.7,102.66,3.52,488.18,99.14,0.692331,0.692331
508.6,492.2,104.76,3.68,488.52,101.08,0.684217,0.684217
509.2,493.56,106.94,3.64,489.92,103.3,0.676025,0.676025
509.7,495.38,110.32,3.72,491.66,106.6,0.663908,0.663908
510.2,496.82,113.1,3.72,493.1,109.38,0.653997,0.653997
510.7,497.9,115.24,3.76,494.14,111.48,0.646653,0.646653
511.3,499.44,117.62,3.58,495.86,114.04,0.638302,0.638302
511.8,501.38,121.42,3.82,497.56,117.6,0.626438,0.626438
512.3,503.14,125.36,3.72,499.42,121.64,0.61339,0.61339
512.8,504.38,128,3.82,500.56,124.18,0.605404,0.605404
513.4,505.72,130.56,3.54,502.18,127.02,0.596987,0.596987
513.9,507.72,134.52,3.64,504.08,130.88,0.585626,0.585626
514.4,509.38,138.04,3.66,505.72,134.38,0.575575,0.575575
515,510.78,141,3.64,507.14,137.36,0.567268,0.567268
515.5,512.42,144.54,3.36,509.06,141.18,0.556996,0.556996
516,514.62,149.24,3.54,511.08,145.7,0.545029,0.545029
516.5,516.58,153.08,3.4,513.18,149.68,0.535106,0.535106
517.1,518.12,156.52,3.46,514.66,153.06,0.526659,0.526659
517.6,520.08,159.88,3.36,516.72,156.52,0.518685,0.518685
518.1,522.58,164.52,3.44,519.14,161.08,0.508243,0.508243
518.6,524.4,169.18,3.5,520.9,165.68,0.497484,0.497484
519.2,526.12,173.1,3.5,522.62,169.6,0.48876,0.48876
519.7,528.18,177.1,3.18,525,173.92,0.47981,0.47981
520.2,530.72,182.08,3.36,527.36,178.72,0.469934,0.469934
520.8,532.5,186.46,3.52,528.98,182.94,0.461131,0.461131
521.3,533.96,190.5,3.62,530.34,186.88,0.452992,0.452992
521.8,535.84,194.58,3.4,532.44,191.18,0.444828,0.444828
522.3,538.24,199.58,3.5,534.74,196.08,0.435709,0.435709
522.9,540.72,204.82,3.52,537.2,201.3,0.426292,0.426292
523.4,542.62,209.1,3.6,539.02,205.5,0.418793,0.418793
523.9,544.2,213.4,3.42,540.78,209.98,0.410843,0.410843
524.4,546.34,218.86,3.56,542.78,215.3,0.40158,0.40158
525,548.18,223.92,3.64,544.54,220.28,0.393055,0.393055
525.5,549.66,228.08,3.68,545.98,224.4,0.386154,0.386154
526,551.32,233.04,3.58,547.74,229.46,0.377867,0.377867
526.6,553.58,238.98,3.68,549.9,235.3,0.368662,0.368662
527.1,555.36,244.2,3.64,551.72,240.56,0.360495,0.360495
527.6,556.9,248.64,3.64,553.26,245,0.353763,0.353763
528.1,558.4,253.24,3.38,555.02,249.86,0.346612,0.346612
528.7,560.36,259.2,3.54,556.82,255.66,0.338052,0.338052
529.2,561.64,264.64,3.52,558.12,261.12,0.329887,0.329887
529.7,562.68,268.74,3.52,559.16,265.22,0.32393,0.32393
530.2,564.32,273.5,3.34,560.98,270.16,0.317326,0.317326
530.8,566.32,279.66,3.56,562.76,276.1,0.309257,0.309257
531.3,567.36,284.82,3.54,563.82,281.28,0.302002,0.302002
531.8,568.12,289.28,3.6,564.52,285.68,0.295799,0.295799
532.4,569.36,294.12,3.48,565.88,290.64,0.289369,0.289369
532.9,570.66,299.06,3.58,567.08,295.48,0.283116,0.283116
533.4,571.42,303.84,3.52,567.9,300.32,0.276688,0.276688
533.9,571.92,308,3.64,568.28,304.36,0.271175,0.271175
534.5,572.4,311.96,3.46,568.94,308.5,0.265811,0.265811
535,573.58,316.94,3.66,569.92,313.28,0.259881,0.259881
535.5,574.18,320.94,3.68,570.5,317.26,0.25484,0.25484
536,574.5,324.68,3.72,570.78,320.96,0.250018,0.250018
536.6,574.8,328.76,3.58,571.22,325.18,0.24468,0.24468
537.1,575.68,333.72,3.76,571.92,329.96,0.238874,0.238874
537.6,576.1,337.82,3.7,572.4,334.12,0.233797,0.233797
538.2,576.54,341.42,3.78,572.76,337.64,0.229519,0.229519
538.7,576.8,344.88,3.7,573.1,341.18,0.225247,0.225247
539.2,577.42,348.9,3.78,573.64,345.12,0.220669,0.220669
539.7,577.7,352.22,3.84,573.86,348.38,0.216753,0.216753
540.3,577.72,355.4,3.9,573.82,351.5,0.21285,0.21285
540.8,578.06,358.88,3.72,574.34,355.16,0.208745,0.208745
541.3,578.5,362.1,3.88,574.62,358.22,0.205231,0.205231
541.8,578.26,365.06,3.94,574.32,361.12,0.201502,0.201502
542.4,578.08,367.2,3.96,574.12,363.24,0.198809,0.198809
542.9,577.92,369.72,3.64,574.28,366.08,0.195548,0.195548
543.4,578.12,372.84,3.72,574.4,369.12,0.192047,0.192047
544,578.14,375.66,3.74,574.4,371.92,0.188765,0.188765
544.5,578.02,377.66,3.8,574.22,373.86,0.186369,0.186369
545,577.76,379.66,3.3,574.46,376.36,0.183656,0.183656
545.5,578.14,382.02,3.4,574.74,378.62,0.181268,0.181268
546.1,578.02,384.1,3.38,574.64,380.72,0.17879,0.17879
546.6,577.84,386.3,3.46,574.38,382.84,0.176182,0.176182
547.1,578.04,388.32,3.24,574.8,385.08,0.173966,0.173966
547.6,578.28,391.02,3.26,575.02,387.76,0.17112,0.17112
548.2,578,393.16,3.22,574.78,389.94,0.168504,0.168504
548.7,577.98,394.82,3.32,574.66,391.5,0.166679,0.166679
549.2,577.86,396.94,3.26,574.6,393.68,0.164222,0.164222
549.8,578.44,399.72,3.44,575,396.28,0.161666,0.161666
550.3,578.28,401.26,3.46,574.82,397.8,0.159867,0.159867
550.8,577.98,402.46,3.48,574.5,398.98,0.158339,0.158339
551.3,578,404.42,3.24,574.76,401.18,0.156147,0.156147
551.9,578.5,406.86,3.4,575.1,403.46,0.153943,0.153943
552.4,578.48,408.58,3.4,575.08,405.18,0.15208,0.15208
552.9,578.26,409.88,3.48,574.78,406.4,0.150548,0.150548
553.4,578.08,411.56,3.22,574.86,408.34,0.14854,0.14854
554,579.02,413.98,3.34,575.68,410.64,0.14672,0.14672
554.5,579.36,415.96,3.44,575.92,412.52,0.144917,0.144917
555,579.34,417.56,3.5,575.84,414.06,0.143239,0.143239
555.6,579.82,419.36,3.4,576.42,415.96,0.141687,0.141687
556.1,580.68,421.5,3.5,577.18,418,0.140135,0.140135
556.6,580.96,423.4,3.44,577.52,419.96,0.138359,0.138359
557.1,581.38,425.02,3.66,577.72,421.36,0.137064,0.137064
557.7,581.94,426.96,3.62,578.32,423.34,0.135479,0.135479
558.2,583.08,429.56,3.72,579.36,425.84,0.133702,0.133702
558.7,583.28,431.66,3.9,579.38,427.76,0.131763,0.131763
559.2,583.74,432.9,3.94,579.8,428.96,0.130861,0.130861
559.8,584.3,434.98,3.7,580.6,431.28,0.129118,0.129118
560.3,585.5,437.6,3.78,581.72,433.82,0.127404,0.127404
560.8,586.18,439.78,3.6,582.58,436.18,0.12569,0.12569
561.4,586.52,441.56,3.68,582.84,437.88,0.124194,0.124194
561.9,587.36,443.6,3.28,584.08,440.32,0.122704,0.122704
562.4,588.88,446.32,3.46,585.42,442.86,0.121201,0.121201
562.9,589.72,448.38,3.34,586.38,445.04,0.11978,0.11978
563.5,590.16,450.26,3.46,586.7,446.8,0.118303,0.118303
564,590.96,452.26,3.26,587.7,449,0.116909,0.116909
564.5,592.5,454.94,3.42,589.08,451.52,0.115497,0.115497
565,593.5,457.56,3.46,590.04,454.1,0.11373,0.11373
565.6,594.22,459.62,3.54,590.68,456.08,0.112311,0.112311
566.1,595.2,461.7,3.34,591.86,458.36,0.111012,0.111012
566.6,596.62,464.32,3.44,593.18,460.88,0.109599,0.109599
567.1,597.6,466.6,3.42,594.18,463.18,0.108168,0.108168
567.7,598.38,468.5,3.5,594.88,465,0.106976,0.106976
568.2,599.8,470.88,3.28,596.52,467.6,0.105751,0.105751
568.7,601.44,473.5,3.5,597.94,470,0.10456,0.10456
569.3,602.68,475.96,3.66,599.02,472.3,0.103223,0.103223
569.8,603.74,477.8,3.7,600.04,474.1,0.10231,0.10231
570.3,604.98,480.04,3.62,601.36,476.42,0.101145,0.101145
570.8,606.56,482.8,3.74,602.82,479.06,0.0997977,0.0997977
571.4,607.96,484.98,3.7,604.26,481.28,0.098826,0.098826
571.9,609.28,487.3,3.76,605.52,483.54,0.0976961,0.0976961
572.4,610.52,489.98,3.6,606.92,486.38,0.0961557,0.0961557
572.9,612.34,492.72,3.66,608.68,489.06,0.0950269,0.0950269
573.5,613.86,495.1,3.64,610.22,491.46,0.0939983,0.0939983
574,614.82,497.22,3.76,611.06,493.46,0.0928319,0.0928319
574.5,616.38,499.5,3.6,612.78,495.9,0.0919105,0.0919105
575.1,618.14,501.96,3.64,614.5,498.32,0.0910136,0.0910136
575.6,619.58,504.48,3.64,615.94,500.84,0.0898394,0.0898394
576.1,620.88,506.64,3.76,617.12,502.88,0.0889053,0.0889053
576.6,622.34,508.86,3.7,618.64,505.16,0.088009,0.088009
577.2,624.38,511.64,3.88,620.5,507.76,0.0870833,0.0870833
577.7,625.88,514,3.78,622.1,510.22,0.0861027,0.0861027
578.2,627.28,515.78,3.74,623.54,512.04,0.0855604,0.0855604
578.7,629.14,518.02,3.74,625.4,514.28,0.0849582,0.0849582
579.3,631.16,520.4,3.84,627.32,516.56,0.0843684,0.0843684
579.8,632.44,522.22,3.72,628.72,518.5,0.0837085,0.0837085
580.3,633.52,523.88,3.74,629.78,520.14,0.0830686,0.0830686
580.9,634.94,525.76,3.66,631.28,522.1,0.0824683,0.0824683
581.4,636.88,528.16,3.6,633.28,524.56,0.0818006,0.0818006
581.9,638.38,529.82,3.48,634.9,526.34,0.081439,0.081439
582.4,639.38,531.34,3.74,635.64,527.6,0.0809064,0.0809064
583,640.7,533.04,3.52,637.18,529.52,0.0803798,0.0803798
583.5,642.32,535.32,3.62,638.7,531.7,0.0796303,0.0796303
584,643.88,536.98,3.64,640.24,533.34,0.0793386,0.0793386
584.5,644.96,538.32,3.7,641.26,534.62,0.0789889,0.0789889
585.1,645.7,539.72,3.58,642.12,536.14,0.078338,0.078338
585.6,647.26,541.46,3.6,643.66,537.86,0.0779873,0.0779873
586.1,648.56,543.2,3.64,644.92,539.56,0.0774661,0.0774661
586.7,649.44,544.66,3.76,645.68,540.9,0.0769004,0.0769004
587.2,650.5,546,3.64,646.86,542.36,0.0765226,0.0765226
587.7,651.8,547.32,3.72,648.08,543.6,0.0763492,0.0763492
588.2,652.16,548.44,4.14,648.02,544.3,0.0757501,0.0757501
588.8,652.74,549.32,4.2,648.54,545.12,0.0754447,0.0754447
589.3,653.58,550.48,4,649.58,546.48,0.0750584,0.0750584
589.8,654.78,551.82,3.88,650.9,547.94,0.0747813,0.0747813
590.3,655.42,552.7,3.92,651.5,548.78,0.0745161,0.0745161
590.9,655.58,552.94,3.88,651.7,549.06,0.0744279,0.0744279
591.4,656.02,553.8,3.86,652.16,549.94,0.0740388,0.0740388
591.9,656.64,554.88,3.9,652.74,550.98,0.0736044,0.0736044
592.5,656.92,555.4,3.92,653,551.48,0.0733834,0.0733834
593,656.8,555.64,3.9,652.9,551.74,0.0731122,0.0731122
593.5,656.94,555.96,3.92,653.02,552.04,0.0729559,0.0729559
594,657.62,557.1,4.08,653.54,553.02,0.0725313,0.0725313
594.6,657.62,557.5,4.12,653.5,553.38,0.0722221,0.0722221
595.1,657.32,557.76,4.1,653.22,553.66,0.0718163,0.0718163
595.6,657.22,558.08,3.76,653.46,554.32,0.0714585,0.0714585
596.1,657.52,558.6,3.76,653.76,554.84,0.0712506,0.0712506
596.7,657.4,558.92,3.58,653.82,555.34,0.0708992,0.0708992
597.2,656.92,558.9,3.62,653.3,555.28,0.0706006,0.0706006
597.7,656.38,558.98,3.52,652.86,555.46,0.0701673,0.0701673
598.3,656.5,559.42,3.56,652.94,555.86,0.0699079,0.0699079
598.8,656.32,559.42,3.72,652.6,555.7,0.0698067,0.0698067
599.3,655.64,559.2,3.74,651.9,555.46,0.0695282,0.0695282
599.8,655.12,558.98,3.62,651.5,555.36,0.0693398,0.0693398
600.4,654.86,558.88,3.74,651.12,555.14,0.0692585,0.0692585
600.9,654.46,558.66,3.76,650.7,554.9,0.0691661,0.0691661
601.4,653.72,558.32,3.88,649.84,554.44,0.0689519,0.0689519
601.9,653.08,557.96,3.74,649.34,554.22,0.06879,0.06879
602.5,652.96,557.96,3.74,649.22,554.22,0.0687097,0.0687097
603,652.02,557.7,3.68,648.34,554.02,0.0682774,0.0682774
603.5,650.8,557.26,3.76,647.04,553.5,0.0678135,0.0678135
604.1,650.24,557.06,3.52,646.72,553.54,0.0675673,0.0675673
604.6,650.08,557.1,3.74,646.34,553.36,0.0674533,0.0674533
605.1,649.48,556.78,3.6,645.88,553.18,0.0672854,0.0672854
605.6,648.46,556.22,3.68,644.78,552.54,0.0670478,0.0670478
606.2,647.88,555.82,3.48,644.4,552.34,0.066949,0.066949
606.7,647.86,556.04,3.5,644.36,552.54,0.0667648,0.0667648
607.2,647,555.86,3.5,643.5,552.36,0.0663263,0.0663263
607.7,645.9,555.36,3.64,642.26,551.72,0.0659921,0.0659921
608.3,645.48,554.94,3.5,641.98,551.44,0.0660232,0.0660232
608.8,645.78,555.12,3.56,642.22,551.56,0.0660911,0.0660911
609.3,645.14,554.94,3.76,641.38,551.18,0.065822,0.065822
609.9,643.96,554.32,3.7,640.26,550.62,0.0655044,0.0655044
610.4,643.48,554.24,3.74,639.74,550.5,0.0652462,0.0652462
610.9,643.62,554.56,3.8,639.82,550.76,0.0650954,0.0650954
611.4,643.36,554.36,3.88,639.48,550.48,0.0650854,0.0650854
612,642.88,554.16,3.76,639.12,550.4,0.064904,0.064904
612.5,642.66,554.22,3.66,639,550.56,0.0646962,0.0646962
613,642.54,554.36,3.78,638.76,550.58,0.0645173,0.0645173
613.5,642.36,554.36,3.86,638.5,550.5,0.0644036,0.0644036
614.1,642,554.08,3.72,638.28,550.36,0.0643644,0.0643644
614.6,641.56,553.96,3.56,638,550.4,0.0641423,0.0641423
615.1,641.6,554.24,3.5,638.1,550.74,0.0639421,0.0639421
615.6,641.3,554.12,3.5,637.8,550.62,0.0638325,0.0638325
616.2,640.96,554.32,3.66,637.3,550.66,0.0634604,0.0634604
616.7,640.94,554.38,3.32,637.62,551.06,0.063363,0.063363
617.2,641.08,554.76,3.26,637.82,551.5,0.0631526,0.0631526
617.8,641,554.78,3.48,637.52,551.3,0.0631058,0.0631058
618.3,640.72,554.82,3.56,637.16,551.26,0.062892,0.062892
618.8,640.76,555.2,3.5,637.26,551.7,0.0626137,0.0626137
619.3,641.22,555.8,3.5,637.72,552.3,0.062455,0.062455
619.9,641.06,556,3.5,637.56,552.5,0.0621888,0.0621888
620.4,640.92,556.16,3.72,637.2,552.44,0.0619907,0.0619907
620.9,641.08,556.38,3.5,637.58,552.88,0.0619038,0.0619038
621.4,641.56,556.94,3.5,638.06,553.44,0.061791,0.061791
622,641.66,557.28,3.66,638,553.62,0.0616089,0.0616089
622.5,641.74,557.42,3.68,638.06,553.74,0.0615556,0.0615556
623,642.02,558.04,3.66,638.36,554.38,0.0612581,0.0612581
623.6,643.04,559.12,3.74,639.3,555.38,0.0611145,0.0611145
624.1,643.48,559.48,3.64,639.84,555.84,0.0611216,0.0611216
624.6,643.64,559.62,3.64,640,555.98,0.0611208,0.0611208
625.1,644.12,559.9,3.44,640.68,556.46,0.0612072,0.0612072
625.7,645.06,560.9,3.46,641.6,557.44,0.0610662,0.0610662
626.2,645.62,561.6,3.56,642.06,558.04,0.0609103,0.0609103
626.7,645.86,562.06,3.52,642.34,558.54,0.0607107,0.0607107
627.2,646.72,562.94,3.48,643.24,559.46,0.060604,0.060604
627.8,647.9,564,3.56,644.34,560.44,0.060586,0.060586
628.3,648.6,564.5,3.56,645.04,560.94,0.0606702,0.0606702
628.8,649.06,565.04,3.54,645.52,561.5,0.0605599,0.0605599
629.4,650.26,566.02,3.5,646.76,562.52,0.0606052,0.0606052
629.9,651.52,567.02,3.46,648.06,563.56,0.0606751,0.0606751
630.4,652.08,568.06,3.64,648.44,564.42,0.0602674,0.0602674
630.9,652.62,568.66,3.68,648.94,564.98,0.0601715,0.0601715
631.5,653.58,569.48,3.56,650.02,565.92,0.0601717,0.0601717
632,655.16,570.88,3.68,651.48,567.2,0.0601649,0.0601649
632.5,655.94,571.66,3.8,652.14,567.86,0.0600996,0.0600996
633,656.54,572.16,3.86,652.68,568.3,0.0601226,0.0601226
633.6,657.48,573.3,3.68,653.8,569.62,0.0598597,0.0598597
634.1,659.2,574.58,3.7,655.5,570.88,0.0600279,0.0600279
634.6,660.12,575.5,4,656.12,571.5,0.059967,0.059967
635.2,660.96,576.16,4.02,656.94,572.14,0.0600234,0.0600234
635.7,662,576.88,3.82,658.18,573.06,0.0601446,0.0601446
636.2,663.44,578.02,3.76,659.68,574.26,0.0602248,0.0602248
636.7,664.2,578.74,4,660.2,574.74,0.0602041,0.0602041
637.3,664.82,579.38,4.14,660.68,575.24,0.0601421,0.0601421
637.8,665.62,580.18,4.04,661.58,576.14,0.0600543,0.0600543
638.3,666.72,581.26,3.84,662.88,577.42,0.0599431,0.0599431
638.8,667.72,581.98,3.98,663.74,578,0.0600702,0.0600702
639.4,668.54,582.7,3.9,664.64,578.8,0.060058,0.060058
639.9,669.28,583.66,3.68,665.6,579.98,0.0598003,0.0598003
640.4,670.34,584.7,3.74,666.6,580.96,0.0597191,0.0597191
641,671.22,585.64,3.72,667.5,581.92,0.059588,0.059588
641.5,671.74,586.16,3.74,668,582.42,0.0595402,0.0595402
642,672.74,586.88,3.64,669.1,583.24,0.0596437,0.0596437
642.5,674.12,588.02,3.68,670.44,584.34,0.0596943,0.0596943
643.1,674.56,588.66,3.98,670.58,584.68,0.0595324,0.0595324
643.6,675.18,589.1,4.04,671.14,585.06,0.0596127,0.0596127
644.1,676.36,590.08,3.88,672.48,586.2,0.0596336,0.0596336
644.6,677.46,591.32,3.98,673.48,587.34,0.0594351,0.0594351
645.2,678.34,592.06,4.02,674.32,588.04,0.0594592,0.0594592
645.7,678.82,592.36,4.14,674.68,588.22,0.059558,0.059558
646.2,679.58,592.84,4.16,675.42,588.68,0.0596946,0.0596946
646.8,680.48,593.64,4.12,676.36,589.52,0.0596794,0.0596794
647.3,681.12,594.16,4.1,677.02,590.06,0.0597053,0.0597053
647.8,681.4,594.58,4.12,677.28,590.46,0.0595778,0.0595778
648.3,682,595,3.88,678.12,591.12,0.0596309,0.0596309
648.9,682.68,595.52,3.86,678.82,591.66,0.0596824,0.0596824
649.4,683.14,595.86,3.74,679.4,592.12,0.0597158,0.0597158
649.9,683.5,596.08,3.78,679.72,592.3,0.0597883,0.0597883
650.4,683.9,596.38,3.6,680.3,592.78,0.0598069,0.0598069
651,684.48,596.82,3.6,680.88,593.22,0.0598548,0.0598548
651.5,684.84,597.12,3.68,681.16,593.44,0.0598723,0.0598723
652,684.96,597.44,3.72,681.24,593.72,0.0597185,0.0597185
652.6,685.36,597.84,3.62,681.74,594.22,0.0596715,0.0596715
653.1,686.02,598.46,3.4,682.62,595.06,0.0596183,0.0596183
653.6,686.2,598.66,3.68,682.52,594.98,0.059613,0.059613
654.1,686.48,598.78,3.8,682.68,594.98,0.0597148,0.0597148
654.7,686.52,598.78,3.64,682.88,595.14,0.0597253,0.0597253
655.2,687.04,599.4,3.56,683.48,595.84,0.0595962,0.0595962
655.7,687.42,599.8,3.84,683.58,595.96,0.0595722,0.0595722
656.2,687.5,599.94,3.94,683.56,596,0.0595304,0.0595304
656.8,687.68,600.1,3.82,683.86,596.28,0.059517,0.059517
657.3,688.12,600.4,3.86,684.26,596.54,0.0595816,0.0595816
657.8,687.98,600.6,4.12,683.86,596.48,0.0593713,0.0593713
658.4,687.58,600.48,4.02,683.56,596.46,0.0591953,0.0591953
658.9,687.84,600.46,3.92,683.92,596.54,0.0593657,0.0593657
659.4,688.36,600.76,3.98,684.38,596.78,0.059483,0.059483
659.9,688,600.6,4.08,683.92,596.52,0.0593803,0.0593803
660.5,687.54,600.38,4.1,683.44,596.28,0.0592502,0.0592502
661,687.28,600.3,4.04,683.24,596.26,0.0591376,0.0591376
661.5,687.36,600.52,3.8,683.56,596.72,0.059006,0.059006
662,687.06,600.2,3.9,683.16,596.3,0.0590576,0.0590576
662.6,686.44,599.86,3.9,682.54,595.96,0.058911,0.058911
663.1,686.56,599.96,3.7,682.86,596.26,0.058896,0.058896
663.6,687.02,600.24,3.54,683.48,596.7,0.0589698,0.0589698
664.2,686.5,600.06,3.88,682.62,596.18,0.0588016,0.0588016
664.7,685.98,599.66,3.94,682.04,595.72,0.0587677,0.0587677
665.2,685.72,599.52,3.86,681.86,595.66,0.0586968,0.0586968
665.7,685.68,599.48,3.94,681.74,595.54,0.0587078,0.0587078
666.3,685.46,599.04,4.02,681.44,595.02,0.0588961,0.0588961
666.8,684.8,598.48,3.88,680.92,594.6,0.0588712,0.0588712
667.3,684.1,598.12,3.66,680.44,594.46,0.0586672,0.0586672
667.8,684.08,597.96,3.78,680.3,594.18,0.0587824,0.0587824
668.4,683.44,597.48,4,679.44,593.48,0.058745,0.058745
668.9,682.56,596.92,4.08,678.48,592.84,0.0585996,0.0585996
669.4,682.12,596.54,3.94,678.18,592.6,0.0585833,0.0585833
669.9,681.88,596.46,3.84,678.04,592.62,0.058479,0.058479
670.5,681.4,596.16,4.1,677.3,592.06,0.0584154,0.0584154
671,680.64,595.6,4.14,676.5,591.46,0.0583424,0.0583424
671.5,679.86,595,3.96,675.9,591.04,0.0582656,0.0582656
672.1,679.68,594.78,4.02,675.66,590.76,0.0583171,0.0583171
672.6,679.18,594.34,4.2,674.98,590.14,0.0583359,0.0583359
673.1,677.92,593.8,4.1,673.82,589.7,0.0579128,0.0579128
673.6,677.4,593.16,3.88,673.52,589.28,0.0580288,0.0580288
674.2,677.08,592.82,3.9,673.18,588.92,0.0580749,0.0580749
674.7,676.34,592.28,4.34,672,587.94,0.0580363,0.0580363
