Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
356.3,156.02,109.28,4.68,151.34,104.6,0.160422,0.160422
356.8,155.92,109.08,4.66,151.26,104.42,0.16094,0.16094
357.3,155.7,108.78,4.32,151.38,104.46,0.161118,0.161118
357.9,156.72,109.4,4.62,152.1,104.78,0.161851,0.161851
358.4,156.88,110.06,4.66,152.22,105.4,0.159631,0.159631
358.9,156.76,109.68,4.62,152.14,105.06,0.160806,0.160806
359.4,156.36,109.26,4.28,152.08,104.98,0.160966,0.160966
360,157.16,109.52,4.46,152.7,105.06,0.162402,0.162402
360.5,157.42,109.98,4.42,153,105.56,0.161192,0.161192
361,157.72,109.98,4.5,153.22,105.48,0.162145,0.162145
361.5,157.52,109.28,4.16,153.36,105.12,0.164027,0.164027
362.1,158.06,109.94,4.42,153.64,105.52,0.16317,0.16317
362.6,158.08,110.2,4.42,153.66,105.78,0.162157,0.162157
363.1,158.18,110.2,4.56,153.62,105.64,0.162619,0.162619
363.7,158,109.82,4.18,153.82,105.64,0.163184,0.163184
364.2,158.48,110.06,4.42,154.06,105.64,0.163862,0.163862
364.7,158.36,110.1,4.38,153.98,105.72,0.163307,0.163307
365.2,158.34,109.86,4.44,153.9,105.42,0.164316,0.164316
365.8,158.42,109.34,4,154.42,105.34,0.16611,0.16611
366.3,159.32,110.08,4.36,154.96,105.72,0.166062,0.166062
366.8,159.42,110.18,4.28,155.14,105.9,0.165828,0.165828
367.3,159.04,109.88,4.58,154.46,105.3,0.166388,0.166388
367.9,158.72,109.28,4.2,154.52,105.08,0.167465,0.167465
368.4,159.44,109.9,4.3,155.14,105.6,0.16706,0.16706
368.9,159.82,109.84,4.5,155.32,105.34,0.168634,0.168634
369.5,159.54,109.8,4.7,154.84,105.1,0.16828,0.16828
370,159.12,109.32,4.44,154.68,104.88,0.168741,0.168741
370.5,159.92,109.86,4.58,155.34,105.28,0.168937,0.168937
371,159.78,109.68,4.64,155.14,105.04,0.169369,0.169369
371.6,159.5,109.28,4.56,154.94,104.72,0.170134,0.170134
372.1,159.28,108.9,4.32,154.96,104.58,0.170771,0.170771
372.6,159.84,109.08,4.44,155.4,104.64,0.171753,0.171753
373.1,160.04,109.02,4.8,155.24,104.22,0.173053,0.173053
373.7,159.7,108.68,4.82,154.88,103.86,0.173547,0.173547
374.2,159.22,107.6,4.32,154.9,103.28,0.176035,0.176035
374.7,159.9,107.72,4.4,155.5,103.32,0.177546,0.177546
375.3,160.16,107.58,4.52,155.64,103.06,0.179031,0.179031
375.8,159.76,107.24,4.64,155.12,102.6,0.17952,0.17952
376.3,159.46,106.72,4.48,154.98,102.24,0.180655,0.180655
376.8,160.32,107.18,4.72,155.6,102.46,0.181455,0.181455
377.4,160.9,107.04,4.96,155.94,102.08,0.184017,0.184017
377.9,160.16,106.34,4.9,155.26,101.44,0.18485,0.18485
378.4,159.8,105.68,4.5,155.3,101.18,0.186077,0.186077
378.9,160.38,105.88,4.72,155.66,101.16,0.187168,0.187168
379.5,160.72,105.78,4.66,156.06,101.12,0.188455,0.188455
380,160.44,105.48,4.56,155.88,100.92,0.188813,0.188813
380.5,159.56,104.5,4.16,155.4,100.34,0.189977,0.189977
381.1,160,104.62,4.36,155.64,100.26,0.190994,0.190994
381.6,160.06,104.24,4.18,155.88,100.06,0.19253,0.19253
382.1,159.7,103.72,4.24,155.46,99.48,0.193883,0.193883
382.6,159.28,102.74,3.9,155.38,98.84,0.196462,0.196462
383.2,159.74,102.78,4.1,155.64,98.68,0.197892,0.197892
383.7,159.92,102.9,4.1,155.82,98.8,0.197866,0.197866
384.2,159.58,102.48,4.26,155.32,98.22,0.199027,0.199027
384.7,158.92,101.34,4.02,154.9,97.32,0.201849,0.201849
385.3,159.22,101.36,4.24,154.98,97.12,0.202967,0.202967
385.8,159.1,101.2,4.38,154.72,96.82,0.203581,0.203581
386.3,158.58,100.62,4.44,154.14,96.18,0.204831,0.204831
386.9,158.1,99.64,4.3,153.8,95.34,0.207681,0.207681
387.4,158.7,99.82,4.46,154.24,95.36,0.208831,0.208831
387.9,158.7,99.7,4.36,154.34,95.34,0.209203,0.209203
388.4,158.06,99.36,4.38,153.68,94.98,0.208985,0.208985
389,157.36,98.52,4.06,153.3,94.46,0.210294,0.210294
389.5,157.74,98.5,4.22,153.52,94.28,0.211745,0.211745
390,157.54,98.18,4.26,153.28,93.92,0.212727,0.212727
390.5,156.82,97.48,4.34,152.48,93.14,0.214077,0.214077
391.1,156.48,96.82,4.26,152.22,92.56,0.216048,0.216048
391.6,157.14,96.94,4.4,152.74,92.54,0.217623,0.217623
392.1,157.14,96.7,4.32,152.82,92.38,0.218602,0.218602
392.7,156.66,96.2,4.44,152.22,91.76,0.219818,0.219818
393.2,156.02,95.24,4.12,151.9,91.12,0.221944,0.221944
393.7,156.2,95.36,4.3,151.9,91.06,0.22223,0.22223
394.2,156.24,95.1,4.26,151.98,90.84,0.223509,0.223509
394.8,155.82,94.42,4.28,151.54,90.14,0.22561,0.22561
395.3,155.5,93.7,3.96,151.54,89.74,0.227541,0.227541
395.8,156.46,93.92,4.26,152.2,89.66,0.229816,0.229816
396.3,156.3,93.6,4.24,152.06,89.36,0.230872,0.230872
396.9,155.74,92.82,4.22,151.52,88.6,0.233036,0.233036
397.4,155.42,91.48,4.08,151.34,87.4,0.238442,0.238442
397.9,155.92,91.5,4.14,151.78,87.36,0.239902,0.239902
398.5,156.48,91.76,4.28,152.2,87.48,0.240506,0.240506
399,156.58,90.98,4.32,152.26,86.66,0.244767,0.244767
399.5,156.66,89.78,4.1,152.56,85.68,0.250561,0.250561
400,157.3,89.92,4.2,153.1,85.72,0.251893,0.251893
400.6,157.84,89.76,4.36,153.48,85.4,0.254594,0.254594
401.1,157.9,89.06,4.38,153.52,84.68,0.258384,0.258384
401.6,158.16,88.3,4.14,154.02,84.16,0.262471,0.262471
402.1,159.44,88.2,4.28,155.16,83.92,0.266914,0.266914
402.7,160.32,87.9,4.12,156.2,83.78,0.270541,0.270541
403.2,160.72,87.6,4.18,156.54,83.42,0.273355,0.273355
403.7,160.98,86.52,3.78,157.2,82.74,0.278737,0.278737
404.3,162.7,86.54,4,158.7,82.54,0.283912,0.283912
404.8,163.92,86.4,3.94,159.98,82.46,0.287822,0.287822
405.3,164.72,86.12,3.92,160.8,82.2,0.291414,0.291414
405.8,165.32,85.46,3.62,161.7,81.84,0.295744,0.295744
406.4,167.22,85.32,3.88,163.34,81.44,0.302255,0.302255
406.9,168.98,85.32,3.8,165.18,81.52,0.306693,0.306693
407.4,170.3,84.9,3.98,166.32,80.92,0.312889,0.312889
407.9,171.3,84.22,3.78,167.52,80.44,0.318595,0.318595
408.5,173.52,84.3,3.94,169.58,80.36,0.324335,0.324335
409,175.28,84.2,4,171.28,80.2,0.329532,0.329532
409.5,176.68,84.02,4.14,172.54,79.88,0.334452,0.334452
410,177.74,83.04,4.06,173.68,78.98,0.342233,0.342233
410.6,180.18,83.48,4.2,175.98,79.28,0.3463,0.3463
411.1,181.96,83.76,4.36,177.6,79.4,0.349622,0.349622
411.6,183.02,83.54,4.42,178.6,79.12,0.353595,0.353595
412.2,183.78,82.02,4.14,179.64,77.88,0.362977,0.362977
412.7,185.7,81.96,4.3,181.4,77.66,0.36844,0.36844
413.2,187.18,81.92,4.22,182.96,77.7,0.371935,0.371935
413.7,188,81.76,4.32,183.68,77.44,0.375097,0.375097
414.3,188.66,80.7,3.98,184.68,76.72,0.381511,0.381511
414.8,190.5,81.46,4.2,186.3,77.26,0.382258,0.382258
415.3,191.3,81.24,4.08,187.22,77.16,0.38496,0.38496
415.8,191.68,80.94,3.94,187.74,77,0.387066,0.387066
416.4,191.86,80.02,3.8,188.06,76.22,0.392227,0.392227
416.9,192.86,79.94,3.82,189.04,76.12,0.395055,0.395055
417.4,193.38,79.72,3.6,189.78,76.12,0.396752,0.396752
418,193.72,79.54,3.8,189.92,75.74,0.399245,0.399245
418.5,193.62,78.82,3.4,190.22,75.42,0.40177,0.40177
419,194.4,78.8,3.58,190.82,75.22,0.404291,0.404291
419.5,194.46,79.04,3.44,191.02,75.6,0.402557,0.402557
420.1,194.42,78.42,3.52,190.9,74.9,0.406324,0.406324
420.6,194.2,77.16,3.2,191,73.96,0.412036,0.412036
421.1,195.28,77.86,3.5,191.78,74.36,0.411464,0.411464
421.6,195.32,77.58,3.34,191.98,74.24,0.412618,0.412618
422.2,195.2,77.38,3.4,191.8,73.98,0.413734,0.413734
422.7,195.12,76.66,3.44,191.68,73.22,0.417947,0.417947
423.2,195.88,76.92,3.6,192.28,73.32,0.418712,0.418712
423.8,196.08,76.72,3.66,192.42,73.06,0.420571,0.420571
424.3,195.66,76.46,3.66,192,72.8,0.42117,0.42117
424.8,195.18,75.84,3.4,191.78,72.44,0.422825,0.422825
425.3,196.12,76.32,3.62,192.5,72.7,0.422896,0.422896
425.9,196.78,76.6,3.68,193.1,72.92,0.422936,0.422936
426.4,197.3,76.6,3.74,193.56,72.86,0.424326,0.424326
426.9,197.3,75.52,3.64,193.66,71.88,0.430432,0.430432
427.4,198.32,76.12,3.9,194.42,72.22,0.430083,0.430083
428,198.98,76.06,3.92,195.06,72.14,0.431992,0.431992
428.5,199.88,75.82,3.94,195.94,71.88,0.435515,0.435515
429,200.58,75.42,3.78,196.8,71.64,0.43887,0.43887
429.6,201.76,76.06,3.96,197.8,72.1,0.438291,0.438291
430.1,202.86,75.92,3.78,199.08,72.14,0.440851,0.440851
430.6,203.54,75.84,3.9,199.64,71.94,0.443277,0.443277
431.1,203.76,75.56,3.6,200.16,71.96,0.444286,0.444286
431.7,205.7,75.96,3.84,201.86,72.12,0.446995,0.446995
432.2,207.58,76.2,3.84,203.74,72.36,0.449578,0.449578
432.7,208.8,75.88,3.88,204.92,72,0.454252,0.454252
433.2,209.82,75,3.56,206.26,71.44,0.460474,0.460474
433.8,211.9,75.3,3.66,208.24,71.64,0.463409,0.463409
434.3,214.04,75.72,3.7,210.34,72.02,0.465469,0.465469
434.8,215.88,75.68,3.76,212.12,71.92,0.469732,0.469732
435.4,217.68,75.36,3.54,214.14,71.82,0.474452,0.474452
435.9,220.24,75.46,3.7,216.54,71.76,0.479656,0.479656
436.4,222.7,75.4,3.64,219.06,71.76,0.484681,0.484681
436.9,224.22,75.44,3.7,220.52,71.74,0.487687,0.487687
437.5,226.66,74.8,3.42,223.24,71.38,0.495195,0.495195
438,229.68,74.8,3.58,226.1,71.22,0.501699,0.501699
438.5,232.46,75,3.5,228.96,71.5,0.505454,0.505454
439,234.96,75.22,3.6,231.36,71.62,0.509254,0.509254
439.6,238.1,74.4,3.34,234.76,71.06,0.518999,0.518999
440.1,242.26,74.9,3.46,238.8,71.44,0.524093,0.524093
440.6,245.76,75.24,3.38,242.38,71.86,0.52801,0.52801
441.2,248.38,75.3,3.46,244.92,71.84,0.532658,0.532658
441.7,252.14,74.88,3.38,248.76,71.5,0.541475,0.541475
442.2,256.34,75.44,3.48,252.86,71.96,0.545789,0.545789
442.7,259.96,75.58,3.32,256.64,72.26,0.550426,0.550426
443.3,263.3,75.4,3.46,259.84,71.94,0.557736,0.557736
443.8,267.04,75.2,3.24,263.8,71.96,0.564184,0.564184
444.3,271.1,75.98,3.44,267.66,72.54,0.567006,0.567006
444.8,274.58,76.26,3.36,271.22,72.9,0.570594,0.570594
445.4,277.86,76.4,3.44,274.42,72.96,0.575331,0.575331
445.9,281.24,76.38,3.34,277.9,73.04,0.580328,0.580328
446.4,285.5,76.9,3.48,282.02,73.42,0.584466,0.584466
447,288.72,76.94,3.46,285.26,73.48,0.589072,0.589072
447.5,290.9,76.88,3.46,287.44,73.42,0.592733,0.592733
448,293.88,76.64,3.26,290.62,73.38,0.597748,0.597748
448.5,296.74,77.52,3.5,293.24,74.02,0.597874,0.597874
449.1,298.86,77.94,3.46,295.4,74.48,0.598371,0.598371
449.6,300.56,77.36,3.52,297.04,73.84,0.604523,0.604523
450.1,302.86,76.88,3.34,299.52,73.54,0.609902,0.609902
450.6,305.54,77.44,3.48,302.06,73.96,0.611096,0.611096
451.2,307.5,77.94,3.5,304,74.44,0.611067,0.611067
451.7,308.86,77.8,3.6,305.26,74.2,0.614266,0.614266
452.2,310.1,77.32,3.52,306.58,73.8,0.618487,0.618487
452.8,311.6,77.86,3.7,307.9,74.16,0.61824,0.61824
453.3,312.82,78.64,3.58,309.24,75.06,0.614887,0.614887
453.8,313.78,78.54,3.68,310.1,74.86,0.617252,0.617252
454.3,314.52,78.38,3.38,311.14,75,0.617895,0.617895
454.9,315.94,79.3,3.64,312.3,75.66,0.615706,0.615706
455.4,316.68,79.62,3.58,313.1,76.04,0.614641,0.614641
455.9,316.64,79.68,3.66,312.98,76.02,0.614589,0.614589
456.4,316.78,79.14,3.46,313.32,75.68,0.617007,0.617007
457,318.02,79.72,3.58,314.44,76.14,0.615925,0.615925
457.5,318.82,79.98,3.52,315.3,76.46,0.61529,0.61529
458,318.54,80.16,3.64,314.9,76.52,0.614398,0.614398
458.5,318.54,79.5,3.34,315.2,76.16,0.616859,0.616859
459.1,319.4,79.9,3.5,315.9,76.4,0.616456,0.616456
459.6,319.92,80.66,3.36,316.56,77.3,0.612277,0.612277
460.1,320.28,81.12,3.48,316.8,77.64,0.6107,0.6107
460.7,320.76,80.82,3.44,317.32,77.38,0.612869,0.612869
461.2,321.58,80.94,3.58,318,77.36,0.613911,0.613911
461.7,322.06,81.28,3.48,318.58,77.8,0.612239,0.612239
462.2,322.66,81.98,3.72,318.94,78.26,0.610169,0.610169
462.8,323.36,81.76,3.62,319.74,78.14,0.611924,0.611924
463.3,324.86,82.48,3.74,321.12,78.74,0.610472,0.610472
463.8,325.94,82.9,3.64,322.3,79.26,0.609206,0.609206
464.3,326.46,83.38,3.72,322.74,79.66,0.607612,0.607612
464.9,327.74,83.42,3.58,324.16,79.84,0.608539,0.608539
465.4,330.12,84.36,3.82,326.3,80.54,0.607605,0.607605
465.9,332.12,84.86,3.8,328.32,81.06,0.607491,0.607491
466.5,333.62,84.78,3.86,329.76,80.92,0.610142,0.610142
467,335.62,84.96,3.7,331.92,81.26,0.611157,0.611157
467.5,338.68,85.84,3.84,334.84,82,0.611023,0.611023
468,341.14,86.46,3.78,337.36,82.68,0.610693,0.610693
468.6,343.26,86.8,3.94,339.32,82.86,0.612265,0.612265
469.1,346.36,86.88,3.64,342.72,83.24,0.614607,0.614607
469.6,349.52,87.68,3.84,345.68,83.84,0.615223,0.615223
470.1,352,88.32,3.78,348.22,84.54,0.614791,0.614791
470.7,354.56,88.64,3.84,350.72,84.8,0.616565,0.616565
471.2,357.46,88.9,3.42,354.04,85.48,0.617188,0.617188
471.7,361.14,89.98,3.72,357.42,86.26,0.617369,0.617369
472.3,364.62,90.8,3.54,361.08,87.26,0.616788,0.616788
472.8,367.26,91.38,3.64,363.62,87.74,0.61745,0.61745
473.3,369.76,91.86,3.32,366.44,88.54,0.616863,0.616863
473.8,373.22,93.6,3.54,369.68,90.06,0.613294,0.613294
474.4,376.62,94.98,3.32,373.3,91.66,0.609878,0.609878
474.9,379.54,95.82,3.44,376.1,92.38,0.609725,0.609725
475.4,382.88,97,3.18,379.7,93.82,0.607145,0.607145
475.9,386.46,98.5,3.38,383.08,95.12,0.605018,0.605018
476.5,390.28,100.78,3.4,386.88,97.38,0.599107,0.599107
477,392.92,102.16,3.6,389.32,98.56,0.596606,0.596606
477.5,395.72,103.2,3.42,392.3,99.78,0.594575,0.594575
478.1,399.34,105.16,3.64,395.7,101.52,0.590814,0.590814
478.6,402.4,106.98,3.52,398.88,103.46,0.58607,0.58607
479.1,405.38,108.32,3.56,401.82,104.76,0.583836,0.583836
479.6,408.74,109.48,3.3,405.44,106.18,0.581884,0.581884
480.2,412.52,111.76,3.46,409.06,108.3,0.577159,0.577159
480.7,415.94,113.64,3.36,412.58,110.28,0.573011,0.573011
481.2,418.74,115.2,3.5,415.24,111.7,0.570246,0.570246
481.7,421.78,116.64,3.24,418.54,113.4,0.567124,0.567124
482.3,425.74,119.36,3.44,422.3,115.92,0.561463,0.561463
482.8,429.56,121.86,3.44,426.12,118.42,0.556107,0.556107
483.3,432.38,123.58,3.48,428.9,120.1,0.552813,0.552813
483.9,435.22,125.22,3.26,431.96,121.96,0.549226,0.549226
484.4,438.32,127.96,3.38,434.94,124.58,0.542981,0.542981
484.9,441.14,130.24,3.28,437.86,126.96,0.537668,0.537668
485.4,443.72,132.72,3.46,440.26,129.26,0.532245,0.532245
486,446.4,134.32,3.24,443.16,131.08,0.529024,0.529024
486.5,449.36,137.32,3.34,446.02,133.98,0.522314,0.522314
487,451.86,139.7,3.28,448.58,136.42,0.516962,0.516962
487.5,453.66,141.66,3.44,450.22,138.22,0.512854,0.512854
488.1,456.04,143.82,3.28,452.76,140.54,0.508068,0.508068
488.6,458.5,146.42,3.28,455.22,143.14,0.50246,0.50246
489.1,460.54,148.78,3.26,457.28,145.52,0.49726,0.49726
489.7,462.02,151,3.44,458.58,147.56,0.492446,0.492446
490.2,463.84,153.26,3.36,460.48,149.9,0.487409,0.487409
490.7,465.84,156.26,3.54,462.3,152.72,0.481028,0.481028
491.2,467.66,158.74,3.54,464.12,155.2,0.475739,0.475739
491.8,468.88,160.88,3.56,465.32,157.32,0.470968,0.470968
492.3,470.02,162.6,3.32,466.7,159.28,0.466877,0.466877
492.8,471.28,165.14,3.4,467.88,161.74,0.461317,0.461317
493.3,472.48,167.58,3.46,469.02,164.12,0.45603,0.45603
493.9,473.42,170.1,3.64,469.78,166.46,0.450585,0.450585
494.4,474.34,171.96,3.62,470.72,168.34,0.446575,0.446575
494.9,475.54,174.4,3.6,471.94,170.8,0.441399,0.441399
495.5,476.18,176.4,3.7,472.48,172.7,0.437091,0.437091
496,476.56,178.44,3.72,472.84,174.72,0.432372,0.432372
496.5,477.14,180.24,3.54,473.6,176.7,0.428175,0.428175
497,478.22,183.26,3.62,474.6,179.64,0.421925,0.421925
497.6,478.8,185.68,3.58,475.22,182.1,0.416585,0.416585
498.1,479.42,187.78,3.72,475.7,184.06,0.412374,0.412374
498.6,479.92,189.88,3.5,476.42,186.38,0.407591,0.407591
499.1,480.74,192.6,3.68,477.06,188.92,0.402295,0.402295
499.7,481.24,194.86,3.5,477.74,191.36,0.39734,0.39734
500.2,481.72,197.12,3.5,478.22,193.62,0.392678,0.392678
500.7,482.32,199.4,3.14,479.18,196.26,0.387667,0.387667
501.3,483.22,201.68,3.34,479.88,198.34,0.383722,0.383722
501.8,483.8,203.96,3.18,480.62,200.78,0.379081,0.379081
502.3,483.66,205.66,3.3,480.36,202.36,0.375442,0.375442
502.8,484.04,207.36,3.1,480.94,204.26,0.371908,0.371908
503.4,484.86,210,3.32,481.54,206.68,0.367334,0.367334
503.9,485.18,212.1,3.12,482.06,208.98,0.362996,0.362996
504.4,485.5,214.1,3.14,482.36,210.96,0.359171,0.359171
504.9,486.4,216.3,2.98,483.42,213.32,0.355293,0.355293
505.5,487.52,219.12,3.2,484.32,215.92,0.35084,0.35084
506,487.96,221.7,3.1,484.86,218.6,0.345966,0.345966
506.5,488.56,224.42,3.32,485.24,221.1,0.341368,0.341368
507.1,489.78,227.06,3.3,486.48,223.76,0.337283,0.337283
507.6,490.74,230.2,3.44,487.3,226.76,0.33223,0.33223
508.1,491.7,233.18,3.52,488.18,229.66,0.327495,0.327495
508.6,492.2,235.68,3.68,488.52,232,0.323394,0.323394
509.2,493.56,238.4,3.64,489.92,234.76,0.319501,0.319501
509.7,495.38,242.12,3.72,491.66,238.4,0.314359,0.314359
510.2,496.82,245.56,3.72,493.1,241.84,0.309407,0.309407
510.7,497.9,248.5,3.76,494.14,244.74,0.305145,0.305145
511.3,499.44,251.72,3.58,495.86,248.14,0.300662,0.300662
511.8,501.38,255.9,3.82,497.56,252.08,0.295307,0.295307
512.3,503.14,259.9,3.72,499.42,256.18,0.289921,0.289921
512.8,504.38,262.72,3.82,500.56,258.9,0.286324,0.286324
513.4,505.72,265.72,3.54,502.18,262.18,0.28226,0.28226
513.9,507.72,269.88,3.64,504.08,266.24,0.277226,0.277226
514.4,509.38,273.82,3.66,505.72,270.16,0.272289,0.272289
515,510.78,277.26,3.64,507.14,273.62,0.26798,0.26798
515.5,512.42,280.46,3.36,509.06,277.1,0.264132,0.264132
516,514.62,285.04,3.54,511.08,281.5,0.25901,0.25901
516.5,516.58,288.48,3.4,513.18,285.08,0.255303,0.255303
517.1,518.12,291.6,3.46,514.66,288.14,0.251917,0.251917
517.6,520.08,295.54,3.36,516.72,292.18,0.247605,0.247605
518.1,522.58,300.56,3.44,519.14,297.12,0.242353,0.242353
518.6,524.4,304.5,3.5,520.9,301,0.238188,0.238188
519.2,526.12,308.12,3.5,522.62,304.62,0.234428,0.234428
519.7,528.18,312.26,3.18,525,309.08,0.230088,0.230088
520.2,530.72,317.28,3.36,527.36,313.92,0.225288,0.225288
520.8,532.5,321.6,3.52,528.98,318.08,0.220903,0.220903
521.3,533.96,326.14,3.62,530.34,322.52,0.215998,0.215998
521.8,535.84,330.36,3.4,532.44,326.96,0.211776,0.211776
522.3,538.24,335.54,3.5,534.74,332.04,0.206952,0.206952
522.9,540.72,340.62,3.52,537.2,337.1,0.202377,0.202377
523.4,542.62,344.92,3.6,539.02,341.32,0.198443,0.198443
523.9,544.2,349.44,3.42,540.78,346.02,0.193919,0.193919
524.4,546.34,354.48,3.56,542.78,350.92,0.189416,0.189416
525,548.18,358.94,3.64,544.54,355.3,0.185435,0.185435
525.5,549.66,362.7,3.68,545.98,359.02,0.182058,0.182058
526,551.32,366.46,3.58,547.74,362.88,0.178811,0.178811
526.6,553.58,371.02,3.68,549.9,367.34,0.175215,0.175215
527.1,555.36,374.78,3.64,551.72,371.14,0.172181,0.172181
527.6,556.9,378.42,3.64,553.26,374.78,0.169153,0.169153
528.1,558.4,381.88,3.38,555.02,378.5,0.166243,0.166243
528.7,560.36,386.16,3.54,556.82,382.62,0.162947,0.162947
529.2,561.64,389.68,3.52,558.12,386.16,0.15996,0.15996
529.7,562.68,392.54,3.52,559.16,389.02,0.157564,0.157564
530.2,564.32,395.94,3.34,560.98,392.6,0.154997,0.154997
530.8,566.32,399.54,3.56,562.76,395.98,0.15265,0.15265
531.3,567.36,402.52,3.54,563.82,398.98,0.150189,0.150189
531.8,568.12,405.22,3.6,564.52,401.62,0.147864,0.147864
532.4,569.36,407.94,3.48,565.88,404.46,0.145849,0.145849
532.9,570.66,411.3,3.58,567.08,407.72,0.143282,0.143282
533.4,571.42,414.46,3.52,567.9,410.94,0.140493,0.140493
533.9,571.92,416.44,3.64,568.28,412.8,0.138823,0.138823
534.5,572.4,418.56,3.46,568.94,415.1,0.136914,0.136914
535,573.58,421.58,3.66,569.92,417.92,0.134721,0.134721
535.5,574.18,423.78,3.68,570.5,420.1,0.132903,0.132903
536,574.5,425.78,3.72,570.78,422.06,0.131095,0.131095
536.6,574.8,427.96,3.58,571.22,424.38,0.129048,0.129048
537.1,575.68,430.76,3.76,571.92,427,0.126907,0.126907
537.6,576.1,433.02,3.7,572.4,429.32,0.124919,0.124919
538.2,576.54,434.78,3.78,572.76,431,0.123495,0.123495
538.7,576.8,436.26,3.7,573.1,432.56,0.122184,0.122184
539.2,577.42,438.26,3.78,573.64,434.48,0.12067,0.12067
539.7,577.7,440.18,3.84,573.86,436.34,0.118981,0.118981
540.3,577.72,441.46,3.9,573.82,437.56,0.117738,0.117738
540.8,578.06,443.06,3.72,574.34,439.34,0.116368,0.116368
541.3,578.5,444.76,3.88,574.62,440.88,0.11506,0.11506
541.8,578.26,446.32,3.94,574.32,442.38,0.113358,0.113358
542.4,578.08,447.46,3.96,574.12,443.5,0.112109,0.112109
542.9,577.92,448.44,3.64,574.28,444.8,0.110959,0.110959
543.4,578.12,450.14,3.72,574.4,446.42,0.109471,0.109471
544,578.14,451.54,3.74,574.4,447.8,0.10813,0.10813
544.5,578.02,452.48,3.8,574.22,448.68,0.107142,0.107142
545,577.76,453.5,3.3,574.46,450.2,0.105854,0.105854
545.5,578.14,455,3.4,574.74,451.6,0.104717,0.104717
546.1,578.02,455.76,3.38,574.64,452.38,0.103892,0.103892
546.6,577.84,456.9,3.46,574.38,453.44,0.102679,0.102679
547.1,578.04,457.9,3.24,574.8,454.66,0.10183,0.10183
547.6,578.28,459.46,3.26,575.02,456.2,0.100528,0.100528
548.2,578,460.42,3.22,574.78,457.2,0.0993954,0.0993954
548.7,577.98,461.38,3.32,574.66,458.06,0.0984886,0.0984886
549.2,577.86,462.22,3.26,574.6,458.96,0.0975908,0.0975908
549.8,578.44,463.74,3.44,575,460.3,0.0966269,0.0966269
550.3,578.28,464.58,3.46,574.82,461.12,0.0957179,0.0957179
550.8,577.98,465.18,3.48,574.5,461.7,0.0949302,0.0949302
551.3,578,466.32,3.24,574.76,463.08,0.0938305,0.0938305
551.9,578.5,467.74,3.4,575.1,464.34,0.0929073,0.0929073
552.4,578.48,468.92,3.4,575.08,465.52,0.0917899,0.0917899
552.9,578.26,469.74,3.48,574.78,466.26,0.0908735,0.0908735
553.4,578.08,471.08,3.22,574.86,467.86,0.0894462,0.0894462
554,579.02,472.86,3.34,575.68,469.52,0.088527,0.088527
554.5,579.36,474.18,3.44,575.92,470.74,0.0875811,0.0875811
555,579.34,475.04,3.5,575.84,471.54,0.0867833,0.0867833
555.6,579.82,476.44,3.4,576.42,473.04,0.0858412,0.0858412
556.1,580.68,478.28,3.5,577.18,474.78,0.0848189,0.0848189
556.6,580.96,479.4,3.44,577.52,475.96,0.0839966,0.0839966
