Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
370.5,159.92,70.26,4.58,155.34,65.68,0.37385,0.37385
371,159.78,69.72,4.64,155.14,65.08,0.377276,0.377276
371.6,159.5,69.5,4.56,154.94,64.94,0.377651,0.377651
372.1,159.28,68.96,4.32,154.96,64.64,0.379718,0.379718
372.6,159.84,69.02,4.44,155.4,64.58,0.381353,0.381353
373.1,160.04,69.16,4.8,155.24,64.36,0.382388,0.382388
373.7,159.7,69.24,4.82,154.88,64.42,0.380975,0.380975
374.2,159.22,68.5,4.32,154.9,64.18,0.382652,0.382652
374.7,159.9,68.28,4.4,155.5,63.88,0.386365,0.386365
375.3,160.16,68.02,4.52,155.64,63.5,0.389347,0.389347
375.8,159.76,67.9,4.64,155.12,63.26,0.389539,0.389539
376.3,159.46,67.34,4.48,154.98,62.86,0.391901,0.391901
376.8,160.32,67.78,4.72,155.6,63.06,0.392256,0.392256
377.4,160.9,68,4.96,155.94,63.04,0.393341,0.393341
377.9,160.16,67.48,4.9,155.26,62.58,0.394624,0.394624
378.4,159.8,66.56,4.5,155.3,62.06,0.39836,0.39836
378.9,160.38,66.9,4.72,155.66,62.18,0.398526,0.398526
379.5,160.72,66.92,4.66,156.06,62.26,0.399082,0.399082
380,160.44,66.52,4.56,155.88,61.96,0.400679,0.400679
380.5,159.56,65.5,4.16,155.4,61.34,0.403707,0.403707
381.1,160,65.64,4.36,155.64,61.28,0.404802,0.404802
381.6,160.06,65.38,4.18,155.88,61.2,0.406039,0.406039
382.1,159.7,65.06,4.24,155.46,60.82,0.407572,0.407572
382.6,159.28,64.18,3.9,155.38,60.28,0.411222,0.411222
383.2,159.74,64.32,4.1,155.64,60.22,0.41238,0.41238
383.7,159.92,64.36,4.1,155.82,60.26,0.412594,0.412594
384.2,159.58,64.28,4.26,155.32,60.02,0.412931,0.412931
384.7,158.92,63.52,4.02,154.9,59.5,0.415534,0.415534
385.3,159.22,63.68,4.24,154.98,59.44,0.416197,0.416197
385.8,159.1,63.46,4.38,154.72,59.08,0.418106,0.418106
386.3,158.58,63.16,4.44,154.14,58.72,0.419129,0.419129
386.9,158.1,62.44,4.3,153.8,58.14,0.422481,0.422481
387.4,158.7,62.76,4.46,154.24,58.3,0.422528,0.422528
387.9,158.7,62.16,4.36,154.34,57.8,0.426551,0.426551
388.4,158.06,61.8,4.38,153.68,57.42,0.427554,0.427554
389,157.36,61.4,4.06,153.3,57.34,0.427084,0.427084
389.5,157.74,61.58,4.22,153.52,57.36,0.427556,0.427556
390,157.54,61.34,4.26,153.28,57.08,0.429002,0.429002
390.5,156.82,61.1,4.34,152.48,56.76,0.42917,0.42917
391.1,156.48,60.54,4.26,152.22,56.28,0.432118,0.432118
391.6,157.14,60.56,4.4,152.74,56.16,0.434526,0.434526
392.1,157.14,60.44,4.32,152.82,56.12,0.435063,0.435063
392.7,156.66,60.32,4.44,152.22,55.88,0.435215,0.435215
393.2,156.02,59.36,4.12,151.9,55.24,0.439304,0.439304
393.7,156.2,59.16,4.3,151.9,54.86,0.442302,0.442302
394.2,156.24,59.32,4.26,151.98,55.06,0.44095,0.44095
394.8,155.82,58.98,4.28,151.54,54.7,0.44254,0.44254
395.3,155.5,58.02,3.96,151.54,54.06,0.447651,0.447651
395.8,156.46,58.46,4.26,152.2,54.2,0.448415,0.448415
396.3,156.3,58.18,4.24,152.06,53.94,0.450104,0.450104
396.9,155.74,57.84,4.22,151.52,53.62,0.451143,0.451143
397.4,155.42,56.84,4.08,151.34,52.76,0.457649,0.457649
397.9,155.92,56.68,4.14,151.78,52.54,0.460724,0.460724
398.5,156.48,56.96,4.28,152.2,52.68,0.460769,0.460769
399,156.58,57,4.32,152.26,52.68,0.46094,0.46094
399.5,156.66,55.98,4.1,152.56,51.88,0.468441,0.468441
400,157.3,55.68,4.2,153.1,51.48,0.473337,0.473337
400.6,157.84,55.96,4.36,153.48,51.6,0.473402,0.473402
401.1,157.9,55.9,4.38,153.52,51.52,0.474189,0.474189
401.6,158.16,54.84,4.14,154.02,50.7,0.482569,0.482569
402.1,159.44,55.22,4.28,155.16,50.94,0.483721,0.483721
402.7,160.32,55.12,4.12,156.2,51,0.486111,0.486111
403.2,160.72,54.68,4.18,156.54,50.5,0.491334,0.491334
403.7,160.98,53.76,3.78,157.2,49.98,0.497656,0.497656
404.3,162.7,53.94,4,158.7,49.94,0.502128,0.502128
404.8,163.92,53.96,3.94,159.98,50.02,0.504922,0.504922
405.3,164.72,53.56,3.92,160.8,49.64,0.510454,0.510454
405.8,165.32,52.74,3.62,161.7,49.12,0.517452,0.517452
406.4,167.22,52.9,3.88,163.34,49.02,0.522719,0.522719
406.9,168.98,52.72,3.8,165.18,48.92,0.528471,0.528471
407.4,170.3,52.52,3.98,166.32,48.54,0.534845,0.534845
407.9,171.3,51.46,3.78,167.52,47.68,0.54573,0.54573
408.5,173.52,51.6,3.94,169.58,47.66,0.551221,0.551221
409,175.28,51.4,4,171.28,47.4,0.557928,0.557928
409.5,176.68,51.46,4.14,172.54,47.32,0.561845,0.561845
410,177.74,50.74,4.06,173.68,46.68,0.570619,0.570619
410.6,180.18,51.14,4.2,175.98,46.94,0.57392,0.57392
411.1,181.96,51.32,4.36,177.6,46.96,0.577715,0.577715
411.6,183.02,50.96,4.42,178.6,46.54,0.584055,0.584055
412.2,183.78,49.92,4.14,179.64,45.78,0.593727,0.593727
412.7,185.7,50.1,4.3,181.4,45.8,0.597772,0.597772
413.2,187.18,49.8,4.22,182.96,45.58,0.603582,0.603582
413.7,188,49.66,4.32,183.68,45.34,0.60758,0.60758
414.3,188.66,48.9,3.98,184.68,44.92,0.61398,0.61398
414.8,190.5,49.22,4.2,186.3,45.02,0.616807,0.616807
415.3,191.3,49.06,4.08,187.22,44.98,0.619333,0.619333
415.8,191.68,48.82,3.94,187.74,44.88,0.621504,0.621504
416.4,191.86,47.86,3.8,188.06,44.06,0.630252,0.630252
416.9,192.86,47.92,3.82,189.04,44.1,0.632115,0.632115
417.4,193.38,47.86,3.6,189.78,44.26,0.632239,0.632239
418,193.72,47.78,3.8,189.92,43.98,0.635315,0.635315
418.5,193.62,46.86,3.4,190.22,43.46,0.641166,0.641166
419,194.4,46.8,3.58,190.82,43.22,0.644939,0.644939
419.5,194.46,47.1,3.44,191.02,43.66,0.640995,0.640995
420.1,194.42,47.02,3.52,190.9,43.5,0.642317,0.642317
420.6,194.2,46.28,3.2,191,43.08,0.646758,0.646758
421.1,195.28,46.5,3.5,191.78,43,0.649335,0.649335
421.6,195.32,46.5,3.34,191.98,43.16,0.648175,0.648175
422.2,195.2,46.32,3.4,191.8,42.92,0.650189,0.650189
422.7,195.12,45.96,3.44,191.68,42.52,0.653984,0.653984
423.2,195.88,45.9,3.6,192.28,42.3,0.657594,0.657594
423.8,196.08,45.98,3.66,192.42,42.32,0.657705,0.657705
424.3,195.66,45.8,3.66,192,42.14,0.658607,0.658607
424.8,195.18,45.08,3.4,191.78,41.68,0.662876,0.662876
425.3,196.12,45.42,3.62,192.5,41.8,0.663254,0.663254
425.9,196.78,45.44,3.68,193.1,41.76,0.665022,0.665022
426.4,197.3,45.4,3.74,193.56,41.66,0.667096,0.667096
426.9,197.3,44.8,3.64,193.66,41.16,0.672565,0.672565
427.4,198.32,45.14,3.9,194.42,41.24,0.673422,0.673422
428,198.98,45.2,3.92,195.06,41.28,0.674429,0.674429
428.5,199.88,45.24,3.94,195.94,41.3,0.676173,0.676173
429,200.58,44.66,3.78,196.8,40.88,0.682514,0.682514
429.6,201.76,44.84,3.96,197.8,40.88,0.684715,0.684715
430.1,202.86,44.86,3.78,199.08,41.08,0.685397,0.685397
430.6,203.54,44.88,3.9,199.64,40.98,0.687676,0.687676
431.1,203.76,44.5,3.6,200.16,40.9,0.689654,0.689654
431.7,205.7,44.66,3.84,201.86,40.82,0.694177,0.694177
432.2,207.58,44.96,3.84,203.74,41.12,0.695023,0.695023
432.7,208.8,44.64,3.88,204.92,40.76,0.70135,0.70135
433.2,209.82,44.12,3.56,206.26,40.56,0.706317,0.706317
433.8,211.9,44.34,3.66,208.24,40.68,0.709183,0.709183
434.3,214.04,44.58,3.7,210.34,40.88,0.711411,0.711411
434.8,215.88,44.66,3.76,212.12,40.9,0.714858,0.714858
435.4,217.68,44.22,3.54,214.14,40.68,0.721317,0.721317
435.9,220.24,44.2,3.7,216.54,40.5,0.728083,0.728083
436.4,222.7,44.22,3.64,219.06,40.58,0.732251,0.732251
436.9,224.22,44.18,3.7,220.52,40.48,0.736207,0.736207
437.5,226.66,43.54,3.42,223.24,40.12,0.745411,0.745411
438,229.68,43.68,3.58,226.1,40.1,0.751156,0.751156
438.5,232.46,43.54,3.5,228.96,40.04,0.757266,0.757266
439,234.96,43.64,3.6,231.36,40.04,0.761794,0.761794
439.6,238.1,43.04,3.34,234.76,39.7,0.771834,0.771834
440.1,242.26,43.4,3.46,238.8,39.94,0.776626,0.776626
440.6,245.76,43.68,3.38,242.38,40.3,0.779192,0.779192
441.2,248.38,43.64,3.46,244.92,40.18,0.785014,0.785014
441.7,252.14,43.04,3.38,248.76,39.66,0.797428,0.797428
442.2,256.34,43.66,3.48,252.86,40.18,0.79887,0.79887
442.7,259.96,43.6,3.32,256.64,40.28,0.804235,0.804235
443.3,263.3,43.6,3.46,259.84,40.14,0.811129,0.811129
443.8,267.04,43.46,3.24,263.8,40.22,0.816833,0.816833
444.3,271.1,43.68,3.44,267.66,40.24,0.822926,0.822926
444.8,274.58,43.72,3.36,271.22,40.36,0.827371,0.827371
445.4,277.86,43.84,3.44,274.42,40.4,0.832034,0.832034
445.9,281.24,43.26,3.34,277.9,39.92,0.842698,0.842698
446.4,285.5,43.7,3.48,282.02,40.22,0.845838,0.845838
447,288.72,43.86,3.46,285.26,40.4,0.84886,0.84886
447.5,290.9,43.68,3.46,287.44,40.22,0.854105,0.854105
448,293.88,43.28,3.26,290.62,40.02,0.861048,0.861048
448.5,296.74,44,3.5,293.24,40.5,0.859768,0.859768
449.1,298.86,44.26,3.46,295.4,40.8,0.85975,0.85975
449.6,300.56,44.22,3.52,297.04,40.7,0.863221,0.863221
450.1,302.86,43.7,3.34,299.52,40.36,0.870475,0.870475
450.6,305.54,44.02,3.48,302.06,40.54,0.872209,0.872209
451.2,307.5,44.32,3.5,304,40.82,0.872001,0.872001
451.7,308.86,44.54,3.6,305.26,40.94,0.872522,0.872522
452.2,310.1,43.9,3.52,306.58,40.38,0.880378,0.880378
452.8,311.6,44.08,3.7,307.9,40.38,0.882243,0.882243
453.3,312.82,44.42,3.58,309.24,40.84,0.87921,0.87921
453.8,313.78,44.4,3.68,310.1,40.72,0.881694,0.881694
454.3,314.52,43.76,3.38,311.14,40.38,0.88679,0.88679
454.9,315.94,44.28,3.64,312.3,40.64,0.885618,0.885618
455.4,316.68,44.78,3.58,313.1,41.2,0.880786,0.880786
455.9,316.64,44.56,3.66,312.98,40.9,0.883793,0.883793
456.4,316.78,43.84,3.46,313.32,40.38,0.889822,0.889822
457,318.02,44.12,3.58,314.44,40.54,0.889654,0.889654
457.5,318.82,44.12,3.52,315.3,40.6,0.890198,0.890198
458,318.54,44.24,3.64,314.9,40.6,0.889647,0.889647
458.5,318.54,43.58,3.34,315.2,40.24,0.893928,0.893928
459.1,319.4,44.06,3.5,315.9,40.56,0.891452,0.891452
459.6,319.92,44.26,3.36,316.56,40.9,0.888733,0.888733
460.1,320.28,44.38,3.48,316.8,40.9,0.889062,0.889062
460.7,320.76,44.22,3.44,317.32,40.78,0.89105,0.89105
461.2,321.58,44.26,3.58,318,40.68,0.893046,0.893046
461.7,322.06,44.36,3.48,318.58,40.88,0.891708,0.891708
462.2,322.66,44.72,3.72,318.94,41,0.890925,0.890925
462.8,323.36,44.52,3.62,319.74,40.9,0.893074,0.893074
463.3,324.86,44.84,3.74,321.12,41.1,0.892826,0.892826
463.8,325.94,44.94,3.64,322.3,41.3,0.89231,0.89231
464.3,326.46,45.08,3.72,322.74,41.36,0.892272,0.892272
464.9,327.74,44.86,3.58,324.16,41.28,0.89502,0.89502
465.4,330.12,45.54,3.82,326.3,41.72,0.893273,0.893273
465.9,332.12,45.56,3.8,328.32,41.76,0.895537,0.895537
466.5,333.62,45.42,3.86,329.76,41.56,0.899522,0.899522
467,335.62,45.14,3.7,331.92,41.44,0.903614,0.903614
467.5,338.68,45.52,3.84,334.84,41.68,0.90491,0.90491
468,341.14,45.6,3.78,337.36,41.82,0.90671,0.90671
468.6,343.26,45.58,3.94,339.32,41.64,0.911099,0.911099
469.1,346.36,45.44,3.64,342.72,41.8,0.913763,0.913763
469.6,349.52,45.56,3.84,345.68,41.72,0.91833,0.91833
470.1,352,45.46,3.78,348.22,41.68,0.921926,0.921926
470.7,354.56,45.3,3.84,350.72,41.46,0.927331,0.927331
471.2,357.46,44.9,3.42,354.04,41.48,0.931214,0.931214
471.7,361.14,45.38,3.72,357.42,41.66,0.93346,0.93346
472.3,364.62,45.58,3.54,361.08,42.04,0.933941,0.933941
472.8,367.26,45.46,3.64,363.62,41.82,0.939264,0.939264
473.3,369.76,44.72,3.32,366.44,41.4,0.947003,0.947003
473.8,373.22,45.22,3.54,369.68,41.68,0.947898,0.947898
474.4,376.62,45.62,3.32,373.3,42.3,0.945718,0.945718
474.9,379.54,45.66,3.44,376.1,42.22,0.949785,0.949785
475.4,382.88,45.44,3.18,379.7,42.26,0.953511,0.953511
475.9,386.46,45.84,3.38,383.08,42.46,0.955309,0.955309
476.5,390.28,46.16,3.4,386.88,42.76,0.956539,0.956539
477,392.92,46.18,3.6,389.32,42.58,0.961101,0.961101
477.5,395.72,46.12,3.42,392.3,42.7,0.96319,0.96319
478.1,399.34,46.32,3.64,395.7,42.68,0.967142,0.967142
478.6,402.4,46.6,3.52,398.88,43.08,0.966567,0.966567
479.1,405.38,46.56,3.56,401.82,43,0.970563,0.970563
479.6,408.74,46.24,3.3,405.44,42.94,0.975065,0.975065
480.2,412.52,46.9,3.46,409.06,43.44,0.973897,0.973897
480.7,415.94,46.96,3.36,412.58,43.6,0.976022,0.976022
481.2,418.74,47.02,3.5,415.24,43.52,0.97961,0.97961
481.7,421.78,46.56,3.24,418.54,43.32,0.985049,0.985049
482.3,425.74,47.12,3.44,422.3,43.68,0.985338,0.985338
482.8,429.56,47.32,3.44,426.12,43.88,0.987265,0.987265
483.3,432.38,47.34,3.48,428.9,43.86,0.990287,0.990287
483.9,435.22,47.14,3.26,431.96,43.88,0.993177,0.993177
484.4,438.32,47.42,3.38,434.94,44.04,0.994582,0.994582
484.9,441.14,47.72,3.28,437.86,44.44,0.993561,0.993561
485.4,443.72,47.7,3.46,440.26,44.24,0.997894,0.997894
486,446.4,47.4,3.24,443.16,44.16,1.00153,1.00153
486.5,449.36,47.46,3.34,446.02,44.12,1.00472,1.00472
487,451.86,47.76,3.28,448.58,44.48,1.00368,1.00368
487.5,453.66,47.5,3.44,450.22,44.06,1.00938,1.00938
488.1,456.04,47.44,3.28,452.76,44.16,1.01084,1.01084
488.6,458.5,47.74,3.28,455.22,44.46,1.01025,1.01025
489.1,460.54,48.2,3.26,457.28,44.94,1.00755,1.00755
489.7,462.02,48.12,3.44,458.58,44.68,1.0113,1.0113
490.2,463.84,47.98,3.36,460.48,44.62,1.01368,1.01368
490.7,465.84,48.52,3.54,462.3,44.98,1.0119,1.0119
491.2,467.66,49.02,3.54,464.12,45.48,1.00881,1.00881
491.8,468.88,48.94,3.56,465.32,45.38,1.01089,1.01089
492.3,470.02,49.04,3.32,466.7,45.72,1.00893,1.00893
492.8,471.28,48.92,3.4,467.88,45.52,1.01193,1.01193
493.3,472.48,49.36,3.46,469.02,45.9,1.00938,1.00938
493.9,473.42,49.98,3.64,469.78,46.34,1.00594,1.00594
494.4,474.34,49.6,3.62,470.72,45.98,1.01019,1.01019
494.9,475.54,49.64,3.6,471.94,46.04,1.01075,1.01075
495.5,476.18,49.84,3.7,472.48,46.14,1.01031,1.01031
496,476.56,50.02,3.72,472.84,46.3,1.00913,1.00913
496.5,477.14,49.8,3.54,473.6,46.26,1.01021,1.01021
497,478.22,50.64,3.62,474.6,47.02,1.00405,1.00405
497.6,478.8,50.88,3.58,475.22,47.3,1.00203,1.00203
498.1,479.42,50.74,3.72,475.7,47.02,1.00505,1.00505
498.6,479.92,50.98,3.5,476.42,47.48,1.00148,1.00148
499.1,480.74,52,3.68,477.06,48.32,0.994446,0.994446
499.7,481.24,52.14,3.5,477.74,48.64,0.992198,0.992198
500.2,481.72,52.28,3.5,478.22,48.78,0.991386,0.991386
500.7,482.32,51.96,3.14,479.18,48.82,0.991901,0.991901
501.3,483.22,52.94,3.34,479.88,49.6,0.985651,0.985651
501.8,483.8,53.2,3.18,480.62,50.02,0.982658,0.982658
502.3,483.66,52.94,3.3,480.36,49.64,0.985735,0.985735
502.8,484.04,52.16,3.1,480.94,49.06,0.991363,0.991363
503.4,484.86,53,3.32,481.54,49.68,0.986451,0.986451
503.9,485.18,52.94,3.12,482.06,49.82,0.985697,0.985697
504.4,485.5,53.22,3.14,482.36,50.08,0.983707,0.983707
504.9,486.4,52.52,2.98,483.42,49.54,0.989369,0.989369
505.5,487.52,53.16,3.2,484.32,49.96,0.98651,0.98651
506,487.96,53.78,3.1,484.86,50.68,0.98078,0.98078
506.5,488.56,54.7,3.32,485.24,51.38,0.975162,0.975162
507.1,489.78,53.76,3.3,486.48,50.46,0.984118,0.984118
507.6,490.74,54.26,3.44,487.3,50.82,0.981762,0.981762
508.1,491.7,54.32,3.52,488.18,50.8,0.982716,0.982716
508.6,492.2,54.4,3.68,488.52,50.72,0.983703,0.983703
509.2,493.56,53.68,3.64,489.92,50.04,0.990808,0.990808
509.7,495.38,54.54,3.72,491.66,50.82,0.98563,0.98563
510.2,496.82,54.56,3.72,493.1,50.84,0.986729,0.986729
510.7,497.9,54.96,3.76,494.14,51.2,0.98458,0.98458
511.3,499.44,54.36,3.58,495.86,50.78,0.989666,0.989666
511.8,501.38,54.82,3.82,497.56,51,0.989275,0.989275
512.3,503.14,55.1,3.72,499.42,51.38,0.987672,0.987672
512.8,504.38,55.14,3.82,500.56,51.32,0.989169,0.989169
513.4,505.72,53.66,3.54,502.18,50.12,1.00085,1.00085
513.9,507.72,54.3,3.64,504.08,50.66,0.997834,0.997834
514.4,509.38,54.06,3.66,505.72,50.4,1.00148,1.00148
515,510.78,54.12,3.64,507.14,50.48,1.00201,1.00201
515.5,512.42,53.18,3.36,509.06,49.82,1.00937,1.00937
516,514.62,54.16,3.54,511.08,50.62,1.00417,1.00417
516.5,516.58,54.1,3.4,513.18,50.7,1.00526,1.00526
517.1,518.12,53.9,3.46,514.66,50.44,1.00875,1.00875
517.6,520.08,53,3.36,516.72,49.64,1.01742,1.01742
518.1,522.58,54.16,3.44,519.14,50.72,1.01011,1.01011
518.6,524.4,54.24,3.5,520.9,50.74,1.0114,1.0114
519.2,526.12,54.02,3.5,522.62,50.52,1.01472,1.01472
519.7,528.18,53.22,3.18,525,50.04,1.02084,1.02084
520.2,530.72,54.2,3.36,527.36,50.84,1.0159,1.0159
520.8,532.5,54.54,3.52,528.98,51.02,1.0157,1.0157
521.3,533.96,55.22,3.62,530.34,51.6,1.0119,1.0119
521.8,535.84,54.52,3.4,532.44,51.12,1.01768,1.01768
522.3,538.24,55.28,3.5,534.74,51.78,1.01398,1.01398
522.9,540.72,56.02,3.52,537.2,52.5,1.00998,1.00998
523.4,542.62,56.64,3.6,539.02,53.04,1.007,1.007
523.9,544.2,56.62,3.42,540.78,53.2,1.00711,1.00711
524.4,546.34,57.46,3.56,542.78,53.9,1.00304,1.00304
525,548.18,58.42,3.64,544.54,54.78,0.997408,0.997408
525.5,549.66,58.94,3.68,545.98,55.26,0.994766,0.994766
526,551.32,59,3.58,547.74,55.42,0.994908,0.994908
526.6,553.58,59.82,3.68,549.9,56.14,0.991011,0.991011
527.1,555.36,60.54,3.64,551.72,56.9,0.986606,0.986606
527.6,556.9,61.14,3.64,553.26,57.5,0.983261,0.983261
528.1,558.4,61.44,3.38,555.02,58.06,0.980432,0.980432
528.7,560.36,62.76,3.54,556.82,59.22,0.973246,0.973246
529.2,561.64,64.06,3.52,558.12,60.54,0.964685,0.964685
529.7,562.68,65.12,3.52,559.16,61.6,0.957955,0.957955
530.2,564.32,66.08,3.34,560.98,62.74,0.951403,0.951403
530.8,566.32,67.82,3.56,562.76,64.26,0.942382,0.942382
531.3,567.36,69.52,3.54,563.82,65.98,0.931728,0.931728
531.8,568.12,71.6,3.6,564.52,68,0.91917,0.91917
532.4,569.36,73.66,3.48,565.88,70.18,0.906511,0.906511
532.9,570.66,76.82,3.58,567.08,73.24,0.888896,0.888896
533.4,571.42,80.02,3.52,567.9,76.5,0.87061,0.87061
533.9,571.92,82.52,3.64,568.28,78.88,0.857595,0.857595
534.5,572.4,84.32,3.46,568.94,80.86,0.847333,0.847333
535,573.58,87.06,3.66,569.92,83.4,0.834648,0.834648
535.5,574.18,89.64,3.68,570.5,85.96,0.821959,0.821959
536,574.5,92.32,3.72,570.78,88.6,0.809035,0.809035
536.6,574.8,95.66,3.58,571.22,92.08,0.792638,0.792638
537.1,575.68,100.42,3.76,571.92,96.66,0.772088,0.772088
537.6,576.1,104.46,3.7,572.4,100.76,0.754411,0.754411
538.2,576.54,108.08,3.78,572.76,104.3,0.739688,0.739688
538.7,576.8,111.42,3.7,573.1,107.72,0.725934,0.725934
539.2,577.42,115.38,3.78,573.64,111.6,0.710975,0.710975
539.7,577.7,120.1,3.84,573.86,116.26,0.693376,0.693376
540.3,577.72,124.5,3.9,573.82,120.6,0.677428,0.677428
540.8,578.06,128.68,3.72,574.34,124.96,0.662398,0.662398
541.3,578.5,133.96,3.88,574.62,130.08,0.64517,0.64517
541.8,578.26,138.98,3.94,574.32,135.04,0.628692,0.628692
542.4,578.08,143.08,3.96,574.12,139.12,0.615613,0.615613
542.9,577.92,147.32,3.64,574.28,143.68,0.601727,0.601727
543.4,578.12,152.22,3.72,574.4,148.5,0.587488,0.587488
544,578.14,156.62,3.74,574.4,152.88,0.574864,0.574864
544.5,578.02,160.66,3.8,574.22,156.86,0.563566,0.563566
545,577.76,164.58,3.3,574.46,161.28,0.551679,0.551679
545.5,578.14,169.84,3.4,574.74,166.44,0.538214,0.538214
546.1,578.02,174.24,3.38,574.64,170.86,0.526755,0.526755
546.6,577.84,178.92,3.46,574.38,175.46,0.515021,0.515021
547.1,578.04,183.32,3.24,574.8,180.08,0.504051,0.504051
547.6,578.28,188.3,3.26,575.02,185.04,0.492417,0.492417
548.2,578,192.42,3.22,574.78,189.2,0.482581,0.482581
548.7,577.98,196.72,3.32,574.66,193.4,0.472954,0.472954
549.2,577.86,201.06,3.26,574.6,197.8,0.463139,0.463139
549.8,578.44,206.1,3.44,575,202.66,0.4529,0.4529
550.3,578.28,210.2,3.46,574.82,206.74,0.444107,0.444107
550.8,577.98,213.94,3.48,574.5,210.46,0.43612,0.43612
551.3,578,218.04,3.24,574.76,214.8,0.427452,0.427452
551.9,578.5,223.38,3.4,575.1,219.98,0.41736,0.41736
552.4,578.48,227.92,3.4,575.08,224.52,0.408473,0.408473
552.9,578.26,232.18,3.48,574.78,228.7,0.400235,0.400235
553.4,578.08,236.16,3.22,574.86,232.94,0.392318,0.392318
554,579.02,241.02,3.34,575.68,237.68,0.384189,0.384189
554.5,579.36,245.96,3.44,575.92,242.52,0.375615,0.375615
555,579.34,250.76,3.5,575.84,247.26,0.367148,0.367148
555.6,579.82,255.34,3.4,576.42,251.94,0.359442,0.359442
556.1,580.68,260.6,3.5,577.18,257.1,0.351209,0.351209
556.6,580.96,265.16,3.44,577.52,261.72,0.34373,0.34373
557.1,581.38,269.56,3.66,577.72,265.9,0.336999,0.336999
