Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
370,159.12,82.04,4.44,154.68,77.6,0.299572,0.299572
370.5,159.92,82.26,4.58,155.34,77.68,0.300974,0.300974
371,159.78,82.1,4.64,155.14,77.46,0.301646,0.301646
371.6,159.5,81.66,4.56,154.94,77.1,0.303109,0.303109
372.1,159.28,81.26,4.32,154.96,76.94,0.304067,0.304067
372.6,159.84,81.52,4.44,155.4,77.08,0.304509,0.304509
373.1,160.04,81.46,4.8,155.24,76.66,0.306435,0.306435
373.7,159.7,81.08,4.82,154.88,76.26,0.307699,0.307699
374.2,159.22,80.14,4.32,154.9,75.82,0.310268,0.310268
374.7,159.9,80.18,4.4,155.5,75.78,0.312176,0.312176
375.3,160.16,80.34,4.52,155.64,75.82,0.312337,0.312337
375.8,159.76,80.22,4.64,155.12,75.58,0.312261,0.312261
376.3,159.46,79.56,4.48,154.98,75.08,0.314751,0.314751
376.8,160.32,79.78,4.72,155.6,75.06,0.316601,0.316601
377.4,160.9,79.72,4.96,155.94,74.76,0.319288,0.319288
377.9,160.16,79.18,4.9,155.26,74.28,0.320188,0.320188
378.4,159.8,78.32,4.5,155.3,73.82,0.322997,0.322997
378.9,160.38,78.78,4.72,155.66,74.06,0.322593,0.322593
379.5,160.72,78.74,4.66,156.06,74.08,0.323591,0.323591
380,160.44,78.4,4.56,155.88,73.84,0.324499,0.324499
380.5,159.56,77.38,4.16,155.4,73.22,0.326821,0.326821
381.1,160,77.48,4.36,155.64,73.12,0.328085,0.328085
381.6,160.06,77.26,4.18,155.88,73.08,0.328992,0.328992
382.1,159.7,76.78,4.24,155.46,72.54,0.331041,0.331041
382.6,159.28,75.94,3.9,155.38,72.04,0.333821,0.333821
383.2,159.74,76.18,4.1,155.64,72.08,0.334306,0.334306
383.7,159.92,76.16,4.1,155.82,72.06,0.334929,0.334929
384.2,159.58,75.82,4.26,155.32,71.56,0.336557,0.336557
384.7,158.92,74.68,4.02,154.9,70.66,0.340878,0.340878
385.3,159.22,74.6,4.24,154.98,70.36,0.34295,0.34295
385.8,159.1,74.54,4.38,154.72,70.16,0.343457,0.343457
386.3,158.58,74.06,4.44,154.14,69.62,0.345181,0.345181
386.9,158.1,73.2,4.3,153.8,68.9,0.348737,0.348737
387.4,158.7,73.46,4.46,154.24,69,0.349348,0.349348
387.9,158.7,73.06,4.36,154.34,68.7,0.351522,0.351522
388.4,158.06,72.54,4.38,153.68,68.16,0.353088,0.353088
389,157.36,71.48,4.06,153.3,67.42,0.356753,0.356753
389.5,157.74,71.7,4.22,153.52,67.48,0.35699,0.35699
390,157.54,71.26,4.26,153.28,67,0.359411,0.359411
390.5,156.82,71.12,4.34,152.48,66.78,0.358566,0.358566
391.1,156.48,70.3,4.26,152.22,66.04,0.362665,0.362665
391.6,157.14,70.36,4.4,152.74,65.96,0.364672,0.364672
392.1,157.14,69.94,4.32,152.82,65.62,0.367144,0.367144
392.7,156.66,69.68,4.44,152.22,65.24,0.367958,0.367958
393.2,156.02,68.56,4.12,151.9,64.44,0.372402,0.372402
393.7,156.2,68.62,4.3,151.9,64.32,0.373212,0.373212
394.2,156.24,68.68,4.26,151.98,64.42,0.372766,0.372766
394.8,155.82,68.22,4.28,151.54,63.94,0.374755,0.374755
395.3,155.5,67.3,3.96,151.54,63.34,0.378849,0.378849
395.8,156.46,67.56,4.26,152.2,63.3,0.381011,0.381011
396.3,156.3,67.26,4.24,152.06,63.02,0.382537,0.382537
396.9,155.74,66.74,4.22,151.52,62.52,0.384451,0.384451
397.4,155.42,66.06,4.08,151.34,61.98,0.387702,0.387702
397.9,155.92,65.96,4.14,151.78,61.82,0.390086,0.390086
398.5,156.48,65.8,4.28,152.2,61.52,0.393398,0.393398
399,156.58,65.64,4.32,152.26,61.32,0.394984,0.394984
399.5,156.66,65,4.1,152.56,60.9,0.398823,0.398823
400,157.3,64.78,4.2,153.1,60.58,0.402646,0.402646
400.6,157.84,64.46,4.36,153.48,60.1,0.407177,0.407177
401.1,157.9,64.14,4.38,153.52,59.76,0.409754,0.409754
401.6,158.16,63.8,4.14,154.02,59.66,0.411894,0.411894
402.1,159.44,64.02,4.28,155.16,59.74,0.414515,0.414515
402.7,160.32,63.74,4.12,156.2,59.62,0.418289,0.418289
403.2,160.72,63.34,4.18,156.54,59.16,0.422597,0.422597
403.7,160.98,62.44,3.78,157.2,58.66,0.42811,0.42811
404.3,162.7,62.6,4,158.7,58.6,0.432679,0.432679
404.8,163.92,62.6,3.94,159.98,58.66,0.435724,0.435724
405.3,164.72,62.24,3.92,160.8,58.32,0.440469,0.440469
405.8,165.32,61.38,3.62,161.7,57.76,0.447083,0.447083
406.4,167.22,61.5,3.88,163.34,57.62,0.452519,0.452519
406.9,168.98,61.32,3.8,165.18,57.52,0.458139,0.458139
407.4,170.3,61.22,3.98,166.32,57.24,0.463245,0.463245
407.9,171.3,60.52,3.78,167.52,56.74,0.470177,0.470177
408.5,173.52,60.42,3.94,169.58,56.48,0.47748,0.47748
409,175.28,60.86,4,171.28,56.86,0.4789,0.4789
409.5,176.68,60.64,4.14,172.54,56.5,0.484841,0.484841
410,177.74,59.9,4.06,173.68,55.84,0.492804,0.492804
410.6,180.18,60.12,4.2,175.98,55.92,0.497896,0.497896
411.1,181.96,60.3,4.36,177.6,55.94,0.50172,0.50172
411.6,183.02,60.32,4.42,178.6,55.9,0.50447,0.50447
412.2,183.78,59.3,4.14,179.64,55.16,0.512779,0.512779
412.7,185.7,59,4.3,181.4,54.7,0.52065,0.52065
413.2,187.18,58.84,4.22,182.96,54.62,0.525004,0.525004
413.7,188,58.78,4.32,183.68,54.46,0.527984,0.527984
414.3,188.66,58.16,3.98,184.68,54.18,0.532581,0.532581
414.8,190.5,58.5,4.2,186.3,54.3,0.535413,0.535413
415.3,191.3,58.5,4.08,187.22,54.42,0.536594,0.536594
415.8,191.68,58.32,3.94,187.74,54.38,0.538118,0.538118
416.4,191.86,57.26,3.8,188.06,53.46,0.546267,0.546267
416.9,192.86,57.38,3.82,189.04,53.56,0.547713,0.547713
417.4,193.38,57.48,3.6,189.78,53.88,0.546823,0.546823
418,193.72,57.44,3.8,189.92,53.64,0.549082,0.549082
418.5,193.62,56.44,3.4,190.22,53.04,0.554653,0.554653
419,194.4,56.6,3.58,190.82,53.02,0.556184,0.556184
419.5,194.46,56.72,3.44,191.02,53.28,0.554515,0.554515
420.1,194.42,56.36,3.52,190.9,52.84,0.557843,0.557843
420.6,194.2,55.12,3.2,191,51.92,0.565699,0.565699
421.1,195.28,55.68,3.5,191.78,52.18,0.565299,0.565299
421.6,195.32,55.46,3.34,191.98,52.12,0.566252,0.566252
422.2,195.2,55.42,3.4,191.8,52.02,0.566678,0.566678
422.7,195.12,54.92,3.44,191.68,51.48,0.570938,0.570938
423.2,195.88,55.54,3.6,192.28,51.94,0.568432,0.568432
423.8,196.08,55.14,3.66,192.42,51.48,0.572612,0.572612
424.3,195.66,54.72,3.66,192,51.06,0.57522,0.57522
424.8,195.18,54.04,3.4,191.78,50.64,0.57831,0.57831
425.3,196.12,54.66,3.62,192.5,51.04,0.57652,0.57652
425.9,196.78,54.96,3.68,193.1,51.28,0.575834,0.575834
426.4,197.3,54.76,3.74,193.56,51.02,0.579075,0.579075
426.9,197.3,53.58,3.64,193.66,49.94,0.588591,0.588591
427.4,198.32,53.92,3.9,194.42,50.02,0.589597,0.589597
428,198.98,53.86,3.92,195.06,49.94,0.59172,0.59172
428.5,199.88,54.08,3.94,195.94,50.14,0.591939,0.591939
429,200.58,53.14,3.78,196.8,49.36,0.60065,0.60065
429.6,201.76,53.88,3.96,197.8,49.92,0.597952,0.597952
430.1,202.86,53.76,3.78,199.08,49.98,0.600231,0.600231
430.6,203.54,53.86,3.9,199.64,49.96,0.601625,0.601625
431.1,203.76,52.78,3.6,200.16,49.18,0.609589,0.609589
431.7,205.7,53.36,3.84,201.86,49.52,0.61027,0.61027
432.2,207.58,53.52,3.84,203.74,49.68,0.612895,0.612895
432.7,208.8,53.46,3.88,204.92,49.58,0.616278,0.616278
433.2,209.82,52.3,3.56,206.26,48.74,0.626529,0.626529
433.8,211.9,52.8,3.66,208.24,49.14,0.627129,0.627129
434.3,214.04,52.86,3.7,210.34,49.16,0.63131,0.63131
434.8,215.88,52.96,3.76,212.12,49.2,0.634617,0.634617
435.4,217.68,52.36,3.54,214.14,48.82,0.6421,0.6421
435.9,220.24,52.56,3.7,216.54,48.86,0.646585,0.646585
436.4,222.7,52.44,3.64,219.06,48.8,0.652143,0.652143
436.9,224.22,52.16,3.7,220.52,48.46,0.658065,0.658065
437.5,226.66,51.48,3.42,223.24,48.06,0.666988,0.666988
438,229.68,52.18,3.58,226.1,48.6,0.667664,0.667664
438.5,232.46,52.1,3.5,228.96,48.6,0.673123,0.673123
439,234.96,52.02,3.6,231.36,48.42,0.679263,0.679263
439.6,238.1,51.38,3.34,234.76,48.04,0.689021,0.689021
440.1,242.26,51.78,3.46,238.8,48.32,0.693907,0.693907
440.6,245.76,52,3.38,242.38,48.62,0.697682,0.697682
441.2,248.38,52.14,3.46,244.92,48.68,0.701674,0.701674
441.7,252.14,51.54,3.38,248.76,48.16,0.713094,0.713094
442.2,256.34,52.2,3.48,252.86,48.72,0.715173,0.715173
442.7,259.96,52.3,3.32,256.64,48.98,0.719306,0.719306
443.3,263.3,52.28,3.46,259.84,48.82,0.726108,0.726108
443.8,267.04,51.8,3.24,263.8,48.56,0.734996,0.734996
444.3,271.1,52.3,3.44,267.66,48.86,0.73863,0.73863
444.8,274.58,52.34,3.36,271.22,48.98,0.743303,0.743303
445.4,277.86,52.54,3.44,274.42,49.1,0.747334,0.747334
445.9,281.24,52.1,3.34,277.9,48.76,0.755825,0.755825
446.4,285.5,52.96,3.48,282.02,49.48,0.75585,0.75585
447,288.72,53.06,3.46,285.26,49.6,0.759759,0.759759
447.5,290.9,52.56,3.46,287.44,49.1,0.767466,0.767466
448,293.88,51.82,3.26,290.62,48.56,0.777047,0.777047
448.5,296.74,52.88,3.5,293.24,49.38,0.773672,0.773672
449.1,298.86,53.2,3.46,295.4,49.74,0.773705,0.773705
449.6,300.56,53.08,3.52,297.04,49.56,0.777684,0.777684
450.1,302.86,52.4,3.34,299.52,49.06,0.785698,0.785698
450.6,305.54,52.74,3.48,302.06,49.26,0.787599,0.787599
451.2,307.5,52.82,3.5,304,49.32,0.789851,0.789851
451.7,308.86,53.12,3.6,305.26,49.52,0.789889,0.789889
452.2,310.1,52.54,3.52,306.58,49.02,0.796171,0.796171
452.8,311.6,53.14,3.7,307.9,49.44,0.794331,0.794331
453.3,312.82,53.12,3.58,309.24,49.54,0.79534,0.79534
453.8,313.78,53.04,3.68,310.1,49.36,0.798127,0.798127
454.3,314.52,52.6,3.38,311.14,49.22,0.800814,0.800814
454.9,315.94,53.4,3.64,312.3,49.76,0.797692,0.797692
455.4,316.68,53.54,3.58,313.1,49.96,0.797061,0.797061
455.9,316.64,53.42,3.66,312.98,49.76,0.798636,0.798636
456.4,316.78,52.94,3.46,313.32,49.48,0.801558,0.801558
457,318.02,53.2,3.58,314.44,49.62,0.801881,0.801881
457.5,318.82,53.22,3.52,315.3,49.7,0.802368,0.802368
458,318.54,53.4,3.64,314.9,49.76,0.801292,0.801292
458.5,318.54,52.84,3.34,315.2,49.5,0.803981,0.803981
459.1,319.4,53.02,3.5,315.9,49.52,0.804769,0.804769
459.6,319.92,53.28,3.36,316.56,49.92,0.802181,0.802181
460.1,320.28,53.64,3.48,316.8,50.16,0.800428,0.800428
460.7,320.76,53.18,3.44,317.32,49.74,0.804792,0.804792
461.2,321.58,53.18,3.58,318,49.6,0.806945,0.806945
461.7,322.06,53.5,3.48,318.58,50.02,0.804075,0.804075
462.2,322.66,53.94,3.72,318.94,50.22,0.802832,0.802832
462.8,323.36,53.2,3.62,319.74,49.58,0.80949,0.80949
463.3,324.86,53.64,3.74,321.12,49.9,0.808567,0.808567
463.8,325.94,53.78,3.64,322.3,50.14,0.808076,0.808076
464.3,326.46,54.26,3.72,322.74,50.54,0.805218,0.805218
464.9,327.74,53.8,3.58,324.16,50.22,0.809883,0.809883
465.4,330.12,54.66,3.82,326.3,50.84,0.807412,0.807412
465.9,332.12,55,3.8,328.32,51.2,0.807027,0.807027
466.5,333.62,54.8,3.86,329.76,50.94,0.811139,0.811139
467,335.62,54.34,3.7,331.92,50.64,0.81654,0.81654
467.5,338.68,55.16,3.84,334.84,51.32,0.814551,0.814551
468,341.14,55.44,3.78,337.36,51.66,0.814939,0.814939
468.6,343.26,55.78,3.94,339.32,51.84,0.815944,0.815944
469.1,346.36,54.96,3.64,342.72,51.32,0.824653,0.824653
469.6,349.52,55.14,3.84,345.68,51.3,0.828557,0.828557
470.1,352,55.08,3.78,348.22,51.3,0.831736,0.831736
470.7,354.56,55.4,3.84,350.72,51.56,0.832648,0.832648
471.2,357.46,54.6,3.42,354.04,51.18,0.839952,0.839952
471.7,361.14,55.2,3.72,357.42,51.48,0.84154,0.84154
472.3,364.62,55.1,3.54,361.08,51.56,0.845291,0.845291
472.8,367.26,55.32,3.64,363.62,51.68,0.847325,0.847325
473.3,369.76,54.48,3.32,366.44,51.16,0.855072,0.855072
473.8,373.22,55.52,3.54,369.68,51.98,0.85199,0.85199
474.4,376.62,55.54,3.32,373.3,52.22,0.854221,0.854221
474.9,379.54,55.82,3.44,376.1,52.38,0.856138,0.856138
475.4,382.88,55.4,3.18,379.7,52.22,0.861604,0.861604
475.9,386.46,55.92,3.38,383.08,52.54,0.862799,0.862799
476.5,390.28,56.1,3.4,386.88,52.7,0.865766,0.865766
477,392.92,56.36,3.6,389.32,52.76,0.868002,0.868002
477.5,395.72,56.14,3.42,392.3,52.72,0.871643,0.871643
478.1,399.34,56.54,3.64,395.7,52.9,0.87391,0.87391
478.6,402.4,56.5,3.52,398.88,52.98,0.87673,0.87673
479.1,405.38,56.58,3.56,401.82,53.02,0.879592,0.879592
479.6,408.74,55.78,3.3,405.44,52.48,0.887933,0.887933
480.2,412.52,56.82,3.46,409.06,53.36,0.884571,0.884571
480.7,415.94,57,3.36,412.58,53.64,0.886019,0.886019
481.2,418.74,57.24,3.5,415.24,53.74,0.888002,0.888002
481.7,421.78,56.2,3.24,418.54,52.96,0.897789,0.897789
482.3,425.74,56.76,3.44,422.3,53.32,0.898731,0.898731
482.8,429.56,57.04,3.44,426.12,53.6,0.900367,0.900367
483.3,432.38,57.4,3.48,428.9,53.92,0.900606,0.900606
483.9,435.22,56.7,3.26,431.96,53.44,0.907577,0.907577
484.4,438.32,57.4,3.38,434.94,54.02,0.905875,0.905875
484.9,441.14,57.7,3.28,437.86,54.42,0.905577,0.905577
485.4,443.72,58.02,3.46,440.26,54.56,0.906835,0.906835
486,446.4,57.32,3.24,443.16,54.08,0.913524,0.913524
486.5,449.36,57.94,3.34,446.02,54.6,0.912162,0.912162
487,451.86,58.26,3.28,448.58,54.98,0.911635,0.911635
487.5,453.66,58.3,3.44,450.22,54.86,0.914169,0.914169
488.1,456.04,57.82,3.28,452.76,54.54,0.919153,0.919153
488.6,458.5,58.18,3.28,455.22,54.9,0.918649,0.918649
489.1,460.54,58.5,3.26,457.28,55.24,0.917929,0.917929
489.7,462.02,58.72,3.44,458.58,55.28,0.918847,0.918847
490.2,463.84,58.52,3.36,460.48,55.16,0.921587,0.921587
490.7,465.84,59.32,3.54,462.3,55.78,0.918445,0.918445
491.2,467.66,59.48,3.54,464.12,55.94,0.918908,0.918908
491.8,468.88,59.38,3.56,465.32,55.82,0.920962,0.920962
492.3,470.02,58.9,3.32,466.7,55.58,0.924119,0.924119
492.8,471.28,58.94,3.4,467.88,55.54,0.925529,0.925529
493.3,472.48,59.2,3.46,469.02,55.74,0.925024,0.925024
493.9,473.42,59.64,3.64,469.78,56,0.923706,0.923706
494.4,474.34,59.22,3.62,470.72,55.6,0.927688,0.927688
494.9,475.54,59.26,3.6,471.94,55.66,0.928344,0.928344
495.5,476.18,59.02,3.7,472.48,55.32,0.931501,0.931501
496,476.56,59.52,3.72,472.84,55.8,0.92808,0.92808
496.5,477.14,59.06,3.54,473.6,55.52,0.930962,0.930962
497,478.22,59.64,3.62,474.6,56.02,0.927985,0.927985
497.6,478.8,59.68,3.58,475.22,56.1,0.927932,0.927932
498.1,479.42,59.52,3.72,475.7,55.8,0.930699,0.930699
498.6,479.92,59.56,3.5,476.42,56.06,0.929337,0.929337
499.1,480.74,60.12,3.68,477.06,56.44,0.926986,0.926986
499.7,481.24,60.24,3.5,477.74,56.74,0.925302,0.925302
500.2,481.72,60.08,3.5,478.22,56.58,0.926965,0.926965
500.7,482.32,59.7,3.14,479.18,56.56,0.927989,0.927989
501.3,483.22,60,3.34,479.88,56.66,0.927856,0.927856
501.8,483.8,60.06,3.18,480.62,56.88,0.926842,0.926842
502.3,483.66,60.02,3.3,480.36,56.72,0.927831,0.927831
502.8,484.04,59.64,3.1,480.94,56.54,0.929735,0.929735
503.4,484.86,59.88,3.32,481.54,56.56,0.930123,0.930123
503.9,485.18,60.12,3.12,482.06,57,0.927226,0.927226
504.4,485.5,59.9,3.14,482.36,56.76,0.929329,0.929329
504.9,486.4,59.7,2.98,483.42,56.72,0.930588,0.930588
505.5,487.52,59.96,3.2,484.32,56.76,0.93109,0.93109
506,487.96,60.44,3.1,484.86,57.34,0.927159,0.927159
506.5,488.56,60.66,3.32,485.24,57.34,0.927499,0.927499
507.1,489.78,60.62,3.3,486.48,57.32,0.928759,0.928759
507.6,490.74,60.78,3.44,487.3,57.34,0.929339,0.929339
508.1,491.7,61.02,3.52,488.18,57.5,0.928912,0.928912
508.6,492.2,61.2,3.68,488.52,57.52,0.929063,0.929063
509.2,493.56,61.06,3.64,489.92,57.42,0.931062,0.931062
509.7,495.38,61.36,3.72,491.66,57.64,0.930941,0.930941
510.2,496.82,61.58,3.72,493.1,57.86,0.930557,0.930557
510.7,497.9,61.64,3.76,494.14,57.88,0.931321,0.931321
511.3,499.44,61.5,3.58,495.86,57.92,0.932531,0.932531
511.8,501.38,61.8,3.82,497.56,57.98,0.933567,0.933567
512.3,503.14,62.16,3.72,499.42,58.44,0.931756,0.931756
512.8,504.38,62.24,3.82,500.56,58.42,0.932895,0.932895
513.4,505.72,61.76,3.54,502.18,58.22,0.935787,0.935787
513.9,507.72,62.36,3.64,504.08,58.72,0.933713,0.933713
514.4,509.38,62.44,3.66,505.72,58.78,0.934681,0.934681
515,510.78,62.42,3.64,507.14,58.78,0.935898,0.935898
515.5,512.42,62.46,3.36,509.06,59.1,0.935181,0.935181
516,514.62,63.16,3.54,511.08,59.62,0.933097,0.933097
516.5,516.58,63.54,3.4,513.18,60.14,0.931106,0.931106
517.1,518.12,63.8,3.46,514.66,60.34,0.930915,0.930915
517.6,520.08,63.82,3.36,516.72,60.46,0.931787,0.931787
518.1,522.58,64.54,3.44,519.14,61.1,0.929243,0.929243
518.6,524.4,65.06,3.5,520.9,61.56,0.927456,0.927456
519.2,526.12,65.52,3.5,522.62,62.02,0.925654,0.925654
519.7,528.18,65.54,3.18,525,62.36,0.925253,0.925253
520.2,530.72,66.54,3.36,527.36,63.18,0.921528,0.921528
520.8,532.5,67.44,3.52,528.98,63.92,0.917802,0.917802
521.3,533.96,68.56,3.62,530.34,64.94,0.912042,0.912042
521.8,535.84,68.98,3.4,532.44,65.58,0.909499,0.909499
522.3,538.24,70.48,3.5,534.74,66.98,0.902198,0.902198
522.9,540.72,72.26,3.52,537.2,68.74,0.892926,0.892926
523.4,542.62,73.62,3.6,539.02,70.02,0.886383,0.886383
523.9,544.2,74.88,3.42,540.78,71.46,0.878958,0.878958
524.4,546.34,77.2,3.56,542.78,73.64,0.86751,0.86751
525,548.18,79.82,3.64,544.54,76.18,0.854189,0.854189
525.5,549.66,81.34,3.68,545.98,77.66,0.846979,0.846979
526,551.32,83.08,3.58,547.74,79.5,0.838207,0.838207
526.6,553.58,85.42,3.68,549.9,81.74,0.827849,0.827849
527.1,555.36,87.46,3.64,551.72,83.82,0.818371,0.818371
527.6,556.9,89.62,3.64,553.26,85.98,0.808532,0.808532
528.1,558.4,91.54,3.38,555.02,88.16,0.799037,0.799037
528.7,560.36,94.98,3.54,556.82,91.44,0.784579,0.784579
529.2,561.64,99.16,3.52,558.12,95.64,0.766088,0.766088
529.7,562.68,102.68,3.52,559.16,99.16,0.7512,0.7512
530.2,564.32,105.76,3.34,560.98,102.42,0.738563,0.738563
530.8,566.32,110.18,3.56,562.76,106.62,0.722485,0.722485
531.3,567.36,113.86,3.54,563.82,110.32,0.708486,0.708486
531.8,568.12,117.62,3.6,564.52,114.02,0.694698,0.694698
532.4,569.36,121.82,3.48,565.88,118.34,0.679593,0.679593
532.9,570.66,127.48,3.58,567.08,123.9,0.660573,0.660573
533.4,571.42,132.52,3.52,567.9,129,0.643682,0.643682
533.9,571.92,136.36,3.64,568.28,132.72,0.631626,0.631626
534.5,572.4,140.88,3.46,568.94,137.42,0.617017,0.617017
535,573.58,146.76,3.66,569.92,143.1,0.600174,0.600174
535.5,574.18,151.76,3.68,570.5,148.08,0.585759,0.585759
536,574.5,155.68,3.72,570.78,151.96,0.574739,0.574739
536.6,574.8,160.06,3.58,571.22,156.48,0.562345,0.562345
537.1,575.68,165.68,3.76,571.92,161.92,0.548035,0.548035
537.6,576.1,170.8,3.7,572.4,167.1,0.534723,0.534723
538.2,576.54,176,3.78,572.76,172.22,0.521889,0.521889
538.7,576.8,180.92,3.7,573.1,177.22,0.509718,0.509718
539.2,577.42,186.3,3.78,573.64,182.52,0.497329,0.497329
539.7,577.7,191.44,3.84,573.86,187.6,0.485573,0.485573
540.3,577.72,195.8,3.9,573.82,191.9,0.475701,0.475701
540.8,578.06,200.32,3.72,574.34,196.6,0.465586,0.465586
541.3,578.5,205.56,3.88,574.62,201.68,0.454718,0.454718
541.8,578.26,210.38,3.94,574.32,206.44,0.44436,0.44436
542.4,578.08,214.52,3.96,574.12,210.56,0.435627,0.435627
542.9,577.92,218.66,3.64,574.28,215.02,0.426645,0.426645
543.4,578.12,224.04,3.72,574.4,220.32,0.416161,0.416161
544,578.14,229.22,3.74,574.4,225.48,0.406106,0.406106
544.5,578.02,233.54,3.8,574.22,229.74,0.397842,0.397842
545,577.76,237.54,3.3,574.46,234.24,0.389599,0.389599
545.5,578.14,242.84,3.4,574.74,239.44,0.380275,0.380275
546.1,578.02,248.16,3.38,574.64,244.78,0.37062,0.37062
546.6,577.84,253.04,3.46,574.38,249.58,0.36199,0.36199
547.1,578.04,257.88,3.24,574.8,254.64,0.35359,0.35359
547.6,578.28,263.36,3.26,575.02,260.1,0.344543,0.344543
548.2,578,268.64,3.22,574.78,265.42,0.335568,0.335568
548.7,577.98,272.94,3.32,574.66,269.62,0.328659,0.328659
549.2,577.86,277.14,3.26,574.6,273.88,0.321805,0.321805
549.8,578.44,281.94,3.44,575,278.5,0.314843,0.314843
550.3,578.28,286.46,3.46,574.82,283,0.307745,0.307745
550.8,577.98,290.34,3.48,574.5,286.86,0.30162,0.30162
551.3,578,293.96,3.24,574.76,290.72,0.296012,0.296012
551.9,578.5,298.12,3.4,575.1,294.72,0.290334,0.290334
552.4,578.48,302.1,3.4,575.08,298.7,0.284493,0.284493
552.9,578.26,305.96,3.48,574.78,302.48,0.278805,0.278805
553.4,578.08,309.52,3.22,574.86,306.3,0.273415,0.273415
554,579.02,314.42,3.34,575.68,311.08,0.267309,0.267309
554.5,579.36,318.44,3.44,575.92,315,0.262052,0.262052
555,579.34,322.14,3.5,575.84,318.64,0.257002,0.257002
555.6,579.82,326.22,3.4,576.42,322.82,0.251779,0.251779
556.1,580.68,331.28,3.5,577.18,327.78,0.245729,0.245729
556.6,580.96,335.16,3.44,577.52,331.72,0.240795,0.240795
557.1,581.38,339.06,3.66,577.72,335.4,0.236154,0.236154
