Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
368.4,159.44,119.76,4.3,155.14,115.46,0.128292,0.128292
368.9,159.82,119.94,4.5,155.32,115.44,0.128871,0.128871
369.5,159.54,119.68,4.7,154.84,114.98,0.129261,0.129261
370,159.12,119.42,4.44,154.68,114.98,0.128812,0.128812
370.5,159.92,119.72,4.58,155.34,115.14,0.130057,0.130057
371,159.78,119.44,4.64,155.14,114.8,0.130782,0.130782
371.6,159.5,119.34,4.56,154.94,114.78,0.130297,0.130297
372.1,159.28,118.72,4.32,154.96,114.4,0.131794,0.131794
372.6,159.84,119.06,4.44,155.4,114.62,0.132191,0.132191
373.1,160.04,119.22,4.8,155.24,114.42,0.132502,0.132502
373.7,159.7,118.86,4.82,154.88,114.04,0.132938,0.132938
374.2,159.22,117.78,4.32,154.9,113.46,0.135209,0.135209
374.7,159.9,118,4.4,155.5,113.6,0.136352,0.136352
375.3,160.16,118.24,4.52,155.64,113.72,0.136284,0.136284
375.8,159.76,117.84,4.64,155.12,113.2,0.136821,0.136821
376.3,159.46,116.92,4.48,154.98,112.44,0.139355,0.139355
376.8,160.32,117.3,4.72,155.6,112.58,0.140548,0.140548
377.4,160.9,117.96,4.96,155.94,113,0.139879,0.139879
377.9,160.16,117.06,4.9,155.26,112.16,0.141222,0.141222
378.4,159.8,116.26,4.5,155.3,111.76,0.142885,0.142885
378.9,160.38,116.36,4.72,155.66,111.64,0.144357,0.144357
379.5,160.72,116.36,4.66,156.06,111.7,0.145238,0.145238
380,160.44,116.12,4.56,155.88,111.56,0.145282,0.145282
380.5,159.56,114.7,4.16,155.4,110.54,0.147932,0.147932
381.1,160,114.72,4.36,155.64,110.36,0.14931,0.14931
381.6,160.06,114.34,4.18,155.88,110.16,0.150766,0.150766
382.1,159.7,113.56,4.24,155.46,109.32,0.152919,0.152919
382.6,159.28,112.66,3.9,155.38,108.76,0.154926,0.154926
383.2,159.74,113.02,4.1,155.64,108.92,0.155014,0.155014
383.7,159.92,112.94,4.1,155.82,108.84,0.155835,0.155835
384.2,159.58,112.26,4.26,155.32,108,0.157804,0.157804
384.7,158.92,111.14,4.02,154.9,107.12,0.160181,0.160181
385.3,159.22,111.28,4.24,154.98,107.04,0.16073,0.16073
385.8,159.1,110.9,4.38,154.72,106.52,0.162115,0.162115
386.3,158.58,110.66,4.44,154.14,106.22,0.161709,0.161709
386.9,158.1,109.76,4.3,153.8,105.46,0.163869,0.163869
387.4,158.7,109.86,4.46,154.24,105.4,0.165356,0.165356
387.9,158.7,109.48,4.36,154.34,105.12,0.166793,0.166793
388.4,158.06,108.88,4.38,153.68,104.5,0.167501,0.167501
389,157.36,108.12,4.06,153.3,104.06,0.168258,0.168258
389.5,157.74,107.92,4.22,153.52,103.7,0.170386,0.170386
390,157.54,107.76,4.26,153.28,103.5,0.170545,0.170545
390.5,156.82,107.32,4.34,152.48,102.98,0.17046,0.17046
391.1,156.48,106.68,4.26,152.22,102.42,0.172087,0.172087
391.6,157.14,106.7,4.4,152.74,102.3,0.174077,0.174077
392.1,157.14,106.4,4.32,152.82,102.08,0.17524,0.17524
392.7,156.66,105.74,4.44,152.22,101.3,0.176862,0.176862
393.2,156.02,104.92,4.12,151.9,100.8,0.178097,0.178097
393.7,156.2,104.78,4.3,151.9,100.48,0.179478,0.179478
394.2,156.24,104.6,4.26,151.98,100.34,0.180312,0.180312
394.8,155.82,103.76,4.28,151.54,99.48,0.182792,0.182792
395.3,155.5,103.14,3.96,151.54,99.18,0.184103,0.184103
395.8,156.46,103.36,4.26,152.2,99.1,0.186341,0.186341
396.3,156.3,103.06,4.24,152.06,98.82,0.18717,0.18717
396.9,155.74,102.44,4.22,151.52,98.22,0.18827,0.18827
397.4,155.42,101.62,4.08,151.34,97.54,0.190771,0.190771
397.9,155.92,101.5,4.14,151.78,97.36,0.192834,0.192834
398.5,156.48,101.58,4.28,152.2,97.3,0.194302,0.194302
399,156.58,101.08,4.32,152.26,96.76,0.19689,0.19689
399.5,156.66,100.32,4.1,152.56,96.22,0.200175,0.200175
400,157.3,100.08,4.2,153.1,95.88,0.203247,0.203247
400.6,157.84,99.88,4.36,153.48,95.52,0.205957,0.205957
401.1,157.9,99.16,4.38,153.52,94.78,0.209448,0.209448
401.6,158.16,98.16,4.14,154.02,94.02,0.214357,0.214357
402.1,159.44,98.42,4.28,155.16,94.14,0.217006,0.217006
402.7,160.32,98.18,4.12,156.2,94.06,0.220276,0.220276
403.2,160.72,97.52,4.18,156.54,93.34,0.224558,0.224558
403.7,160.98,96.52,3.78,157.2,92.74,0.229185,0.229185
404.3,162.7,96.2,4,158.7,92.2,0.235846,0.235846
404.8,163.92,96.32,3.94,159.98,92.38,0.238488,0.238488
405.3,164.72,95.6,3.92,160.8,91.68,0.244011,0.244011
405.8,165.32,94.6,3.62,161.7,90.98,0.249764,0.249764
406.4,167.22,94.64,3.88,163.34,90.76,0.255198,0.255198
406.9,168.98,94.68,3.8,165.18,90.88,0.259489,0.259489
407.4,170.3,94.1,3.98,166.32,90.12,0.266123,0.266123
407.9,171.3,93.18,3.78,167.52,89.4,0.272729,0.272729
408.5,173.52,93.48,3.94,169.58,89.54,0.277358,0.277358
409,175.28,93.38,4,171.28,89.38,0.282466,0.282466
409.5,176.68,92.6,4.14,172.54,88.46,0.290143,0.290143
410,177.74,92.1,4.06,173.68,88.04,0.29507,0.29507
410.6,180.18,92.44,4.2,175.98,88.24,0.299798,0.299798
411.1,181.96,92.28,4.36,177.6,87.92,0.305355,0.305355
411.6,183.02,91.76,4.42,178.6,87.34,0.310668,0.310668
412.2,183.78,90.66,4.14,179.64,86.52,0.317287,0.317287
412.7,185.7,90.82,4.3,181.4,86.52,0.321521,0.321521
413.2,187.18,90.56,4.22,182.96,86.34,0.326144,0.326144
413.7,188,90.26,4.32,183.68,85.94,0.329867,0.329867
414.3,188.66,89.46,3.98,184.68,85.48,0.334555,0.334555
414.8,190.5,89.9,4.2,186.3,85.7,0.337232,0.337232
415.3,191.3,89.76,4.08,187.22,85.68,0.339473,0.339473
415.8,191.68,89.46,3.94,187.74,85.52,0.341489,0.341489
416.4,191.86,88.76,3.8,188.06,84.96,0.345082,0.345082
416.9,192.86,88.78,3.82,189.04,84.96,0.347339,0.347339
417.4,193.38,88.7,3.6,189.78,85.1,0.348321,0.348321
418,193.72,88.56,3.8,189.92,84.76,0.35038,0.35038
418.5,193.62,87.84,3.4,190.22,84.44,0.352708,0.352708
419,194.4,87.72,3.58,190.82,84.14,0.355621,0.355621
419.5,194.46,87.72,3.44,191.02,84.28,0.355354,0.355354
420.1,194.42,87.74,3.52,190.9,84.22,0.355391,0.355391
420.6,194.2,86.72,3.2,191,83.52,0.359243,0.359243
421.1,195.28,86.88,3.5,191.78,83.38,0.361741,0.361741
421.6,195.32,86.78,3.34,191.98,83.44,0.361882,0.361882
422.2,195.2,86.64,3.4,191.8,83.24,0.362517,0.362517
422.7,195.12,86.3,3.44,191.68,82.86,0.364232,0.364232
423.2,195.88,86.64,3.6,192.28,83.04,0.364647,0.364647
423.8,196.08,86.42,3.66,192.42,82.76,0.36643,0.36643
424.3,195.66,86.06,3.66,192,82.4,0.367374,0.367374
424.8,195.18,85.56,3.4,191.78,82.16,0.368143,0.368143
425.3,196.12,85.82,3.62,192.5,82.2,0.369559,0.369559
425.9,196.78,86.12,3.68,193.1,82.44,0.369644,0.369644
426.4,197.3,86.28,3.74,193.56,82.54,0.370151,0.370151
426.9,197.3,85.52,3.64,193.66,81.88,0.373862,0.373862
427.4,198.32,85.92,3.9,194.42,82.02,0.374821,0.374821
428,198.98,85.98,3.92,195.06,82.06,0.376037,0.376037
428.5,199.88,85.9,3.94,195.94,81.96,0.378521,0.378521
429,200.58,85.36,3.78,196.8,81.58,0.382441,0.382441
429.6,201.76,85.86,3.96,197.8,81.9,0.382942,0.382942
430.1,202.86,85.72,3.78,199.08,81.94,0.385532,0.385532
430.6,203.54,85.48,3.9,199.64,81.58,0.388664,0.388664
431.1,203.76,84.98,3.6,200.16,81.38,0.39086,0.39086
431.7,205.7,85.54,3.84,201.86,81.7,0.392828,0.392828
432.2,207.58,86.02,3.84,203.74,82.18,0.39431,0.39431
432.7,208.8,85.82,3.88,204.92,81.94,0.398088,0.398088
433.2,209.82,84.9,3.56,206.26,81.34,0.404111,0.404111
433.8,211.9,85.46,3.66,208.24,81.8,0.405811,0.405811
434.3,214.04,85.6,3.7,210.34,81.9,0.409638,0.409638
434.8,215.88,85.44,3.76,212.12,81.68,0.414466,0.414466
435.4,217.68,85.3,3.54,214.14,81.76,0.418157,0.418157
435.9,220.24,85.42,3.7,216.54,81.72,0.42321,0.42321
436.4,222.7,85.5,3.64,219.06,81.86,0.427491,0.427491
436.9,224.22,85.3,3.7,220.52,81.6,0.431758,0.431758
437.5,226.66,84.68,3.42,223.24,81.26,0.438895,0.438895
438,229.68,85.18,3.58,226.1,81.6,0.44261,0.44261
438.5,232.46,85.38,3.5,228.96,81.88,0.446582,0.446582
439,234.96,85.48,3.6,231.36,81.88,0.45111,0.45111
439.6,238.1,84.98,3.34,234.76,81.64,0.458721,0.458721
440.1,242.26,85.24,3.46,238.8,81.78,0.465387,0.465387
440.6,245.76,85.58,3.38,242.38,82.2,0.469625,0.469625
441.2,248.38,85.62,3.46,244.92,82.16,0.474364,0.474364
441.7,252.14,85.28,3.38,248.76,81.9,0.482497,0.482497
442.2,256.34,85.38,3.48,252.86,81.9,0.489596,0.489596
442.7,259.96,85.6,3.32,256.64,82.28,0.49403,0.49403
443.3,263.3,85.86,3.46,259.84,82.4,0.498779,0.498779
443.8,267.04,85.7,3.24,263.8,82.46,0.505031,0.505031
444.3,271.1,86.06,3.44,267.66,82.62,0.510498,0.510498
444.8,274.58,86.2,3.36,271.22,82.84,0.515082,0.515082
445.4,277.86,86.52,3.44,274.42,83.08,0.518919,0.518919
445.9,281.24,86.52,3.34,277.9,83.18,0.52387,0.52387
446.4,285.5,87.14,3.48,282.02,83.66,0.527762,0.527762
447,288.72,87.26,3.46,285.26,83.8,0.531997,0.531997
447.5,290.9,86.88,3.46,287.44,83.42,0.537277,0.537277
448,293.88,87,3.26,290.62,83.74,0.540393,0.540393
448.5,296.74,87.78,3.5,293.24,84.28,0.541499,0.541499
449.1,298.86,88.28,3.46,295.4,84.82,0.541912,0.541912
449.6,300.56,88.26,3.52,297.04,84.74,0.544726,0.544726
450.1,302.86,87.92,3.34,299.52,84.58,0.549158,0.549158
450.6,305.54,88.38,3.48,302.06,84.9,0.551186,0.551186
451.2,307.5,88.78,3.5,304,85.28,0.552026,0.552026
451.7,308.86,89.1,3.6,305.26,85.5,0.552704,0.552704
452.2,310.1,89.04,3.52,306.58,85.52,0.554476,0.554476
452.8,311.6,89.44,3.7,307.9,85.74,0.555226,0.555226
453.3,312.82,90.08,3.58,309.24,86.5,0.55328,0.55328
453.8,313.78,90.14,3.68,310.1,86.46,0.554687,0.554687
454.3,314.52,90.28,3.38,311.14,86.9,0.553936,0.553936
454.9,315.94,91.06,3.64,312.3,87.42,0.552961,0.552961
455.4,316.68,91.6,3.58,313.1,88.02,0.551102,0.551102
455.9,316.64,91.66,3.66,312.98,88,0.551034,0.551034
456.4,316.78,91.82,3.46,313.32,88.36,0.549732,0.549732
457,318.02,92.36,3.58,314.44,88.78,0.549223,0.549223
457.5,318.82,92.7,3.52,315.3,89.18,0.548457,0.548457
458,318.54,93.14,3.64,314.9,89.5,0.54635,0.54635
458.5,318.54,93.42,3.34,315.2,90.08,0.543958,0.543958
459.1,319.4,94.36,3.5,315.9,90.86,0.541177,0.541177
459.6,319.92,95.32,3.36,316.56,91.96,0.536857,0.536857
460.1,320.28,95.9,3.48,316.8,92.42,0.535019,0.535019
460.7,320.76,96.04,3.44,317.32,92.6,0.534886,0.534886
461.2,321.58,96.88,3.58,318,93.3,0.532545,0.532545
461.7,322.06,97.98,3.48,318.58,94.5,0.527787,0.527787
462.2,322.66,99.12,3.72,318.94,95.4,0.524161,0.524161
462.8,323.36,99.58,3.62,319.74,95.96,0.522707,0.522707
463.3,324.86,100.76,3.74,321.12,97.02,0.519806,0.519806
463.8,325.94,102.1,3.64,322.3,98.46,0.515,0.515
464.3,326.46,103.04,3.72,322.74,99.32,0.511816,0.511816
464.9,327.74,103.58,3.58,324.16,100,0.510759,0.510759
465.4,330.12,105.18,3.82,326.3,101.36,0.50775,0.50775
465.9,332.12,106.52,3.8,328.32,102.72,0.504642,0.504642
466.5,333.62,107.06,3.86,329.76,103.2,0.504518,0.504518
467,335.62,107.68,3.7,331.92,103.98,0.504084,0.504084
467.5,338.68,109.42,3.84,334.84,105.58,0.501256,0.501256
468,341.14,110.4,3.78,337.36,106.62,0.500255,0.500255
468.6,343.26,111.44,3.94,339.32,107.5,0.499201,0.499201
469.1,346.36,112.36,3.64,342.72,108.72,0.49863,0.49863
469.6,349.52,113.98,3.84,345.68,110.14,0.496729,0.496729
470.1,352,115.44,3.78,348.22,111.66,0.493956,0.493956
470.7,354.56,116.56,3.84,350.72,112.72,0.49296,0.49296
471.2,357.46,117.74,3.42,354.04,114.32,0.49093,0.49093
471.7,361.14,120.24,3.72,357.42,116.52,0.486778,0.486778
472.3,364.62,121.88,3.54,361.08,118.34,0.484472,0.484472
472.8,367.26,123.36,3.64,363.62,119.72,0.482481,0.482481
473.3,369.76,124.88,3.32,366.44,121.56,0.479212,0.479212
473.8,373.22,127.82,3.54,369.68,124.28,0.473425,0.473425
474.4,376.62,129.84,3.32,373.3,126.52,0.469899,0.469899
474.9,379.54,131.16,3.44,376.1,127.72,0.469044,0.469044
475.4,382.88,133.24,3.18,379.7,130.06,0.465297,0.465297
475.9,386.46,136.02,3.38,383.08,132.64,0.460615,0.460615
476.5,390.28,138.92,3.4,386.88,135.52,0.455573,0.455573
477,392.92,140.54,3.6,389.32,136.94,0.453776,0.453776
477.5,395.72,142.52,3.42,392.3,139.1,0.450291,0.450291
478.1,399.34,145.68,3.64,395.7,142.04,0.444955,0.444955
478.6,402.4,148.4,3.52,398.88,144.88,0.439834,0.439834
479.1,405.38,150.48,3.56,401.82,146.92,0.436951,0.436951
479.6,408.74,152.56,3.3,405.44,149.26,0.433983,0.433983
480.2,412.52,155.58,3.46,409.06,152.12,0.429601,0.429601
480.7,415.94,157.8,3.36,412.58,154.44,0.426748,0.426748
481.2,418.74,159.92,3.5,415.24,156.42,0.424007,0.424007
481.7,421.78,162.16,3.24,418.54,158.92,0.420558,0.420558
482.3,425.74,165.2,3.44,422.3,161.76,0.41675,0.41675
482.8,429.56,167.76,3.44,426.12,164.32,0.413841,0.413841
483.3,432.38,169.84,3.48,428.9,166.36,0.411307,0.411307
483.9,435.22,172.46,3.26,431.96,169.2,0.407043,0.407043
484.4,438.32,175.68,3.38,434.94,172.3,0.402144,0.402144
484.9,441.14,178.68,3.28,437.86,175.4,0.397306,0.397306
485.4,443.72,181.48,3.46,440.26,178.02,0.39324,0.39324
486,446.4,183.92,3.24,443.16,180.68,0.38965,0.38965
486.5,449.36,186.88,3.34,446.02,183.54,0.385624,0.385624
487,451.86,189.52,3.28,448.58,186.24,0.381767,0.381767
487.5,453.66,191.54,3.44,450.22,188.1,0.379036,0.379036
488.1,456.04,193.8,3.28,452.76,190.52,0.375927,0.375927
488.6,458.5,197.1,3.28,455.22,193.82,0.370823,0.370823
489.1,460.54,199.74,3.26,457.28,196.48,0.366864,0.366864
489.7,462.02,202.38,3.44,458.58,198.94,0.362693,0.362693
490.2,463.84,204.6,3.36,460.48,201.24,0.359496,0.359496
490.7,465.84,207.4,3.54,462.3,203.86,0.355592,0.355592
491.2,467.66,209.94,3.54,464.12,206.4,0.351921,0.351921
491.8,468.88,212.02,3.56,465.32,208.46,0.348729,0.348729
492.3,470.02,214.18,3.32,466.7,210.86,0.345044,0.345044
492.8,471.28,216.72,3.4,467.88,213.32,0.341103,0.341103
493.3,472.48,219.14,3.46,469.02,215.68,0.337381,0.337381
493.9,473.42,221.52,3.64,469.78,217.88,0.333677,0.333677
494.4,474.34,223.2,3.62,470.72,219.58,0.33117,0.33117
494.9,475.54,225.6,3.6,471.94,222,0.327534,0.327534
495.5,476.18,227.94,3.7,472.48,224.24,0.32367,0.32367
496,476.56,229.86,3.72,472.84,226.14,0.320337,0.320337
496.5,477.14,231.54,3.54,473.6,228,0.317477,0.317477
497,478.22,234.42,3.62,474.6,230.8,0.313092,0.313092
497.6,478.8,237.18,3.58,475.22,233.6,0.308422,0.308422
498.1,479.42,239.34,3.72,475.7,235.62,0.305121,0.305121
498.6,479.92,241.5,3.5,476.42,238,0.301413,0.301413
499.1,480.74,244.62,3.68,477.06,240.94,0.296664,0.296664
499.7,481.24,246.96,3.5,477.74,243.46,0.292764,0.292764
500.2,481.72,248.8,3.5,478.22,245.3,0.28993,0.28993
500.7,482.32,251.34,3.14,479.18,248.2,0.285697,0.285697
501.3,483.22,254.6,3.34,479.88,251.26,0.281009,0.281009
501.8,483.8,256.94,3.18,480.62,253.76,0.277379,0.277379
502.3,483.66,258.48,3.3,480.36,255.18,0.27472,0.27472
502.8,484.04,260.36,3.1,480.94,257.26,0.271719,0.271719
503.4,484.86,263.54,3.32,481.54,260.22,0.267292,0.267292
503.9,485.18,266.3,3.12,482.06,263.18,0.262848,0.262848
504.4,485.5,267.84,3.14,482.36,264.7,0.260617,0.260617
504.9,486.4,269.78,2.98,483.42,266.8,0.258139,0.258139
505.5,487.52,273.02,3.2,484.32,269.82,0.254058,0.254058
506,487.96,275.32,3.1,484.86,272.22,0.250696,0.250696
506.5,488.56,277.72,3.32,485.24,274.4,0.247572,0.247572
507.1,489.78,280.54,3.3,486.48,277.24,0.244209,0.244209
507.6,490.74,284.02,3.44,487.3,280.58,0.23974,0.23974
508.1,491.7,286.7,3.52,488.18,283.18,0.236517,0.236517
508.6,492.2,289.18,3.68,488.52,285.5,0.233276,0.233276
509.2,493.56,291.78,3.64,489.92,288.14,0.230522,0.230522
509.7,495.38,295.58,3.72,491.66,291.86,0.22649,0.22649
510.2,496.82,298.72,3.72,493.1,295,0.223113,0.223113
510.7,497.9,301.22,3.76,494.14,297.46,0.220421,0.220421
511.3,499.44,303.86,3.58,495.86,300.28,0.217833,0.217833
511.8,501.38,307.92,3.82,497.56,304.1,0.213829,0.213829
512.3,503.14,311.62,3.72,499.42,307.9,0.210056,0.210056
512.8,504.38,314.64,3.82,500.56,310.82,0.206947,0.206947
513.4,505.72,317.44,3.54,502.18,313.9,0.204068,0.204068
513.9,507.72,321.7,3.64,504.08,318.06,0.19999,0.19999
514.4,509.38,325.08,3.66,505.72,321.42,0.196837,0.196837
515,510.78,328.78,3.64,507.14,325.14,0.193057,0.193057
515.5,512.42,332.64,3.36,509.06,329.28,0.189204,0.189204
516,514.62,337.66,3.54,511.08,334.12,0.184586,0.184586
516.5,516.58,341.46,3.4,513.18,338.06,0.181276,0.181276
517.1,518.12,345.08,3.46,514.66,341.62,0.177977,0.177977
517.6,520.08,349.32,3.36,516.72,345.96,0.174229,0.174229
518.1,522.58,354.52,3.44,519.14,351.08,0.169878,0.169878
518.6,524.4,359.22,3.5,520.9,355.72,0.165646,0.165646
519.2,526.12,363.2,3.5,522.62,359.7,0.162246,0.162246
519.7,528.18,367.02,3.18,525,363.84,0.159249,0.159249
520.2,530.72,371.46,3.36,527.36,368.1,0.156141,0.156141
520.8,532.5,375.32,3.52,528.98,371.8,0.15313,0.15313
521.3,533.96,378.94,3.62,530.34,375.32,0.150153,0.150153
521.8,535.84,382.52,3.4,532.44,379.12,0.147494,0.147494
522.3,538.24,386.7,3.5,534.74,383.2,0.144717,0.144717
522.9,540.72,390.3,3.52,537.2,386.78,0.142672,0.142672
523.4,542.62,393.42,3.6,539.02,389.82,0.140741,0.140741
523.9,544.2,396.62,3.42,540.78,393.2,0.138407,0.138407
524.4,546.34,400.78,3.56,542.78,397.22,0.135593,0.135593
525,548.18,403.76,3.64,544.54,400.12,0.13384,0.13384
525.5,549.66,406.82,3.68,545.98,403.14,0.131721,0.131721
526,551.32,410.14,3.58,547.74,406.56,0.12945,0.12945
526.6,553.58,413.86,3.68,549.9,410.18,0.127309,0.127309
527.1,555.36,417.38,3.64,551.72,413.74,0.124991,0.124991
527.6,556.9,420.62,3.64,553.26,416.98,0.122814,0.122814
528.1,558.4,423.98,3.38,555.02,420.6,0.120439,0.120439
528.7,560.36,427.86,3.54,556.82,424.32,0.118021,0.118021
529.2,561.64,431.1,3.52,558.12,427.58,0.11571,0.11571
529.7,562.68,433.78,3.52,559.16,430.26,0.113805,0.113805
530.2,564.32,436.62,3.34,560.98,433.28,0.112179,0.112179
530.8,566.32,440.34,3.56,562.76,436.78,0.11006,0.11006
531.3,567.36,442.76,3.54,563.82,439.22,0.108458,0.108458
531.8,568.12,444.96,3.6,564.52,441.36,0.106886,0.106886
532.4,569.36,447.68,3.48,565.88,444.2,0.105146,0.105146
532.9,570.66,450.62,3.58,567.08,447.04,0.103298,0.103298
533.4,571.42,453.34,3.52,567.9,449.82,0.101233,0.101233
533.9,571.92,455.48,3.64,568.28,451.84,0.0995777,0.0995777
534.5,572.4,457.46,3.46,568.94,454,0.0980106,0.0980106
535,573.58,460.18,3.66,569.92,456.52,0.0963541,0.0963541
535.5,574.18,462.02,3.68,570.5,458.34,0.0950679,0.0950679
536,574.5,463.52,3.72,570.78,459.8,0.0938998,0.0938998
536.6,574.8,465.46,3.58,571.22,461.88,0.0922742,0.0922742
537.1,575.68,467.96,3.76,571.92,464.2,0.0906301,0.0906301
537.6,576.1,469.88,3.7,572.4,466.18,0.089146,0.089146
538.2,576.54,471.6,3.78,572.76,467.82,0.0878939,0.0878939
538.7,576.8,472.98,3.7,573.1,469.28,0.0867984,0.0867984
539.2,577.42,474.68,3.78,573.64,470.9,0.0857107,0.0857107
539.7,577.7,476.46,3.84,573.86,472.62,0.0842939,0.0842939
540.3,577.72,477.78,3.9,573.82,473.88,0.0831073,0.0831073
540.8,578.06,479,3.72,574.34,475.28,0.0822195,0.0822195
541.3,578.5,480.54,3.88,574.62,476.66,0.081172,0.081172
541.8,578.26,481.54,3.94,574.32,477.6,0.0800896,0.0800896
542.4,578.08,482.18,3.96,574.12,478.22,0.0793749,0.0793749
542.9,577.92,483.04,3.64,574.28,479.4,0.0784257,0.0784257
543.4,578.12,484.5,3.72,574.4,480.78,0.077268,0.077268
544,578.14,485.38,3.74,574.4,481.64,0.0764919,0.0764919
544.5,578.02,486.04,3.8,574.22,482.24,0.0758151,0.0758151
545,577.76,486.86,3.3,574.46,483.56,0.0748094,0.0748094
545.5,578.14,488.12,3.4,574.74,484.72,0.0739805,0.0739805
546.1,578.02,488.98,3.38,574.64,485.6,0.0731172,0.0731172
546.6,577.84,489.7,3.46,574.38,486.24,0.0723486,0.0723486
547.1,578.04,490.4,3.24,574.8,487.16,0.0718451,0.0718451
547.6,578.28,491.66,3.26,575.02,488.4,0.0709073,0.0709073
548.2,578,492.4,3.22,574.78,489.18,0.070033,0.070033
548.7,577.98,492.92,3.32,574.66,489.6,0.0695696,0.0695696
549.2,577.86,493.84,3.26,574.6,490.58,0.0686558,0.0686558
549.8,578.44,495.26,3.44,575,491.82,0.0678617,0.0678617
550.3,578.28,495.74,3.46,574.82,492.28,0.0673197,0.0673197
550.8,577.98,496.12,3.48,574.5,492.64,0.0667604,0.0667604
551.3,578,496.72,3.24,574.76,493.48,0.066217,0.066217
551.9,578.5,498.2,3.4,575.1,494.8,0.0653137,0.0653137
552.4,578.48,499.1,3.4,575.08,495.7,0.0645093,0.0645093
552.9,578.26,499.8,3.48,574.78,496.32,0.0637399,0.0637399
553.4,578.08,500.52,3.22,574.86,497.3,0.0629436,0.0629436
554,579.02,502.16,3.34,575.68,498.82,0.0622373,0.0622373
554.5,579.36,503.58,3.44,575.92,500.14,0.0612706,0.0612706
555,579.34,504.24,3.5,575.84,500.74,0.0606895,0.0606895
555.6,579.82,505.36,3.4,576.42,501.96,0.0600699,0.0600699
556.1,580.68,506.64,3.5,577.18,503.14,0.0596224,0.0596224
